,Nation,iso_code3,Year,fuelefficiency_trns_rail_passenger_hydrogen_km_per_litre
2076,Fragile and conflict affected situations,FCS,2027,0.10388064733
2077,Fragile and conflict affected situations,FCS,2028,0.10388064733
2078,Fragile and conflict affected situations,FCS,2029,0.10388064733
2079,Fragile and conflict affected situations,FCS,2030,0.10388064733
2080,Fragile and conflict affected situations,FCS,2031,0.10388064733
2081,Fragile and conflict affected situations,FCS,2032,0.10388064733
2082,Fragile and conflict affected situations,FCS,2033,0.10388064733
2083,Fragile and conflict affected situations,FCS,2034,0.10388064733
2084,Fragile and conflict affected situations,FCS,2035,0.10388064733
2085,Fragile and conflict affected situations,FCS,2036,0.10388064733
2086,Fragile and conflict affected situations,FCS,2037,0.10388064733
2087,Fragile and conflict affected situations,FCS,2038,0.10388064733
2088,Fragile and conflict affected situations,FCS,2039,0.10388064733
2089,Fragile and conflict affected situations,FCS,2040,0.10388064733
2090,Fragile and conflict affected situations,FCS,2041,0.10388064733
2091,Fragile and conflict affected situations,FCS,2042,0.10388064733
2092,Fragile and conflict affected situations,FCS,2043,0.10388064733
2093,Fragile and conflict affected situations,FCS,2044,0.10388064733
2094,Fragile and conflict affected situations,FCS,2045,0.10388064733
2095,Fragile and conflict affected situations,FCS,2046,0.10388064733
2096,Fragile and conflict affected situations,FCS,2047,0.10388064733
2097,Fragile and conflict affected situations,FCS,2048,0.10388064733
2098,Fragile and conflict affected situations,FCS,2049,0.10388064733
2099,Fragile and conflict affected situations,FCS,2050,0.10388064733
2100,Finland,FIN,2023,0.10388064733
2101,Finland,FIN,2024,0.10388064733
2102,Finland,FIN,2025,0.10388064733
2103,Finland,FIN,2026,0.10388064733
2104,Finland,FIN,2027,0.10388064733
2105,Finland,FIN,2028,0.10388064733
2106,Finland,FIN,2029,0.10388064733
2107,Finland,FIN,2030,0.10388064733
2108,Finland,FIN,2031,0.10388064733
2109,Finland,FIN,2032,0.10388064733
2110,Finland,FIN,2033,0.10388064733
2111,Finland,FIN,2034,0.10388064733
2112,Finland,FIN,2035,0.10388064733
2113,Finland,FIN,2036,0.10388064733
2114,Finland,FIN,2037,0.10388064733
2115,Finland,FIN,2038,0.10388064733
2116,Finland,FIN,2039,0.10388064733
2117,Finland,FIN,2040,0.10388064733
2118,Finland,FIN,2041,0.10388064733
2119,Finland,FIN,2042,0.10388064733
2120,Finland,FIN,2043,0.10388064733
2121,Finland,FIN,2044,0.10388064733
2122,Finland,FIN,2045,0.10388064733
2123,Finland,FIN,2046,0.10388064733
2124,Finland,FIN,2047,0.10388064733
2125,Finland,FIN,2048,0.10388064733
2126,Finland,FIN,2049,0.10388064733
2127,Finland,FIN,2050,0.10388064733
2128,Fiji,FJI,2023,0.10388064733
2129,Fiji,FJI,2024,0.10388064733
2130,Fiji,FJI,2025,0.10388064733
2131,Fiji,FJI,2026,0.10388064733
2132,Fiji,FJI,2027,0.10388064733
2133,Fiji,FJI,2028,0.10388064733
2134,Fiji,FJI,2029,0.10388064733
2135,Fiji,FJI,2030,0.10388064733
2136,Fiji,FJI,2031,0.10388064733
2137,Fiji,FJI,2032,0.10388064733
2138,Fiji,FJI,2033,0.10388064733
2139,Fiji,FJI,2034,0.10388064733
2140,Fiji,FJI,2035,0.10388064733
2141,Fiji,FJI,2036,0.10388064733
2142,Fiji,FJI,2037,0.10388064733
2143,Fiji,FJI,2038,0.10388064733
2144,Fiji,FJI,2039,0.10388064733
2145,Fiji,FJI,2040,0.10388064733
2146,Fiji,FJI,2041,0.10388064733
2147,Fiji,FJI,2042,0.10388064733
2148,Fiji,FJI,2043,0.10388064733
2149,Fiji,FJI,2044,0.10388064733
2150,Fiji,FJI,2045,0.10388064733
2151,Fiji,FJI,2046,0.10388064733
2152,Fiji,FJI,2047,0.10388064733
2153,Fiji,FJI,2048,0.10388064733
2154,Fiji,FJI,2049,0.10388064733
2155,Fiji,FJI,2050,0.10388064733
2156,France,FRA,2023,0.10388064733
2157,France,FRA,2024,0.10388064733
2158,France,FRA,2025,0.10388064733
2159,France,FRA,2026,0.10388064733
2160,France,FRA,2027,0.10388064733
2161,France,FRA,2028,0.10388064733
2162,France,FRA,2029,0.10388064733
2163,France,FRA,2030,0.10388064733
2164,France,FRA,2031,0.10388064733
2165,France,FRA,2032,0.10388064733
2166,France,FRA,2033,0.10388064733
2167,France,FRA,2034,0.10388064733
2168,France,FRA,2035,0.10388064733
2169,France,FRA,2036,0.10388064733
2170,France,FRA,2037,0.10388064733
2171,France,FRA,2038,0.10388064733
2172,France,FRA,2039,0.10388064733
2173,France,FRA,2040,0.10388064733
2174,France,FRA,2041,0.10388064733
2175,France,FRA,2042,0.10388064733
2176,France,FRA,2043,0.10388064733
2177,France,FRA,2044,0.10388064733
2178,France,FRA,2045,0.10388064733
2179,France,FRA,2046,0.10388064733
2180,France,FRA,2047,0.10388064733
2181,France,FRA,2048,0.10388064733
2182,France,FRA,2049,0.10388064733
2183,France,FRA,2050,0.10388064733
2184,Faroe Islands,FRO,2023,0.10388064733
2185,Faroe Islands,FRO,2024,0.10388064733
2186,Faroe Islands,FRO,2025,0.10388064733
2187,Faroe Islands,FRO,2026,0.10388064733
2188,Faroe Islands,FRO,2027,0.10388064733
2189,Faroe Islands,FRO,2028,0.10388064733
2190,Faroe Islands,FRO,2029,0.10388064733
2191,Faroe Islands,FRO,2030,0.10388064733
2192,Faroe Islands,FRO,2031,0.10388064733
2193,Faroe Islands,FRO,2032,0.10388064733
2194,Faroe Islands,FRO,2033,0.10388064733
2195,Faroe Islands,FRO,2034,0.10388064733
2196,Faroe Islands,FRO,2035,0.10388064733
2197,Faroe Islands,FRO,2036,0.10388064733
2198,Faroe Islands,FRO,2037,0.10388064733
2199,Faroe Islands,FRO,2038,0.10388064733
2200,Faroe Islands,FRO,2039,0.10388064733
2201,Faroe Islands,FRO,2040,0.10388064733
2202,Faroe Islands,FRO,2041,0.10388064733
2203,Faroe Islands,FRO,2042,0.10388064733
2204,Faroe Islands,FRO,2043,0.10388064733
2205,Faroe Islands,FRO,2044,0.10388064733
2206,Faroe Islands,FRO,2045,0.10388064733
2207,Faroe Islands,FRO,2046,0.10388064733
2208,Faroe Islands,FRO,2047,0.10388064733
2209,Faroe Islands,FRO,2048,0.10388064733
2210,Faroe Islands,FRO,2049,0.10388064733
2211,Faroe Islands,FRO,2050,0.10388064733
2212,"Micronesia, Fed. Sts.",FSM,2023,0.10388064733
2213,"Micronesia, Fed. Sts.",FSM,2024,0.10388064733
2214,"Micronesia, Fed. Sts.",FSM,2025,0.10388064733
2215,"Micronesia, Fed. Sts.",FSM,2026,0.10388064733
2216,"Micronesia, Fed. Sts.",FSM,2027,0.10388064733
2217,"Micronesia, Fed. Sts.",FSM,2028,0.10388064733
2218,"Micronesia, Fed. Sts.",FSM,2029,0.10388064733
2219,"Micronesia, Fed. Sts.",FSM,2030,0.10388064733
2220,"Micronesia, Fed. Sts.",FSM,2031,0.10388064733
2221,"Micronesia, Fed. Sts.",FSM,2032,0.10388064733
2222,"Micronesia, Fed. Sts.",FSM,2033,0.10388064733
2223,"Micronesia, Fed. Sts.",FSM,2034,0.10388064733
2224,"Micronesia, Fed. Sts.",FSM,2035,0.10388064733
2225,"Micronesia, Fed. Sts.",FSM,2036,0.10388064733
2226,"Micronesia, Fed. Sts.",FSM,2037,0.10388064733
2227,"Micronesia, Fed. Sts.",FSM,2038,0.10388064733
2228,"Micronesia, Fed. Sts.",FSM,2039,0.10388064733
2229,"Micronesia, Fed. Sts.",FSM,2040,0.10388064733
2230,"Micronesia, Fed. Sts.",FSM,2041,0.10388064733
2231,"Micronesia, Fed. Sts.",FSM,2042,0.10388064733
2232,"Micronesia, Fed. Sts.",FSM,2043,0.10388064733
2233,"Micronesia, Fed. Sts.",FSM,2044,0.10388064733
2234,"Micronesia, Fed. Sts.",FSM,2045,0.10388064733
2235,"Micronesia, Fed. Sts.",FSM,2046,0.10388064733
2236,"Micronesia, Fed. Sts.",FSM,2047,0.10388064733
2237,"Micronesia, Fed. Sts.",FSM,2048,0.10388064733
2238,"Micronesia, Fed. Sts.",FSM,2049,0.10388064733
2239,"Micronesia, Fed. Sts.",FSM,2050,0.10388064733
2240,Gabon,GAB,2023,0.10388064733
2241,Gabon,GAB,2024,0.10388064733
2242,Gabon,GAB,2025,0.10388064733
2243,Gabon,GAB,2026,0.10388064733
2244,Gabon,GAB,2027,0.10388064733
2245,Gabon,GAB,2028,0.10388064733
2246,Gabon,GAB,2029,0.10388064733
2247,Gabon,GAB,2030,0.10388064733
2248,Gabon,GAB,2031,0.10388064733
2249,Gabon,GAB,2032,0.10388064733
2250,Gabon,GAB,2033,0.10388064733
2251,Gabon,GAB,2034,0.10388064733
2252,Gabon,GAB,2035,0.10388064733
2253,Gabon,GAB,2036,0.10388064733
2254,Gabon,GAB,2037,0.10388064733
2255,Gabon,GAB,2038,0.10388064733
2256,Gabon,GAB,2039,0.10388064733
2257,Gabon,GAB,2040,0.10388064733
2258,Gabon,GAB,2041,0.10388064733
2259,Gabon,GAB,2042,0.10388064733
2260,Gabon,GAB,2043,0.10388064733
2261,Gabon,GAB,2044,0.10388064733
2262,Gabon,GAB,2045,0.10388064733
2263,Gabon,GAB,2046,0.10388064733
2264,Gabon,GAB,2047,0.10388064733
2265,Gabon,GAB,2048,0.10388064733
2266,Gabon,GAB,2049,0.10388064733
2267,Gabon,GAB,2050,0.10388064733
2268,United Kingdom,GBR,2023,0.10388064733
2269,United Kingdom,GBR,2024,0.10388064733
2270,United Kingdom,GBR,2025,0.10388064733
2271,United Kingdom,GBR,2026,0.10388064733
2272,United Kingdom,GBR,2027,0.10388064733
2273,United Kingdom,GBR,2028,0.10388064733
2274,United Kingdom,GBR,2029,0.10388064733
2275,United Kingdom,GBR,2030,0.10388064733
2276,United Kingdom,GBR,2031,0.10388064733
2277,United Kingdom,GBR,2032,0.10388064733
2278,United Kingdom,GBR,2033,0.10388064733
2279,United Kingdom,GBR,2034,0.10388064733
2280,United Kingdom,GBR,2035,0.10388064733
2281,United Kingdom,GBR,2036,0.10388064733
2282,United Kingdom,GBR,2037,0.10388064733
2283,United Kingdom,GBR,2038,0.10388064733
2284,United Kingdom,GBR,2039,0.10388064733
2285,United Kingdom,GBR,2040,0.10388064733
2286,United Kingdom,GBR,2041,0.10388064733
2287,United Kingdom,GBR,2042,0.10388064733
2288,United Kingdom,GBR,2043,0.10388064733
2289,United Kingdom,GBR,2044,0.10388064733
2290,United Kingdom,GBR,2045,0.10388064733
2291,United Kingdom,GBR,2046,0.10388064733
2292,United Kingdom,GBR,2047,0.10388064733
2293,United Kingdom,GBR,2048,0.10388064733
2294,United Kingdom,GBR,2049,0.10388064733
2295,United Kingdom,GBR,2050,0.10388064733
2296,Georgia,GEO,2023,0.10388064733
2297,Georgia,GEO,2024,0.10388064733
2298,Georgia,GEO,2025,0.10388064733
2299,Georgia,GEO,2026,0.10388064733
2300,Georgia,GEO,2027,0.10388064733
2301,Georgia,GEO,2028,0.10388064733
2302,Georgia,GEO,2029,0.10388064733
2303,Georgia,GEO,2030,0.10388064733
2304,Georgia,GEO,2031,0.10388064733
2305,Georgia,GEO,2032,0.10388064733
2306,Georgia,GEO,2033,0.10388064733
2307,Georgia,GEO,2034,0.10388064733
2308,Georgia,GEO,2035,0.10388064733
2309,Georgia,GEO,2036,0.10388064733
2310,Georgia,GEO,2037,0.10388064733
2311,Georgia,GEO,2038,0.10388064733
2312,Georgia,GEO,2039,0.10388064733
2313,Georgia,GEO,2040,0.10388064733
2314,Georgia,GEO,2041,0.10388064733
2315,Georgia,GEO,2042,0.10388064733
2316,Georgia,GEO,2043,0.10388064733
2317,Georgia,GEO,2044,0.10388064733
2318,Georgia,GEO,2045,0.10388064733
2319,Georgia,GEO,2046,0.10388064733
2320,Georgia,GEO,2047,0.10388064733
2321,Georgia,GEO,2048,0.10388064733
2322,Georgia,GEO,2049,0.10388064733
2323,Georgia,GEO,2050,0.10388064733
2324,Ghana,GHA,2023,0.10388064733
2325,Ghana,GHA,2024,0.10388064733
2326,Ghana,GHA,2025,0.10388064733
2327,Ghana,GHA,2026,0.10388064733
2328,Ghana,GHA,2027,0.10388064733
2329,Ghana,GHA,2028,0.10388064733
2330,Ghana,GHA,2029,0.10388064733
2331,Ghana,GHA,2030,0.10388064733
2332,Ghana,GHA,2031,0.10388064733
2333,Ghana,GHA,2032,0.10388064733
2334,Ghana,GHA,2033,0.10388064733
2335,Ghana,GHA,2034,0.10388064733
2336,Ghana,GHA,2035,0.10388064733
2337,Ghana,GHA,2036,0.10388064733
2338,Ghana,GHA,2037,0.10388064733
2339,Ghana,GHA,2038,0.10388064733
2340,Ghana,GHA,2039,0.10388064733
2341,Ghana,GHA,2040,0.10388064733
2342,Ghana,GHA,2041,0.10388064733
2343,Ghana,GHA,2042,0.10388064733
2344,Ghana,GHA,2043,0.10388064733
2345,Ghana,GHA,2044,0.10388064733
2346,Ghana,GHA,2045,0.10388064733
2347,Ghana,GHA,2046,0.10388064733
2348,Ghana,GHA,2047,0.10388064733
2349,Ghana,GHA,2048,0.10388064733
2350,Ghana,GHA,2049,0.10388064733
2351,Ghana,GHA,2050,0.10388064733
2352,Gibraltar,GIB,2023,0.10388064733
2353,Gibraltar,GIB,2024,0.10388064733
2354,Gibraltar,GIB,2025,0.10388064733
2355,Gibraltar,GIB,2026,0.10388064733
2356,Gibraltar,GIB,2027,0.10388064733
2357,Gibraltar,GIB,2028,0.10388064733
2358,Gibraltar,GIB,2029,0.10388064733
2359,Gibraltar,GIB,2030,0.10388064733
2360,Gibraltar,GIB,2031,0.10388064733
2361,Gibraltar,GIB,2032,0.10388064733
2362,Gibraltar,GIB,2033,0.10388064733
2363,Gibraltar,GIB,2034,0.10388064733
2364,Gibraltar,GIB,2035,0.10388064733
2365,Gibraltar,GIB,2036,0.10388064733
2366,Gibraltar,GIB,2037,0.10388064733
2367,Gibraltar,GIB,2038,0.10388064733
2368,Gibraltar,GIB,2039,0.10388064733
2369,Gibraltar,GIB,2040,0.10388064733
2370,Gibraltar,GIB,2041,0.10388064733
2371,Gibraltar,GIB,2042,0.10388064733
2372,Gibraltar,GIB,2043,0.10388064733
2373,Gibraltar,GIB,2044,0.10388064733
2374,Gibraltar,GIB,2045,0.10388064733
2375,Gibraltar,GIB,2046,0.10388064733
2376,Gibraltar,GIB,2047,0.10388064733
2377,Gibraltar,GIB,2048,0.10388064733
2378,Gibraltar,GIB,2049,0.10388064733
2379,Gibraltar,GIB,2050,0.10388064733
2380,Guinea,GIN,2023,0.10388064733
2381,Guinea,GIN,2024,0.10388064733
2382,Guinea,GIN,2025,0.10388064733
2383,Guinea,GIN,2026,0.10388064733
2384,Guinea,GIN,2027,0.10388064733
2385,Guinea,GIN,2028,0.10388064733
2386,Guinea,GIN,2029,0.10388064733
2387,Guinea,GIN,2030,0.10388064733
2388,Guinea,GIN,2031,0.10388064733
2389,Guinea,GIN,2032,0.10388064733
2390,Guinea,GIN,2033,0.10388064733
2391,Guinea,GIN,2034,0.10388064733
2392,Guinea,GIN,2035,0.10388064733
2393,Guinea,GIN,2036,0.10388064733
2394,Guinea,GIN,2037,0.10388064733
2395,Guinea,GIN,2038,0.10388064733
2396,Guinea,GIN,2039,0.10388064733
2397,Guinea,GIN,2040,0.10388064733
2398,Guinea,GIN,2041,0.10388064733
2399,Guinea,GIN,2042,0.10388064733
2400,Guinea,GIN,2043,0.10388064733
2401,Guinea,GIN,2044,0.10388064733
2402,Guinea,GIN,2045,0.10388064733
2403,Guinea,GIN,2046,0.10388064733
2404,Guinea,GIN,2047,0.10388064733
2405,Guinea,GIN,2048,0.10388064733
2406,Guinea,GIN,2049,0.10388064733
2407,Guinea,GIN,2050,0.10388064733
2408,"Gambia, The",GMB,2023,0.10388064733
2409,"Gambia, The",GMB,2024,0.10388064733
2410,"Gambia, The",GMB,2025,0.10388064733
2411,"Gambia, The",GMB,2026,0.10388064733
2412,"Gambia, The",GMB,2027,0.10388064733
2413,"Gambia, The",GMB,2028,0.10388064733
2414,"Gambia, The",GMB,2029,0.10388064733
2415,"Gambia, The",GMB,2030,0.10388064733
2416,"Gambia, The",GMB,2031,0.10388064733
2417,"Gambia, The",GMB,2032,0.10388064733
2418,"Gambia, The",GMB,2033,0.10388064733
2419,"Gambia, The",GMB,2034,0.10388064733
2420,"Gambia, The",GMB,2035,0.10388064733
2421,"Gambia, The",GMB,2036,0.10388064733
2422,"Gambia, The",GMB,2037,0.10388064733
2423,"Gambia, The",GMB,2038,0.10388064733
2424,"Gambia, The",GMB,2039,0.10388064733
2425,"Gambia, The",GMB,2040,0.10388064733
2426,"Gambia, The",GMB,2041,0.10388064733
2427,"Gambia, The",GMB,2042,0.10388064733
2428,"Gambia, The",GMB,2043,0.10388064733
2429,"Gambia, The",GMB,2044,0.10388064733
2430,"Gambia, The",GMB,2045,0.10388064733
2431,"Gambia, The",GMB,2046,0.10388064733
2432,"Gambia, The",GMB,2047,0.10388064733
2433,"Gambia, The",GMB,2048,0.10388064733
2434,"Gambia, The",GMB,2049,0.10388064733
2435,"Gambia, The",GMB,2050,0.10388064733
2436,Guinea-Bissau,GNB,2023,0.10388064733
2437,Guinea-Bissau,GNB,2024,0.10388064733
2438,Guinea-Bissau,GNB,2025,0.10388064733
2439,Guinea-Bissau,GNB,2026,0.10388064733
2440,Guinea-Bissau,GNB,2027,0.10388064733
2441,Guinea-Bissau,GNB,2028,0.10388064733
2442,Guinea-Bissau,GNB,2029,0.10388064733
2443,Guinea-Bissau,GNB,2030,0.10388064733
2444,Guinea-Bissau,GNB,2031,0.10388064733
2445,Guinea-Bissau,GNB,2032,0.10388064733
2446,Guinea-Bissau,GNB,2033,0.10388064733
2447,Guinea-Bissau,GNB,2034,0.10388064733
2448,Guinea-Bissau,GNB,2035,0.10388064733
2449,Guinea-Bissau,GNB,2036,0.10388064733
2450,Guinea-Bissau,GNB,2037,0.10388064733
2451,Guinea-Bissau,GNB,2038,0.10388064733
2452,Guinea-Bissau,GNB,2039,0.10388064733
2453,Guinea-Bissau,GNB,2040,0.10388064733
2454,Guinea-Bissau,GNB,2041,0.10388064733
2455,Guinea-Bissau,GNB,2042,0.10388064733
2456,Guinea-Bissau,GNB,2043,0.10388064733
2457,Guinea-Bissau,GNB,2044,0.10388064733
2458,Guinea-Bissau,GNB,2045,0.10388064733
2459,Guinea-Bissau,GNB,2046,0.10388064733
2460,Guinea-Bissau,GNB,2047,0.10388064733
2461,Guinea-Bissau,GNB,2048,0.10388064733
2462,Guinea-Bissau,GNB,2049,0.10388064733
2463,Guinea-Bissau,GNB,2050,0.10388064733
2464,Equatorial Guinea,GNQ,2023,0.10388064733
2465,Equatorial Guinea,GNQ,2024,0.10388064733
2466,Equatorial Guinea,GNQ,2025,0.10388064733
2467,Equatorial Guinea,GNQ,2026,0.10388064733
2468,Equatorial Guinea,GNQ,2027,0.10388064733
2469,Equatorial Guinea,GNQ,2028,0.10388064733
2470,Equatorial Guinea,GNQ,2029,0.10388064733
2471,Equatorial Guinea,GNQ,2030,0.10388064733
2472,Equatorial Guinea,GNQ,2031,0.10388064733
2473,Equatorial Guinea,GNQ,2032,0.10388064733
2474,Equatorial Guinea,GNQ,2033,0.10388064733
2475,Equatorial Guinea,GNQ,2034,0.10388064733
2476,Equatorial Guinea,GNQ,2035,0.10388064733
2477,Equatorial Guinea,GNQ,2036,0.10388064733
2478,Equatorial Guinea,GNQ,2037,0.10388064733
2479,Equatorial Guinea,GNQ,2038,0.10388064733
2480,Equatorial Guinea,GNQ,2039,0.10388064733
2481,Equatorial Guinea,GNQ,2040,0.10388064733
2482,Equatorial Guinea,GNQ,2041,0.10388064733
2483,Equatorial Guinea,GNQ,2042,0.10388064733
2484,Equatorial Guinea,GNQ,2043,0.10388064733
2485,Equatorial Guinea,GNQ,2044,0.10388064733
2486,Equatorial Guinea,GNQ,2045,0.10388064733
2487,Equatorial Guinea,GNQ,2046,0.10388064733
2488,Equatorial Guinea,GNQ,2047,0.10388064733
2489,Equatorial Guinea,GNQ,2048,0.10388064733
2490,Equatorial Guinea,GNQ,2049,0.10388064733
2491,Equatorial Guinea,GNQ,2050,0.10388064733
2492,Greece,GRC,2023,0.10388064733
2493,Greece,GRC,2024,0.10388064733
2494,Greece,GRC,2025,0.10388064733
2495,Greece,GRC,2026,0.10388064733
2496,Greece,GRC,2027,0.10388064733
2497,Greece,GRC,2028,0.10388064733
2498,Greece,GRC,2029,0.10388064733
2499,Greece,GRC,2030,0.10388064733
2500,Greece,GRC,2031,0.10388064733
2501,Greece,GRC,2032,0.10388064733
2502,Greece,GRC,2033,0.10388064733
2503,Greece,GRC,2034,0.10388064733
2504,Greece,GRC,2035,0.10388064733
2505,Greece,GRC,2036,0.10388064733
2506,Greece,GRC,2037,0.10388064733
2507,Greece,GRC,2038,0.10388064733
2508,Greece,GRC,2039,0.10388064733
2509,Greece,GRC,2040,0.10388064733
2510,Greece,GRC,2041,0.10388064733
2511,Greece,GRC,2042,0.10388064733
2512,Greece,GRC,2043,0.10388064733
2513,Greece,GRC,2044,0.10388064733
2514,Greece,GRC,2045,0.10388064733
2515,Greece,GRC,2046,0.10388064733
2516,Greece,GRC,2047,0.10388064733
2517,Greece,GRC,2048,0.10388064733
2518,Greece,GRC,2049,0.10388064733
2519,Greece,GRC,2050,0.10388064733
2520,Grenada,GRD,2023,0.10388064733
2521,Grenada,GRD,2024,0.10388064733
2522,Grenada,GRD,2025,0.10388064733
2523,Grenada,GRD,2026,0.10388064733
2524,Grenada,GRD,2027,0.10388064733
2525,Grenada,GRD,2028,0.10388064733
2526,Grenada,GRD,2029,0.10388064733
2527,Grenada,GRD,2030,0.10388064733
2528,Grenada,GRD,2031,0.10388064733
2529,Grenada,GRD,2032,0.10388064733
2530,Grenada,GRD,2033,0.10388064733
2531,Grenada,GRD,2034,0.10388064733
2532,Grenada,GRD,2035,0.10388064733
2533,Grenada,GRD,2036,0.10388064733
2534,Grenada,GRD,2037,0.10388064733
2535,Grenada,GRD,2038,0.10388064733
2536,Grenada,GRD,2039,0.10388064733
2537,Grenada,GRD,2040,0.10388064733
2538,Grenada,GRD,2041,0.10388064733
2539,Grenada,GRD,2042,0.10388064733
2540,Grenada,GRD,2043,0.10388064733
2541,Grenada,GRD,2044,0.10388064733
2542,Grenada,GRD,2045,0.10388064733
2543,Grenada,GRD,2046,0.10388064733
2544,Grenada,GRD,2047,0.10388064733
2545,Grenada,GRD,2048,0.10388064733
2546,Grenada,GRD,2049,0.10388064733
2547,Grenada,GRD,2050,0.10388064733
2548,Greenland,GRL,2023,0.10388064733
2549,Greenland,GRL,2024,0.10388064733
2550,Greenland,GRL,2025,0.10388064733
2551,Greenland,GRL,2026,0.10388064733
2552,Greenland,GRL,2027,0.10388064733
2553,Greenland,GRL,2028,0.10388064733
2554,Greenland,GRL,2029,0.10388064733
2555,Greenland,GRL,2030,0.10388064733
2556,Greenland,GRL,2031,0.10388064733
2557,Greenland,GRL,2032,0.10388064733
2558,Greenland,GRL,2033,0.10388064733
2559,Greenland,GRL,2034,0.10388064733
2560,Greenland,GRL,2035,0.10388064733
2561,Greenland,GRL,2036,0.10388064733
2562,Greenland,GRL,2037,0.10388064733
2563,Greenland,GRL,2038,0.10388064733
2564,Greenland,GRL,2039,0.10388064733
2565,Greenland,GRL,2040,0.10388064733
2566,Greenland,GRL,2041,0.10388064733
2567,Greenland,GRL,2042,0.10388064733
2568,Greenland,GRL,2043,0.10388064733
2569,Greenland,GRL,2044,0.10388064733
2570,Greenland,GRL,2045,0.10388064733
2571,Greenland,GRL,2046,0.10388064733
2572,Greenland,GRL,2047,0.10388064733
2573,Greenland,GRL,2048,0.10388064733
2574,Greenland,GRL,2049,0.10388064733
2575,Greenland,GRL,2050,0.10388064733
2576,Guatemala,GTM,2023,0.10388064733
2577,Guatemala,GTM,2024,0.10388064733
2578,Guatemala,GTM,2025,0.10388064733
2579,Guatemala,GTM,2026,0.10388064733
