Year,cost_enfu_fuel_coal_usd_per_m3,iso_code3,Nation
2040,174.9001499,FIN,Finland
2041,174.9001499,FIN,Finland
2042,174.9001499,FIN,Finland
2043,174.9001499,FIN,Finland
2044,174.9001499,FIN,Finland
2045,174.9001499,FIN,Finland
2046,174.9001499,FIN,Finland
2047,174.9001499,FIN,Finland
2048,174.9001499,FIN,Finland
2049,174.9001499,FIN,Finland
2050,174.9001499,FIN,Finland
2022,174.9001499,FJI,Fiji
2023,174.9001499,FJI,Fiji
2024,174.9001499,FJI,Fiji
2025,174.9001499,FJI,Fiji
2026,174.9001499,FJI,Fiji
2027,174.9001499,FJI,Fiji
2028,174.9001499,FJI,Fiji
2029,174.9001499,FJI,Fiji
2030,174.9001499,FJI,Fiji
2031,174.9001499,FJI,Fiji
2032,174.9001499,FJI,Fiji
2033,174.9001499,FJI,Fiji
2034,174.9001499,FJI,Fiji
2035,174.9001499,FJI,Fiji
2036,174.9001499,FJI,Fiji
2037,174.9001499,FJI,Fiji
2038,174.9001499,FJI,Fiji
2039,174.9001499,FJI,Fiji
2040,174.9001499,FJI,Fiji
2041,174.9001499,FJI,Fiji
2042,174.9001499,FJI,Fiji
2043,174.9001499,FJI,Fiji
2044,174.9001499,FJI,Fiji
2045,174.9001499,FJI,Fiji
2046,174.9001499,FJI,Fiji
2047,174.9001499,FJI,Fiji
2048,174.9001499,FJI,Fiji
2049,174.9001499,FJI,Fiji
2050,174.9001499,FJI,Fiji
2022,174.9001499,FRA,France
2023,174.9001499,FRA,France
2024,174.9001499,FRA,France
2025,174.9001499,FRA,France
2026,174.9001499,FRA,France
2027,174.9001499,FRA,France
2028,174.9001499,FRA,France
2029,174.9001499,FRA,France
2030,174.9001499,FRA,France
2031,174.9001499,FRA,France
2032,174.9001499,FRA,France
2033,174.9001499,FRA,France
2034,174.9001499,FRA,France
2035,174.9001499,FRA,France
2036,174.9001499,FRA,France
2037,174.9001499,FRA,France
2038,174.9001499,FRA,France
2039,174.9001499,FRA,France
2040,174.9001499,FRA,France
2041,174.9001499,FRA,France
2042,174.9001499,FRA,France
2043,174.9001499,FRA,France
2044,174.9001499,FRA,France
2045,174.9001499,FRA,France
2046,174.9001499,FRA,France
2047,174.9001499,FRA,France
2048,174.9001499,FRA,France
2049,174.9001499,FRA,France
2050,174.9001499,FRA,France
2022,174.9001499,FRO,Faroe Islands
2023,174.9001499,FRO,Faroe Islands
2024,174.9001499,FRO,Faroe Islands
2025,174.9001499,FRO,Faroe Islands
2026,174.9001499,FRO,Faroe Islands
2027,174.9001499,FRO,Faroe Islands
2028,174.9001499,FRO,Faroe Islands
2029,174.9001499,FRO,Faroe Islands
2030,174.9001499,FRO,Faroe Islands
2031,174.9001499,FRO,Faroe Islands
2032,174.9001499,FRO,Faroe Islands
2033,174.9001499,FRO,Faroe Islands
2034,174.9001499,FRO,Faroe Islands
2035,174.9001499,FRO,Faroe Islands
2036,174.9001499,FRO,Faroe Islands
2037,174.9001499,FRO,Faroe Islands
2038,174.9001499,FRO,Faroe Islands
2039,174.9001499,FRO,Faroe Islands
2040,174.9001499,FRO,Faroe Islands
2041,174.9001499,FRO,Faroe Islands
2042,174.9001499,FRO,Faroe Islands
2043,174.9001499,FRO,Faroe Islands
2044,174.9001499,FRO,Faroe Islands
2045,174.9001499,FRO,Faroe Islands
2046,174.9001499,FRO,Faroe Islands
2047,174.9001499,FRO,Faroe Islands
2048,174.9001499,FRO,Faroe Islands
2049,174.9001499,FRO,Faroe Islands
2050,174.9001499,FRO,Faroe Islands
2022,174.9001499,FSM,"Micronesia, Fed. Sts."
2023,174.9001499,FSM,"Micronesia, Fed. Sts."
2024,174.9001499,FSM,"Micronesia, Fed. Sts."
2025,174.9001499,FSM,"Micronesia, Fed. Sts."
2026,174.9001499,FSM,"Micronesia, Fed. Sts."
2027,174.9001499,FSM,"Micronesia, Fed. Sts."
2028,174.9001499,FSM,"Micronesia, Fed. Sts."
2029,174.9001499,FSM,"Micronesia, Fed. Sts."
2030,174.9001499,FSM,"Micronesia, Fed. Sts."
2031,174.9001499,FSM,"Micronesia, Fed. Sts."
2032,174.9001499,FSM,"Micronesia, Fed. Sts."
2033,174.9001499,FSM,"Micronesia, Fed. Sts."
2034,174.9001499,FSM,"Micronesia, Fed. Sts."
2035,174.9001499,FSM,"Micronesia, Fed. Sts."
2036,174.9001499,FSM,"Micronesia, Fed. Sts."
2037,174.9001499,FSM,"Micronesia, Fed. Sts."
2038,174.9001499,FSM,"Micronesia, Fed. Sts."
2039,174.9001499,FSM,"Micronesia, Fed. Sts."
2040,174.9001499,FSM,"Micronesia, Fed. Sts."
2041,174.9001499,FSM,"Micronesia, Fed. Sts."
2042,174.9001499,FSM,"Micronesia, Fed. Sts."
2043,174.9001499,FSM,"Micronesia, Fed. Sts."
2044,174.9001499,FSM,"Micronesia, Fed. Sts."
2045,174.9001499,FSM,"Micronesia, Fed. Sts."
2046,174.9001499,FSM,"Micronesia, Fed. Sts."
2047,174.9001499,FSM,"Micronesia, Fed. Sts."
2048,174.9001499,FSM,"Micronesia, Fed. Sts."
2049,174.9001499,FSM,"Micronesia, Fed. Sts."
2050,174.9001499,FSM,"Micronesia, Fed. Sts."
2022,174.9001499,GAB,Gabon
2023,174.9001499,GAB,Gabon
2024,174.9001499,GAB,Gabon
2025,174.9001499,GAB,Gabon
2026,174.9001499,GAB,Gabon
2027,174.9001499,GAB,Gabon
2028,174.9001499,GAB,Gabon
2029,174.9001499,GAB,Gabon
2030,174.9001499,GAB,Gabon
2031,174.9001499,GAB,Gabon
2032,174.9001499,GAB,Gabon
2033,174.9001499,GAB,Gabon
2034,174.9001499,GAB,Gabon
2035,174.9001499,GAB,Gabon
2036,174.9001499,GAB,Gabon
2037,174.9001499,GAB,Gabon
2038,174.9001499,GAB,Gabon
2039,174.9001499,GAB,Gabon
2040,174.9001499,GAB,Gabon
2041,174.9001499,GAB,Gabon
2042,174.9001499,GAB,Gabon
2043,174.9001499,GAB,Gabon
2044,174.9001499,GAB,Gabon
2045,174.9001499,GAB,Gabon
2046,174.9001499,GAB,Gabon
2047,174.9001499,GAB,Gabon
2048,174.9001499,GAB,Gabon
2049,174.9001499,GAB,Gabon
2050,174.9001499,GAB,Gabon
2022,174.9001499,GBR,United Kingdom
2023,174.9001499,GBR,United Kingdom
2024,174.9001499,GBR,United Kingdom
2025,174.9001499,GBR,United Kingdom
2026,174.9001499,GBR,United Kingdom
2027,174.9001499,GBR,United Kingdom
2028,174.9001499,GBR,United Kingdom
2029,174.9001499,GBR,United Kingdom
2030,174.9001499,GBR,United Kingdom
2031,174.9001499,GBR,United Kingdom
2032,174.9001499,GBR,United Kingdom
2033,174.9001499,GBR,United Kingdom
2034,174.9001499,GBR,United Kingdom
2035,174.9001499,GBR,United Kingdom
2036,174.9001499,GBR,United Kingdom
2037,174.9001499,GBR,United Kingdom
2038,174.9001499,GBR,United Kingdom
2039,174.9001499,GBR,United Kingdom
2040,174.9001499,GBR,United Kingdom
2041,174.9001499,GBR,United Kingdom
2042,174.9001499,GBR,United Kingdom
2043,174.9001499,GBR,United Kingdom
2044,174.9001499,GBR,United Kingdom
2045,174.9001499,GBR,United Kingdom
2046,174.9001499,GBR,United Kingdom
2047,174.9001499,GBR,United Kingdom
2048,174.9001499,GBR,United Kingdom
2049,174.9001499,GBR,United Kingdom
2050,174.9001499,GBR,United Kingdom
2022,174.9001499,GEO,Georgia
2023,174.9001499,GEO,Georgia
2024,174.9001499,GEO,Georgia
2025,174.9001499,GEO,Georgia
2026,174.9001499,GEO,Georgia
2027,174.9001499,GEO,Georgia
2028,174.9001499,GEO,Georgia
2029,174.9001499,GEO,Georgia
2030,174.9001499,GEO,Georgia
2031,174.9001499,GEO,Georgia
2032,174.9001499,GEO,Georgia
2033,174.9001499,GEO,Georgia
2034,174.9001499,GEO,Georgia
2035,174.9001499,GEO,Georgia
2036,174.9001499,GEO,Georgia
2037,174.9001499,GEO,Georgia
2038,174.9001499,GEO,Georgia
2039,174.9001499,GEO,Georgia
2040,174.9001499,GEO,Georgia
2041,174.9001499,GEO,Georgia
2042,174.9001499,GEO,Georgia
2043,174.9001499,GEO,Georgia
2044,174.9001499,GEO,Georgia
2045,174.9001499,GEO,Georgia
2046,174.9001499,GEO,Georgia
2047,174.9001499,GEO,Georgia
2048,174.9001499,GEO,Georgia
2049,174.9001499,GEO,Georgia
2050,174.9001499,GEO,Georgia
2022,174.9001499,GHA,Ghana
2023,174.9001499,GHA,Ghana
2024,174.9001499,GHA,Ghana
2025,174.9001499,GHA,Ghana
2026,174.9001499,GHA,Ghana
2027,174.9001499,GHA,Ghana
2028,174.9001499,GHA,Ghana
2029,174.9001499,GHA,Ghana
2030,174.9001499,GHA,Ghana
2031,174.9001499,GHA,Ghana
2032,174.9001499,GHA,Ghana
2033,174.9001499,GHA,Ghana
2034,174.9001499,GHA,Ghana
2035,174.9001499,GHA,Ghana
2036,174.9001499,GHA,Ghana
2037,174.9001499,GHA,Ghana
2038,174.9001499,GHA,Ghana
2039,174.9001499,GHA,Ghana
2040,174.9001499,GHA,Ghana
2041,174.9001499,GHA,Ghana
2042,174.9001499,GHA,Ghana
2043,174.9001499,GHA,Ghana
2044,174.9001499,GHA,Ghana
2045,174.9001499,GHA,Ghana
2046,174.9001499,GHA,Ghana
2047,174.9001499,GHA,Ghana
2048,174.9001499,GHA,Ghana
2049,174.9001499,GHA,Ghana
2050,174.9001499,GHA,Ghana
2022,174.9001499,GIB,Gibraltar
2023,174.9001499,GIB,Gibraltar
2024,174.9001499,GIB,Gibraltar
2025,174.9001499,GIB,Gibraltar
2026,174.9001499,GIB,Gibraltar
2027,174.9001499,GIB,Gibraltar
2028,174.9001499,GIB,Gibraltar
2029,174.9001499,GIB,Gibraltar
2030,174.9001499,GIB,Gibraltar
2031,174.9001499,GIB,Gibraltar
2032,174.9001499,GIB,Gibraltar
2033,174.9001499,GIB,Gibraltar
2034,174.9001499,GIB,Gibraltar
2035,174.9001499,GIB,Gibraltar
2036,174.9001499,GIB,Gibraltar
2037,174.9001499,GIB,Gibraltar
2038,174.9001499,GIB,Gibraltar
2039,174.9001499,GIB,Gibraltar
2040,174.9001499,GIB,Gibraltar
2041,174.9001499,GIB,Gibraltar
2042,174.9001499,GIB,Gibraltar
2043,174.9001499,GIB,Gibraltar
2044,174.9001499,GIB,Gibraltar
2045,174.9001499,GIB,Gibraltar
2046,174.9001499,GIB,Gibraltar
2047,174.9001499,GIB,Gibraltar
2048,174.9001499,GIB,Gibraltar
2049,174.9001499,GIB,Gibraltar
2050,174.9001499,GIB,Gibraltar
2022,174.9001499,GIN,Guinea
2023,174.9001499,GIN,Guinea
2024,174.9001499,GIN,Guinea
2025,174.9001499,GIN,Guinea
2026,174.9001499,GIN,Guinea
2027,174.9001499,GIN,Guinea
2028,174.9001499,GIN,Guinea
2029,174.9001499,GIN,Guinea
2030,174.9001499,GIN,Guinea
2031,174.9001499,GIN,Guinea
2032,174.9001499,GIN,Guinea
2033,174.9001499,GIN,Guinea
2034,174.9001499,GIN,Guinea
2035,174.9001499,GIN,Guinea
2036,174.9001499,GIN,Guinea
2037,174.9001499,GIN,Guinea
2038,174.9001499,GIN,Guinea
2039,174.9001499,GIN,Guinea
2040,174.9001499,GIN,Guinea
2041,174.9001499,GIN,Guinea
2042,174.9001499,GIN,Guinea
2043,174.9001499,GIN,Guinea
2044,174.9001499,GIN,Guinea
2045,174.9001499,GIN,Guinea
2046,174.9001499,GIN,Guinea
2047,174.9001499,GIN,Guinea
2048,174.9001499,GIN,Guinea
2049,174.9001499,GIN,Guinea
2050,174.9001499,GIN,Guinea
2022,174.9001499,GMB,"Gambia, The"
2023,174.9001499,GMB,"Gambia, The"
2024,174.9001499,GMB,"Gambia, The"
2025,174.9001499,GMB,"Gambia, The"
2026,174.9001499,GMB,"Gambia, The"
2027,174.9001499,GMB,"Gambia, The"
2028,174.9001499,GMB,"Gambia, The"
2029,174.9001499,GMB,"Gambia, The"
2030,174.9001499,GMB,"Gambia, The"
2031,174.9001499,GMB,"Gambia, The"
2032,174.9001499,GMB,"Gambia, The"
2033,174.9001499,GMB,"Gambia, The"
2034,174.9001499,GMB,"Gambia, The"
2035,174.9001499,GMB,"Gambia, The"
2036,174.9001499,GMB,"Gambia, The"
2037,174.9001499,GMB,"Gambia, The"
2038,174.9001499,GMB,"Gambia, The"
2039,174.9001499,GMB,"Gambia, The"
2040,174.9001499,GMB,"Gambia, The"
2041,174.9001499,GMB,"Gambia, The"
2042,174.9001499,GMB,"Gambia, The"
2043,174.9001499,GMB,"Gambia, The"
2044,174.9001499,GMB,"Gambia, The"
2045,174.9001499,GMB,"Gambia, The"
2046,174.9001499,GMB,"Gambia, The"
2047,174.9001499,GMB,"Gambia, The"
2048,174.9001499,GMB,"Gambia, The"
2049,174.9001499,GMB,"Gambia, The"
2050,174.9001499,GMB,"Gambia, The"
2022,174.9001499,GNB,Guinea-Bissau
2023,174.9001499,GNB,Guinea-Bissau
2024,174.9001499,GNB,Guinea-Bissau
2025,174.9001499,GNB,Guinea-Bissau
2026,174.9001499,GNB,Guinea-Bissau
2027,174.9001499,GNB,Guinea-Bissau
2028,174.9001499,GNB,Guinea-Bissau
2029,174.9001499,GNB,Guinea-Bissau
2030,174.9001499,GNB,Guinea-Bissau
2031,174.9001499,GNB,Guinea-Bissau
2032,174.9001499,GNB,Guinea-Bissau
2033,174.9001499,GNB,Guinea-Bissau
2034,174.9001499,GNB,Guinea-Bissau
2035,174.9001499,GNB,Guinea-Bissau
2036,174.9001499,GNB,Guinea-Bissau
2037,174.9001499,GNB,Guinea-Bissau
2038,174.9001499,GNB,Guinea-Bissau
2039,174.9001499,GNB,Guinea-Bissau
2040,174.9001499,GNB,Guinea-Bissau
2041,174.9001499,GNB,Guinea-Bissau
2042,174.9001499,GNB,Guinea-Bissau
2043,174.9001499,GNB,Guinea-Bissau
2044,174.9001499,GNB,Guinea-Bissau
2045,174.9001499,GNB,Guinea-Bissau
2046,174.9001499,GNB,Guinea-Bissau
2047,174.9001499,GNB,Guinea-Bissau
2048,174.9001499,GNB,Guinea-Bissau
2049,174.9001499,GNB,Guinea-Bissau
2050,174.9001499,GNB,Guinea-Bissau
2022,174.9001499,GNQ,Equatorial Guinea
2023,174.9001499,GNQ,Equatorial Guinea
2024,174.9001499,GNQ,Equatorial Guinea
2025,174.9001499,GNQ,Equatorial Guinea
2026,174.9001499,GNQ,Equatorial Guinea
2027,174.9001499,GNQ,Equatorial Guinea
2028,174.9001499,GNQ,Equatorial Guinea
2029,174.9001499,GNQ,Equatorial Guinea
2030,174.9001499,GNQ,Equatorial Guinea
2031,174.9001499,GNQ,Equatorial Guinea
2032,174.9001499,GNQ,Equatorial Guinea
2033,174.9001499,GNQ,Equatorial Guinea
2034,174.9001499,GNQ,Equatorial Guinea
2035,174.9001499,GNQ,Equatorial Guinea
2036,174.9001499,GNQ,Equatorial Guinea
2037,174.9001499,GNQ,Equatorial Guinea
2038,174.9001499,GNQ,Equatorial Guinea
2039,174.9001499,GNQ,Equatorial Guinea
2040,174.9001499,GNQ,Equatorial Guinea
2041,174.9001499,GNQ,Equatorial Guinea
2042,174.9001499,GNQ,Equatorial Guinea
2043,174.9001499,GNQ,Equatorial Guinea
2044,174.9001499,GNQ,Equatorial Guinea
2045,174.9001499,GNQ,Equatorial Guinea
2046,174.9001499,GNQ,Equatorial Guinea
2047,174.9001499,GNQ,Equatorial Guinea
2048,174.9001499,GNQ,Equatorial Guinea
2049,174.9001499,GNQ,Equatorial Guinea
2050,174.9001499,GNQ,Equatorial Guinea
2022,174.9001499,GRC,Greece
2023,174.9001499,GRC,Greece
2024,174.9001499,GRC,Greece
2025,174.9001499,GRC,Greece
2026,174.9001499,GRC,Greece
2027,174.9001499,GRC,Greece
2028,174.9001499,GRC,Greece
2029,174.9001499,GRC,Greece
2030,174.9001499,GRC,Greece
2031,174.9001499,GRC,Greece
2032,174.9001499,GRC,Greece
2033,174.9001499,GRC,Greece
2034,174.9001499,GRC,Greece
2035,174.9001499,GRC,Greece
2036,174.9001499,GRC,Greece
2037,174.9001499,GRC,Greece
2038,174.9001499,GRC,Greece
2039,174.9001499,GRC,Greece
2040,174.9001499,GRC,Greece
2041,174.9001499,GRC,Greece
2042,174.9001499,GRC,Greece
2043,174.9001499,GRC,Greece
2044,174.9001499,GRC,Greece
2045,174.9001499,GRC,Greece
2046,174.9001499,GRC,Greece
2047,174.9001499,GRC,Greece
2048,174.9001499,GRC,Greece
2049,174.9001499,GRC,Greece
2050,174.9001499,GRC,Greece
2022,174.9001499,GRD,Grenada
2023,174.9001499,GRD,Grenada
2024,174.9001499,GRD,Grenada
2025,174.9001499,GRD,Grenada
2026,174.9001499,GRD,Grenada
2027,174.9001499,GRD,Grenada
2028,174.9001499,GRD,Grenada
2029,174.9001499,GRD,Grenada
2030,174.9001499,GRD,Grenada
2031,174.9001499,GRD,Grenada
2032,174.9001499,GRD,Grenada
2033,174.9001499,GRD,Grenada
2034,174.9001499,GRD,Grenada
2035,174.9001499,GRD,Grenada
2036,174.9001499,GRD,Grenada
2037,174.9001499,GRD,Grenada
2038,174.9001499,GRD,Grenada
2039,174.9001499,GRD,Grenada
2040,174.9001499,GRD,Grenada
2041,174.9001499,GRD,Grenada
2042,174.9001499,GRD,Grenada
2043,174.9001499,GRD,Grenada
2044,174.9001499,GRD,Grenada
2045,174.9001499,GRD,Grenada
2046,174.9001499,GRD,Grenada
2047,174.9001499,GRD,Grenada
2048,174.9001499,GRD,Grenada
2049,174.9001499,GRD,Grenada
2050,174.9001499,GRD,Grenada
2022,174.9001499,GRL,Greenland
2023,174.9001499,GRL,Greenland
2024,174.9001499,GRL,Greenland
2025,174.9001499,GRL,Greenland
2026,174.9001499,GRL,Greenland
2027,174.9001499,GRL,Greenland
2028,174.9001499,GRL,Greenland
2029,174.9001499,GRL,Greenland
2030,174.9001499,GRL,Greenland
2031,174.9001499,GRL,Greenland
2032,174.9001499,GRL,Greenland
2033,174.9001499,GRL,Greenland
2034,174.9001499,GRL,Greenland
2035,174.9001499,GRL,Greenland
2036,174.9001499,GRL,Greenland
2037,174.9001499,GRL,Greenland
2038,174.9001499,GRL,Greenland
2039,174.9001499,GRL,Greenland
2040,174.9001499,GRL,Greenland
2041,174.9001499,GRL,Greenland
2042,174.9001499,GRL,Greenland
2043,174.9001499,GRL,Greenland
2044,174.9001499,GRL,Greenland
2045,174.9001499,GRL,Greenland
2046,174.9001499,GRL,Greenland
2047,174.9001499,GRL,Greenland
2048,174.9001499,GRL,Greenland
2049,174.9001499,GRL,Greenland
2050,174.9001499,GRL,Greenland
2022,174.9001499,GTM,Guatemala
2023,174.9001499,GTM,Guatemala
2024,174.9001499,GTM,Guatemala
2025,174.9001499,GTM,Guatemala
2026,174.9001499,GTM,Guatemala
2027,174.9001499,GTM,Guatemala
2028,174.9001499,GTM,Guatemala
2029,174.9001499,GTM,Guatemala
2030,174.9001499,GTM,Guatemala
2031,174.9001499,GTM,Guatemala
2032,174.9001499,GTM,Guatemala
2033,174.9001499,GTM,Guatemala
2034,174.9001499,GTM,Guatemala
2035,174.9001499,GTM,Guatemala
2036,174.9001499,GTM,Guatemala
2037,174.9001499,GTM,Guatemala
2038,174.9001499,GTM,Guatemala
2039,174.9001499,GTM,Guatemala
2040,174.9001499,GTM,Guatemala
2041,174.9001499,GTM,Guatemala
2042,174.9001499,GTM,Guatemala
2043,174.9001499,GTM,Guatemala
2044,174.9001499,GTM,Guatemala
2045,174.9001499,GTM,Guatemala
2046,174.9001499,GTM,Guatemala
2047,174.9001499,GTM,Guatemala
2048,174.9001499,GTM,Guatemala
2049,174.9001499,GTM,Guatemala
2050,174.9001499,GTM,Guatemala
2022,174.9001499,GUM,Guam
2023,174.9001499,GUM,Guam
2024,174.9001499,GUM,Guam
2025,174.9001499,GUM,Guam
2026,174.9001499,GUM,Guam
2027,174.9001499,GUM,Guam
2028,174.9001499,GUM,Guam
2029,174.9001499,GUM,Guam
2030,174.9001499,GUM,Guam
2031,174.9001499,GUM,Guam
2032,174.9001499,GUM,Guam
2033,174.9001499,GUM,Guam
2034,174.9001499,GUM,Guam
2035,174.9001499,GUM,Guam
2036,174.9001499,GUM,Guam
2037,174.9001499,GUM,Guam
2038,174.9001499,GUM,Guam
2039,174.9001499,GUM,Guam
2040,174.9001499,GUM,Guam
2041,174.9001499,GUM,Guam
2042,174.9001499,GUM,Guam
2043,174.9001499,GUM,Guam
2044,174.9001499,GUM,Guam
2045,174.9001499,GUM,Guam
2046,174.9001499,GUM,Guam
2047,174.9001499,GUM,Guam
2048,174.9001499,GUM,Guam
2049,174.9001499,GUM,Guam
2050,174.9001499,GUM,Guam
2022,174.9001499,GUY,Guyana
2023,174.9001499,GUY,Guyana
2024,174.9001499,GUY,Guyana
2025,174.9001499,GUY,Guyana
2026,174.9001499,GUY,Guyana
2027,174.9001499,GUY,Guyana
2028,174.9001499,GUY,Guyana
2029,174.9001499,GUY,Guyana
2030,174.9001499,GUY,Guyana
2031,174.9001499,GUY,Guyana
2032,174.9001499,GUY,Guyana
2033,174.9001499,GUY,Guyana
2034,174.9001499,GUY,Guyana
2035,174.9001499,GUY,Guyana
2036,174.9001499,GUY,Guyana
2037,174.9001499,GUY,Guyana
2038,174.9001499,GUY,Guyana
2039,174.9001499,GUY,Guyana
2040,174.9001499,GUY,Guyana
2041,174.9001499,GUY,Guyana
2042,174.9001499,GUY,Guyana
2043,174.9001499,GUY,Guyana
2044,174.9001499,GUY,Guyana
2045,174.9001499,GUY,Guyana
2046,174.9001499,GUY,Guyana
2047,174.9001499,GUY,Guyana
2048,174.9001499,GUY,Guyana
2049,174.9001499,GUY,Guyana
2050,174.9001499,GUY,Guyana
2022,174.9001499,HIC,High income
2023,174.9001499,HIC,High income
2024,174.9001499,HIC,High income
2025,174.9001499,HIC,High income
2026,174.9001499,HIC,High income
2027,174.9001499,HIC,High income
2028,174.9001499,HIC,High income
2029,174.9001499,HIC,High income
2030,174.9001499,HIC,High income
2031,174.9001499,HIC,High income
2032,174.9001499,HIC,High income
2033,174.9001499,HIC,High income
2034,174.9001499,HIC,High income
2035,174.9001499,HIC,High income
2036,174.9001499,HIC,High income
2037,174.9001499,HIC,High income
2038,174.9001499,HIC,High income
2039,174.9001499,HIC,High income
2040,174.9001499,HIC,High income
2041,174.9001499,HIC,High income
2042,174.9001499,HIC,High income
2043,174.9001499,HIC,High income
2044,174.9001499,HIC,High income
2045,174.9001499,HIC,High income
2046,174.9001499,HIC,High income
2047,174.9001499,HIC,High income
2048,174.9001499,HIC,High income
2049,174.9001499,HIC,High income
2050,174.9001499,HIC,High income
2022,174.9001499,HKG,"Hong Kong SAR, China"
2023,174.9001499,HKG,"Hong Kong SAR, China"
2024,174.9001499,HKG,"Hong Kong SAR, China"
2025,174.9001499,HKG,"Hong Kong SAR, China"
2026,174.9001499,HKG,"Hong Kong SAR, China"
2027,174.9001499,HKG,"Hong Kong SAR, China"
2028,174.9001499,HKG,"Hong Kong SAR, China"
2029,174.9001499,HKG,"Hong Kong SAR, China"
2030,174.9001499,HKG,"Hong Kong SAR, China"
2031,174.9001499,HKG,"Hong Kong SAR, China"
2032,174.9001499,HKG,"Hong Kong SAR, China"
2033,174.9001499,HKG,"Hong Kong SAR, China"
2034,174.9001499,HKG,"Hong Kong SAR, China"
2035,174.9001499,HKG,"Hong Kong SAR, China"
2036,174.9001499,HKG,"Hong Kong SAR, China"
2037,174.9001499,HKG,"Hong Kong SAR, China"
2038,174.9001499,HKG,"Hong Kong SAR, China"
2039,174.9001499,HKG,"Hong Kong SAR, China"
2040,174.9001499,HKG,"Hong Kong SAR, China"
2041,174.9001499,HKG,"Hong Kong SAR, China"
2042,174.9001499,HKG,"Hong Kong SAR, China"
2043,174.9001499,HKG,"Hong Kong SAR, China"
2044,174.9001499,HKG,"Hong Kong SAR, China"
2045,174.9001499,HKG,"Hong Kong SAR, China"
2046,174.9001499,HKG,"Hong Kong SAR, China"
2047,174.9001499,HKG,"Hong Kong SAR, China"
2048,174.9001499,HKG,"Hong Kong SAR, China"
2049,174.9001499,HKG,"Hong Kong SAR, China"
2050,174.9001499,HKG,"Hong Kong SAR, China"
2022,174.9001499,HND,Honduras
2023,174.9001499,HND,Honduras
2024,174.9001499,HND,Honduras
2025,174.9001499,HND,Honduras
2026,174.9001499,HND,Honduras
2027,174.9001499,HND,Honduras
2028,174.9001499,HND,Honduras
