iso_code3,Nation,Year,yf_agrc_pulses_tonne_ha
MYS,Malaysia,2047,0.0
MYS,Malaysia,2048,0.0
MYS,Malaysia,2049,0.0
MYS,Malaysia,2050,0.0
NAM,Namibia,2020,12926.5
NAM,Namibia,2021,12926.5
NAM,Namibia,2022,12926.5
NAM,Namibia,2023,12926.5
NAM,Namibia,2024,12926.5
NAM,Namibia,2025,12926.5
NAM,Namibia,2026,12926.5
NAM,Namibia,2027,12926.5
NAM,Namibia,2028,12926.5
NAM,Namibia,2029,12926.5
NAM,Namibia,2030,12926.5
NAM,Namibia,2031,12926.5
NAM,Namibia,2032,12926.5
NAM,Namibia,2033,12926.5
NAM,Namibia,2034,12926.5
NAM,Namibia,2035,12926.5
NAM,Namibia,2036,12926.5
NAM,Namibia,2037,12926.5
NAM,Namibia,2038,12926.5
NAM,Namibia,2039,12926.5
NAM,Namibia,2040,12926.5
NAM,Namibia,2041,12926.5
NAM,Namibia,2042,12926.5
NAM,Namibia,2043,12926.5
NAM,Namibia,2044,12926.5
NAM,Namibia,2045,12926.5
NAM,Namibia,2046,12926.5
NAM,Namibia,2047,12926.5
NAM,Namibia,2048,12926.5
NAM,Namibia,2049,12926.5
NAM,Namibia,2050,12926.5
NCL,New Caledonia,2020,60.0
NCL,New Caledonia,2021,60.0
NCL,New Caledonia,2022,60.0
NCL,New Caledonia,2023,60.0
NCL,New Caledonia,2024,60.0
NCL,New Caledonia,2025,60.0
NCL,New Caledonia,2026,60.0
NCL,New Caledonia,2027,60.0
NCL,New Caledonia,2028,60.0
NCL,New Caledonia,2029,60.0
NCL,New Caledonia,2030,60.0
NCL,New Caledonia,2031,60.0
NCL,New Caledonia,2032,60.0
NCL,New Caledonia,2033,60.0
NCL,New Caledonia,2034,60.0
NCL,New Caledonia,2035,60.0
NCL,New Caledonia,2036,60.0
NCL,New Caledonia,2037,60.0
NCL,New Caledonia,2038,60.0
NCL,New Caledonia,2039,60.0
NCL,New Caledonia,2040,60.0
NCL,New Caledonia,2041,60.0
NCL,New Caledonia,2042,60.0
NCL,New Caledonia,2043,60.0
NCL,New Caledonia,2044,60.0
NCL,New Caledonia,2045,60.0
NCL,New Caledonia,2046,60.0
NCL,New Caledonia,2047,60.0
NCL,New Caledonia,2048,60.0
NCL,New Caledonia,2049,60.0
NCL,New Caledonia,2050,60.0
NER,Niger,2020,11273.125
NER,Niger,2021,11273.125
NER,Niger,2022,11273.125
NER,Niger,2023,11273.125
NER,Niger,2024,11273.125
NER,Niger,2025,11273.125
NER,Niger,2026,11273.125
NER,Niger,2027,11273.125
NER,Niger,2028,11273.125
NER,Niger,2029,11273.125
NER,Niger,2030,11273.125
NER,Niger,2031,11273.125
NER,Niger,2032,11273.125
NER,Niger,2033,11273.125
NER,Niger,2034,11273.125
NER,Niger,2035,11273.125
NER,Niger,2036,11273.125
NER,Niger,2037,11273.125
NER,Niger,2038,11273.125
NER,Niger,2039,11273.125
NER,Niger,2040,11273.125
NER,Niger,2041,11273.125
NER,Niger,2042,11273.125
NER,Niger,2043,11273.125
NER,Niger,2044,11273.125
NER,Niger,2045,11273.125
NER,Niger,2046,11273.125
NER,Niger,2047,11273.125
NER,Niger,2048,11273.125
NER,Niger,2049,11273.125
NER,Niger,2050,11273.125
NGA,Nigeria,2020,6304.0
NGA,Nigeria,2021,6304.0
NGA,Nigeria,2022,6304.0
NGA,Nigeria,2023,6304.0
NGA,Nigeria,2024,6304.0
NGA,Nigeria,2025,6304.0
NGA,Nigeria,2026,6304.0
NGA,Nigeria,2027,6304.0
NGA,Nigeria,2028,6304.0
NGA,Nigeria,2029,6304.0
NGA,Nigeria,2030,6304.0
NGA,Nigeria,2031,6304.0
NGA,Nigeria,2032,6304.0
NGA,Nigeria,2033,6304.0
NGA,Nigeria,2034,6304.0
NGA,Nigeria,2035,6304.0
NGA,Nigeria,2036,6304.0
NGA,Nigeria,2037,6304.0
NGA,Nigeria,2038,6304.0
NGA,Nigeria,2039,6304.0
NGA,Nigeria,2040,6304.0
NGA,Nigeria,2041,6304.0
NGA,Nigeria,2042,6304.0
NGA,Nigeria,2043,6304.0
NGA,Nigeria,2044,6304.0
NGA,Nigeria,2045,6304.0
NGA,Nigeria,2046,6304.0
NGA,Nigeria,2047,6304.0
NGA,Nigeria,2048,6304.0
NGA,Nigeria,2049,6304.0
NGA,Nigeria,2050,6304.0
NIC,Nicaragua,2020,8584.0
NIC,Nicaragua,2021,8584.0
NIC,Nicaragua,2022,8584.0
NIC,Nicaragua,2023,8584.0
NIC,Nicaragua,2024,8584.0
NIC,Nicaragua,2025,8584.0
NIC,Nicaragua,2026,8584.0
NIC,Nicaragua,2027,8584.0
NIC,Nicaragua,2028,8584.0
NIC,Nicaragua,2029,8584.0
NIC,Nicaragua,2030,8584.0
NIC,Nicaragua,2031,8584.0
NIC,Nicaragua,2032,8584.0
NIC,Nicaragua,2033,8584.0
NIC,Nicaragua,2034,8584.0
NIC,Nicaragua,2035,8584.0
NIC,Nicaragua,2036,8584.0
NIC,Nicaragua,2037,8584.0
NIC,Nicaragua,2038,8584.0
NIC,Nicaragua,2039,8584.0
NIC,Nicaragua,2040,8584.0
NIC,Nicaragua,2041,8584.0
NIC,Nicaragua,2042,8584.0
NIC,Nicaragua,2043,8584.0
NIC,Nicaragua,2044,8584.0
NIC,Nicaragua,2045,8584.0
NIC,Nicaragua,2046,8584.0
NIC,Nicaragua,2047,8584.0
NIC,Nicaragua,2048,8584.0
NIC,Nicaragua,2049,8584.0
NIC,Nicaragua,2050,8584.0
NIU,Niue,2020,0.0
NIU,Niue,2021,0.0
NIU,Niue,2022,0.0
NIU,Niue,2023,0.0
NIU,Niue,2024,0.0
NIU,Niue,2025,0.0
NIU,Niue,2026,0.0
NIU,Niue,2027,0.0
NIU,Niue,2028,0.0
NIU,Niue,2029,0.0
NIU,Niue,2030,0.0
NIU,Niue,2031,0.0
NIU,Niue,2032,0.0
NIU,Niue,2033,0.0
NIU,Niue,2034,0.0
NIU,Niue,2035,0.0
NIU,Niue,2036,0.0
NIU,Niue,2037,0.0
NIU,Niue,2038,0.0
NIU,Niue,2039,0.0
NIU,Niue,2040,0.0
NIU,Niue,2041,0.0
NIU,Niue,2042,0.0
NIU,Niue,2043,0.0
NIU,Niue,2044,0.0
NIU,Niue,2045,0.0
NIU,Niue,2046,0.0
NIU,Niue,2047,0.0
NIU,Niue,2048,0.0
NIU,Niue,2049,0.0
NIU,Niue,2050,0.0
NLD,Netherlands,2020,94570.5
NLD,Netherlands,2021,94570.5
NLD,Netherlands,2022,94570.5
NLD,Netherlands,2023,94570.5
NLD,Netherlands,2024,94570.5
NLD,Netherlands,2025,94570.5
NLD,Netherlands,2026,94570.5
NLD,Netherlands,2027,94570.5
NLD,Netherlands,2028,94570.5
NLD,Netherlands,2029,94570.5
NLD,Netherlands,2030,94570.5
NLD,Netherlands,2031,94570.5
NLD,Netherlands,2032,94570.5
NLD,Netherlands,2033,94570.5
NLD,Netherlands,2034,94570.5
NLD,Netherlands,2035,94570.5
NLD,Netherlands,2036,94570.5
NLD,Netherlands,2037,94570.5
NLD,Netherlands,2038,94570.5
NLD,Netherlands,2039,94570.5
NLD,Netherlands,2040,94570.5
NLD,Netherlands,2041,94570.5
NLD,Netherlands,2042,94570.5
NLD,Netherlands,2043,94570.5
NLD,Netherlands,2044,94570.5
NLD,Netherlands,2045,94570.5
NLD,Netherlands,2046,94570.5
NLD,Netherlands,2047,94570.5
NLD,Netherlands,2048,94570.5
NLD,Netherlands,2049,94570.5
NLD,Netherlands,2050,94570.5
NOR,Norway,2020,50092.333333333336
NOR,Norway,2021,50092.333333333336
NOR,Norway,2022,50092.333333333336
NOR,Norway,2023,50092.333333333336
NOR,Norway,2024,50092.333333333336
NOR,Norway,2025,50092.333333333336
NOR,Norway,2026,50092.333333333336
NOR,Norway,2027,50092.333333333336
NOR,Norway,2028,50092.333333333336
NOR,Norway,2029,50092.333333333336
NOR,Norway,2030,50092.333333333336
NOR,Norway,2031,50092.333333333336
NOR,Norway,2032,50092.333333333336
NOR,Norway,2033,50092.333333333336
NOR,Norway,2034,50092.333333333336
NOR,Norway,2035,50092.333333333336
NOR,Norway,2036,50092.333333333336
NOR,Norway,2037,50092.333333333336
NOR,Norway,2038,50092.333333333336
NOR,Norway,2039,50092.333333333336
NOR,Norway,2040,50092.333333333336
NOR,Norway,2041,50092.333333333336
NOR,Norway,2042,50092.333333333336
NOR,Norway,2043,50092.333333333336
NOR,Norway,2044,50092.333333333336
NOR,Norway,2045,50092.333333333336
NOR,Norway,2046,50092.333333333336
NOR,Norway,2047,50092.333333333336
NOR,Norway,2048,50092.333333333336
NOR,Norway,2049,50092.333333333336
NOR,Norway,2050,50092.333333333336
NPL,Nepal,2020,12618.857142857143
NPL,Nepal,2021,12618.857142857143
NPL,Nepal,2022,12618.857142857143
NPL,Nepal,2023,12618.857142857143
NPL,Nepal,2024,12618.857142857143
NPL,Nepal,2025,12618.857142857143
NPL,Nepal,2026,12618.857142857143
NPL,Nepal,2027,12618.857142857143
NPL,Nepal,2028,12618.857142857143
NPL,Nepal,2029,12618.857142857143
NPL,Nepal,2030,12618.857142857143
NPL,Nepal,2031,12618.857142857143
NPL,Nepal,2032,12618.857142857143
NPL,Nepal,2033,12618.857142857143
NPL,Nepal,2034,12618.857142857143
NPL,Nepal,2035,12618.857142857143
NPL,Nepal,2036,12618.857142857143
NPL,Nepal,2037,12618.857142857143
NPL,Nepal,2038,12618.857142857143
NPL,Nepal,2039,12618.857142857143
NPL,Nepal,2040,12618.857142857143
NPL,Nepal,2041,12618.857142857143
NPL,Nepal,2042,12618.857142857143
NPL,Nepal,2043,12618.857142857143
NPL,Nepal,2044,12618.857142857143
NPL,Nepal,2045,12618.857142857143
NPL,Nepal,2046,12618.857142857143
NPL,Nepal,2047,12618.857142857143
NPL,Nepal,2048,12618.857142857143
NPL,Nepal,2049,12618.857142857143
NPL,Nepal,2050,12618.857142857143
NRU,Nauru,2020,0.0
NRU,Nauru,2021,0.0
NRU,Nauru,2022,0.0
NRU,Nauru,2023,0.0
NRU,Nauru,2024,0.0
NRU,Nauru,2025,0.0
NRU,Nauru,2026,0.0
NRU,Nauru,2027,0.0
NRU,Nauru,2028,0.0
NRU,Nauru,2029,0.0
NRU,Nauru,2030,0.0
NRU,Nauru,2031,0.0
NRU,Nauru,2032,0.0
NRU,Nauru,2033,0.0
NRU,Nauru,2034,0.0
NRU,Nauru,2035,0.0
NRU,Nauru,2036,0.0
NRU,Nauru,2037,0.0
NRU,Nauru,2038,0.0
NRU,Nauru,2039,0.0
NRU,Nauru,2040,0.0
NRU,Nauru,2041,0.0
NRU,Nauru,2042,0.0
NRU,Nauru,2043,0.0
NRU,Nauru,2044,0.0
NRU,Nauru,2045,0.0
NRU,Nauru,2046,0.0
NRU,Nauru,2047,0.0
NRU,Nauru,2048,0.0
NRU,Nauru,2049,0.0
NRU,Nauru,2050,0.0
NZL,New Zealand,2020,56190.25
NZL,New Zealand,2021,56190.25
NZL,New Zealand,2022,56190.25
NZL,New Zealand,2023,56190.25
NZL,New Zealand,2024,56190.25
NZL,New Zealand,2025,56190.25
NZL,New Zealand,2026,56190.25
NZL,New Zealand,2027,56190.25
NZL,New Zealand,2028,56190.25
NZL,New Zealand,2029,56190.25
NZL,New Zealand,2030,56190.25
NZL,New Zealand,2031,56190.25
NZL,New Zealand,2032,56190.25
NZL,New Zealand,2033,56190.25
NZL,New Zealand,2034,56190.25
NZL,New Zealand,2035,56190.25
NZL,New Zealand,2036,56190.25
NZL,New Zealand,2037,56190.25
NZL,New Zealand,2038,56190.25
NZL,New Zealand,2039,56190.25
NZL,New Zealand,2040,56190.25
NZL,New Zealand,2041,56190.25
NZL,New Zealand,2042,56190.25
NZL,New Zealand,2043,56190.25
NZL,New Zealand,2044,56190.25
NZL,New Zealand,2045,56190.25
NZL,New Zealand,2046,56190.25
NZL,New Zealand,2047,56190.25
NZL,New Zealand,2048,56190.25
NZL,New Zealand,2049,56190.25
NZL,New Zealand,2050,56190.25
OMN,Oman,2020,0.0
OMN,Oman,2021,0.0
OMN,Oman,2022,0.0
OMN,Oman,2023,0.0
OMN,Oman,2024,0.0
OMN,Oman,2025,0.0
OMN,Oman,2026,0.0
OMN,Oman,2027,0.0
OMN,Oman,2028,0.0
OMN,Oman,2029,0.0
OMN,Oman,2030,0.0
OMN,Oman,2031,0.0
OMN,Oman,2032,0.0
OMN,Oman,2033,0.0
OMN,Oman,2034,0.0
OMN,Oman,2035,0.0
OMN,Oman,2036,0.0
OMN,Oman,2037,0.0
OMN,Oman,2038,0.0
OMN,Oman,2039,0.0
OMN,Oman,2040,0.0
OMN,Oman,2041,0.0
OMN,Oman,2042,0.0
OMN,Oman,2043,0.0
OMN,Oman,2044,0.0
OMN,Oman,2045,0.0
OMN,Oman,2046,0.0
OMN,Oman,2047,0.0
OMN,Oman,2048,0.0
OMN,Oman,2049,0.0
OMN,Oman,2050,0.0
PAK,Pakistan,2020,19482.875
PAK,Pakistan,2021,19482.875
PAK,Pakistan,2022,19482.875
PAK,Pakistan,2023,19482.875
PAK,Pakistan,2024,19482.875
PAK,Pakistan,2025,19482.875
PAK,Pakistan,2026,19482.875
PAK,Pakistan,2027,19482.875
PAK,Pakistan,2028,19482.875
PAK,Pakistan,2029,19482.875
PAK,Pakistan,2030,19482.875
PAK,Pakistan,2031,19482.875
PAK,Pakistan,2032,19482.875
PAK,Pakistan,2033,19482.875
PAK,Pakistan,2034,19482.875
PAK,Pakistan,2035,19482.875
PAK,Pakistan,2036,19482.875
PAK,Pakistan,2037,19482.875
PAK,Pakistan,2038,19482.875
PAK,Pakistan,2039,19482.875
PAK,Pakistan,2040,19482.875
PAK,Pakistan,2041,19482.875
PAK,Pakistan,2042,19482.875
PAK,Pakistan,2043,19482.875
PAK,Pakistan,2044,19482.875
PAK,Pakistan,2045,19482.875
PAK,Pakistan,2046,19482.875
PAK,Pakistan,2047,19482.875
PAK,Pakistan,2048,19482.875
PAK,Pakistan,2049,19482.875
PAK,Pakistan,2050,19482.875
PAN,Panama,2020,5916.666666666667
PAN,Panama,2021,5916.666666666667
PAN,Panama,2022,5916.666666666667
PAN,Panama,2023,5916.666666666667
PAN,Panama,2024,5916.666666666667
PAN,Panama,2025,5916.666666666667
PAN,Panama,2026,5916.666666666667
PAN,Panama,2027,5916.666666666667
PAN,Panama,2028,5916.666666666667
PAN,Panama,2029,5916.666666666667
PAN,Panama,2030,5916.666666666667
PAN,Panama,2031,5916.666666666667
PAN,Panama,2032,5916.666666666667
PAN,Panama,2033,5916.666666666667
PAN,Panama,2034,5916.666666666667
PAN,Panama,2035,5916.666666666667
PAN,Panama,2036,5916.666666666667
PAN,Panama,2037,5916.666666666667
PAN,Panama,2038,5916.666666666667
PAN,Panama,2039,5916.666666666667
PAN,Panama,2040,5916.666666666667
PAN,Panama,2041,5916.666666666667
PAN,Panama,2042,5916.666666666667
PAN,Panama,2043,5916.666666666667
PAN,Panama,2044,5916.666666666667
PAN,Panama,2045,5916.666666666667
PAN,Panama,2046,5916.666666666667
PAN,Panama,2047,5916.666666666667
PAN,Panama,2048,5916.666666666667
PAN,Panama,2049,5916.666666666667
PAN,Panama,2050,5916.666666666667
PER,Peru,2020,16708.1
PER,Peru,2021,16708.1
PER,Peru,2022,16708.1
PER,Peru,2023,16708.1
PER,Peru,2024,16708.1
PER,Peru,2025,16708.1
PER,Peru,2026,16708.1
PER,Peru,2027,16708.1
PER,Peru,2028,16708.1
PER,Peru,2029,16708.1
PER,Peru,2030,16708.1
PER,Peru,2031,16708.1
PER,Peru,2032,16708.1
PER,Peru,2033,16708.1
PER,Peru,2034,16708.1
PER,Peru,2035,16708.1
PER,Peru,2036,16708.1
PER,Peru,2037,16708.1
PER,Peru,2038,16708.1
PER,Peru,2039,16708.1
PER,Peru,2040,16708.1
PER,Peru,2041,16708.1
PER,Peru,2042,16708.1
PER,Peru,2043,16708.1
PER,Peru,2044,16708.1
PER,Peru,2045,16708.1
PER,Peru,2046,16708.1
PER,Peru,2047,16708.1
PER,Peru,2048,16708.1
PER,Peru,2049,16708.1
PER,Peru,2050,16708.1
PHL,Philippines,2020,21893.666666666668
PHL,Philippines,2021,21893.666666666668
PHL,Philippines,2022,21893.666666666668
PHL,Philippines,2023,21893.666666666668
PHL,Philippines,2024,21893.666666666668
PHL,Philippines,2025,21893.666666666668
PHL,Philippines,2026,21893.666666666668
PHL,Philippines,2027,21893.666666666668
PHL,Philippines,2028,21893.666666666668
PHL,Philippines,2029,21893.666666666668
PHL,Philippines,2030,21893.666666666668
PHL,Philippines,2031,21893.666666666668
PHL,Philippines,2032,21893.666666666668
PHL,Philippines,2033,21893.666666666668
PHL,Philippines,2034,21893.666666666668
PHL,Philippines,2035,21893.666666666668
PHL,Philippines,2036,21893.666666666668
PHL,Philippines,2037,21893.666666666668
PHL,Philippines,2038,21893.666666666668
PHL,Philippines,2039,21893.666666666668
PHL,Philippines,2040,21893.666666666668
PHL,Philippines,2041,21893.666666666668
PHL,Philippines,2042,21893.666666666668
PHL,Philippines,2043,21893.666666666668
PHL,Philippines,2044,21893.666666666668
PHL,Philippines,2045,21893.666666666668
PHL,Philippines,2046,21893.666666666668
PHL,Philippines,2047,21893.666666666668
PHL,Philippines,2048,21893.666666666668
PHL,Philippines,2049,21893.666666666668
PHL,Philippines,2050,21893.666666666668
PNG,Papua New Guinea,2020,15405.5
PNG,Papua New Guinea,2021,15405.5
PNG,Papua New Guinea,2022,15405.5
PNG,Papua New Guinea,2023,15405.5
PNG,Papua New Guinea,2024,15405.5
PNG,Papua New Guinea,2025,15405.5
PNG,Papua New Guinea,2026,15405.5
PNG,Papua New Guinea,2027,15405.5
PNG,Papua New Guinea,2028,15405.5
PNG,Papua New Guinea,2029,15405.5
PNG,Papua New Guinea,2030,15405.5
PNG,Papua New Guinea,2031,15405.5
PNG,Papua New Guinea,2032,15405.5
PNG,Papua New Guinea,2033,15405.5
PNG,Papua New Guinea,2034,15405.5
PNG,Papua New Guinea,2035,15405.5
PNG,Papua New Guinea,2036,15405.5
PNG,Papua New Guinea,2037,15405.5
PNG,Papua New Guinea,2038,15405.5
PNG,Papua New Guinea,2039,15405.5
PNG,Papua New Guinea,2040,15405.5
PNG,Papua New Guinea,2041,15405.5
PNG,Papua New Guinea,2042,15405.5
PNG,Papua New Guinea,2043,15405.5
PNG,Papua New Guinea,2044,15405.5
PNG,Papua New Guinea,2045,15405.5
PNG,Papua New Guinea,2046,15405.5
PNG,Papua New Guinea,2047,15405.5
PNG,Papua New Guinea,2048,15405.5
PNG,Papua New Guinea,2049,15405.5
PNG,Papua New Guinea,2050,15405.5
POL,Poland,2020,31589.833333333332
POL,Poland,2021,31589.833333333332
POL,Poland,2022,31589.833333333332
POL,Poland,2023,31589.833333333332
POL,Poland,2024,31589.833333333332
POL,Poland,2025,31589.833333333332
POL,Poland,2026,31589.833333333332
POL,Poland,2027,31589.833333333332
POL,Poland,2028,31589.833333333332
POL,Poland,2029,31589.833333333332
POL,Poland,2030,31589.833333333332
POL,Poland,2031,31589.833333333332
POL,Poland,2032,31589.833333333332
POL,Poland,2033,31589.833333333332
POL,Poland,2034,31589.833333333332
POL,Poland,2035,31589.833333333332
POL,Poland,2036,31589.833333333332
POL,Poland,2037,31589.833333333332
POL,Poland,2038,31589.833333333332
POL,Poland,2039,31589.833333333332
POL,Poland,2040,31589.833333333332
POL,Poland,2041,31589.833333333332
POL,Poland,2042,31589.833333333332
POL,Poland,2043,31589.833333333332
POL,Poland,2044,31589.833333333332
POL,Poland,2045,31589.833333333332
POL,Poland,2046,31589.833333333332
POL,Poland,2047,31589.833333333332
POL,Poland,2048,31589.833333333332
POL,Poland,2049,31589.833333333332
POL,Poland,2050,31589.833333333332
PRI,Puerto Rico,2020,15454.333333333334
PRI,Puerto Rico,2021,15454.333333333334
PRI,Puerto Rico,2022,15454.333333333334
PRI,Puerto Rico,2023,15454.333333333334
PRI,Puerto Rico,2024,15454.333333333334
PRI,Puerto Rico,2025,15454.333333333334
PRI,Puerto Rico,2026,15454.333333333334
PRI,Puerto Rico,2027,15454.333333333334
PRI,Puerto Rico,2028,15454.333333333334
PRI,Puerto Rico,2029,15454.333333333334
PRI,Puerto Rico,2030,15454.333333333334
PRI,Puerto Rico,2031,15454.333333333334
PRI,Puerto Rico,2032,15454.333333333334
PRI,Puerto Rico,2033,15454.333333333334
PRI,Puerto Rico,2034,15454.333333333334
PRI,Puerto Rico,2035,15454.333333333334
PRI,Puerto Rico,2036,15454.333333333334
PRI,Puerto Rico,2037,15454.333333333334
PRI,Puerto Rico,2038,15454.333333333334
PRI,Puerto Rico,2039,15454.333333333334
PRI,Puerto Rico,2040,15454.333333333334
PRI,Puerto Rico,2041,15454.333333333334
PRI,Puerto Rico,2042,15454.333333333334
PRI,Puerto Rico,2043,15454.333333333334
PRI,Puerto Rico,2044,15454.333333333334
PRI,Puerto Rico,2045,15454.333333333334
PRI,Puerto Rico,2046,15454.333333333334
PRI,Puerto Rico,2047,15454.333333333334
PRI,Puerto Rico,2048,15454.333333333334
PRI,Puerto Rico,2049,15454.333333333334
PRI,Puerto Rico,2050,15454.333333333334
PRK,Democratic People's Republic of Korea,2020,8782.0
PRK,Democratic People's Republic of Korea,2021,8782.0
PRK,Democratic People's Republic of Korea,2022,8782.0
PRK,Democratic People's Republic of Korea,2023,8782.0
PRK,Democratic People's Republic of Korea,2024,8782.0
PRK,Democratic People's Republic of Korea,2025,8782.0
PRK,Democratic People's Republic of Korea,2026,8782.0
PRK,Democratic People's Republic of Korea,2027,8782.0
PRK,Democratic People's Republic of Korea,2028,8782.0
PRK,Democratic People's Republic of Korea,2029,8782.0
PRK,Democratic People's Republic of Korea,2030,8782.0
PRK,Democratic People's Republic of Korea,2031,8782.0
PRK,Democratic People's Republic of Korea,2032,8782.0
PRK,Democratic People's Republic of Korea,2033,8782.0
PRK,Democratic People's Republic of Korea,2034,8782.0
PRK,Democratic People's Republic of Korea,2035,8782.0
PRK,Democratic People's Republic of Korea,2036,8782.0
PRK,Democratic People's Republic of Korea,2037,8782.0
PRK,Democratic People's Republic of Korea,2038,8782.0
PRK,Democratic People's Republic of Korea,2039,8782.0
PRK,Democratic People's Republic of Korea,2040,8782.0
PRK,Democratic People's Republic of Korea,2041,8782.0
PRK,Democratic People's Republic of Korea,2042,8782.0
PRK,Democratic People's Republic of Korea,2043,8782.0
PRK,Democratic People's Republic of Korea,2044,8782.0
PRK,Democratic People's Republic of Korea,2045,8782.0
PRK,Democratic People's Republic of Korea,2046,8782.0
PRK,Democratic People's Republic of Korea,2047,8782.0
PRK,Democratic People's Republic of Korea,2048,8782.0
PRK,Democratic People's Republic of Korea,2049,8782.0
PRK,Democratic People's Republic of Korea,2050,8782.0
PRT,Portugal,2020,56698.5
PRT,Portugal,2021,56698.5
PRT,Portugal,2022,56698.5
PRT,Portugal,2023,56698.5
PRT,Portugal,2024,56698.5
PRT,Portugal,2025,56698.5
PRT,Portugal,2026,56698.5
PRT,Portugal,2027,56698.5
PRT,Portugal,2028,56698.5
PRT,Portugal,2029,56698.5
PRT,Portugal,2030,56698.5
PRT,Portugal,2031,56698.5
PRT,Portugal,2032,56698.5
PRT,Portugal,2033,56698.5
PRT,Portugal,2034,56698.5
PRT,Portugal,2035,56698.5
PRT,Portugal,2036,56698.5
PRT,Portugal,2037,56698.5
PRT,Portugal,2038,56698.5
PRT,Portugal,2039,56698.5
PRT,Portugal,2040,56698.5
PRT,Portugal,2041,56698.5
PRT,Portugal,2042,56698.5
PRT,Portugal,2043,56698.5
PRT,Portugal,2044,56698.5
PRT,Portugal,2045,56698.5
PRT,Portugal,2046,56698.5
PRT,Portugal,2047,56698.5
PRT,Portugal,2048,56698.5
PRT,Portugal,2049,56698.5
PRT,Portugal,2050,56698.5
PRY,Paraguay,2020,8204.333333333334
PRY,Paraguay,2021,8204.333333333334
PRY,Paraguay,2022,8204.333333333334
PRY,Paraguay,2023,8204.333333333334
PRY,Paraguay,2024,8204.333333333334
PRY,Paraguay,2025,8204.333333333334
PRY,Paraguay,2026,8204.333333333334
PRY,Paraguay,2027,8204.333333333334
PRY,Paraguay,2028,8204.333333333334
PRY,Paraguay,2029,8204.333333333334
PRY,Paraguay,2030,8204.333333333334
PRY,Paraguay,2031,8204.333333333334
PRY,Paraguay,2032,8204.333333333334
PRY,Paraguay,2033,8204.333333333334
PRY,Paraguay,2034,8204.333333333334
PRY,Paraguay,2035,8204.333333333334
PRY,Paraguay,2036,8204.333333333334
PRY,Paraguay,2037,8204.333333333334
PRY,Paraguay,2038,8204.333333333334
PRY,Paraguay,2039,8204.333333333334
PRY,Paraguay,2040,8204.333333333334
PRY,Paraguay,2041,8204.333333333334
PRY,Paraguay,2042,8204.333333333334
PRY,Paraguay,2043,8204.333333333334
PRY,Paraguay,2044,8204.333333333334
PRY,Paraguay,2045,8204.333333333334
PRY,Paraguay,2046,8204.333333333334
PRY,Paraguay,2047,8204.333333333334
PRY,Paraguay,2048,8204.333333333334
PRY,Paraguay,2049,8204.333333333334
PRY,Paraguay,2050,8204.333333333334
PSE,Palestine,2020,46791.625
PSE,Palestine,2021,46791.625
PSE,Palestine,2022,46791.625
PSE,Palestine,2023,46791.625
PSE,Palestine,2024,46791.625
PSE,Palestine,2025,46791.625
PSE,Palestine,2026,46791.625
PSE,Palestine,2027,46791.625
PSE,Palestine,2028,46791.625
PSE,Palestine,2029,46791.625
PSE,Palestine,2030,46791.625
PSE,Palestine,2031,46791.625
PSE,Palestine,2032,46791.625
PSE,Palestine,2033,46791.625
PSE,Palestine,2034,46791.625
PSE,Palestine,2035,46791.625
PSE,Palestine,2036,46791.625
PSE,Palestine,2037,46791.625
PSE,Palestine,2038,46791.625
PSE,Palestine,2039,46791.625
PSE,Palestine,2040,46791.625
PSE,Palestine,2041,46791.625
PSE,Palestine,2042,46791.625
PSE,Palestine,2043,46791.625
PSE,Palestine,2044,46791.625
PSE,Palestine,2045,46791.625
PSE,Palestine,2046,46791.625
PSE,Palestine,2047,46791.625
PSE,Palestine,2048,46791.625
PSE,Palestine,2049,46791.625
PSE,Palestine,2050,46791.625
PYF,French Polynesia,2020,0.0
PYF,French Polynesia,2021,0.0
PYF,French Polynesia,2022,0.0
PYF,French Polynesia,2023,0.0
PYF,French Polynesia,2024,0.0
PYF,French Polynesia,2025,0.0
PYF,French Polynesia,2026,0.0
PYF,French Polynesia,2027,0.0
PYF,French Polynesia,2028,0.0
PYF,French Polynesia,2029,0.0
PYF,French Polynesia,2030,0.0
PYF,French Polynesia,2031,0.0
PYF,French Polynesia,2032,0.0
PYF,French Polynesia,2033,0.0
PYF,French Polynesia,2034,0.0
PYF,French Polynesia,2035,0.0
PYF,French Polynesia,2036,0.0
PYF,French Polynesia,2037,0.0
PYF,French Polynesia,2038,0.0
PYF,French Polynesia,2039,0.0
PYF,French Polynesia,2040,0.0
PYF,French Polynesia,2041,0.0
PYF,French Polynesia,2042,0.0
PYF,French Polynesia,2043,0.0
PYF,French Polynesia,2044,0.0
PYF,French Polynesia,2045,0.0
PYF,French Polynesia,2046,0.0
PYF,French Polynesia,2047,0.0
PYF,French Polynesia,2048,0.0
PYF,French Polynesia,2049,0.0
PYF,French Polynesia,2050,0.0
QAT,Qatar,2020,49189.0
QAT,Qatar,2021,49189.0
QAT,Qatar,2022,49189.0
QAT,Qatar,2023,49189.0
QAT,Qatar,2024,49189.0
QAT,Qatar,2025,49189.0
QAT,Qatar,2026,49189.0
QAT,Qatar,2027,49189.0
QAT,Qatar,2028,49189.0
QAT,Qatar,2029,49189.0
QAT,Qatar,2030,49189.0
QAT,Qatar,2031,49189.0
QAT,Qatar,2032,49189.0
