Year,Nation,iso_code3,pij_lndu_other_to_croplands
2035,Croatia,HRV,0.0037789268322166642
2036,Croatia,HRV,0.0037789268322166642
2037,Croatia,HRV,0.0037789268322166642
2038,Croatia,HRV,0.0037789268322166642
2039,Croatia,HRV,0.0037789268322166642
2040,Croatia,HRV,0.0037789268322166642
2041,Croatia,HRV,0.0037789268322166642
2042,Croatia,HRV,0.0037789268322166642
2043,Croatia,HRV,0.0037789268322166642
2044,Croatia,HRV,0.0037789268322166642
2045,Croatia,HRV,0.0037789268322166642
2046,Croatia,HRV,0.0037789268322166642
2047,Croatia,HRV,0.0037789268322166642
2048,Croatia,HRV,0.0037789268322166642
2049,Croatia,HRV,0.0037789268322166642
2050,Croatia,HRV,0.0037789268322166642
2021,Cyprus,CYP,0.02002727262596728
2022,Cyprus,CYP,0.02002727262596728
2023,Cyprus,CYP,0.02002727262596728
2024,Cyprus,CYP,0.02002727262596728
2025,Cyprus,CYP,0.02002727262596728
2026,Cyprus,CYP,0.02002727262596728
2027,Cyprus,CYP,0.02002727262596728
2028,Cyprus,CYP,0.02002727262596728
2029,Cyprus,CYP,0.02002727262596728
2030,Cyprus,CYP,0.02002727262596728
2031,Cyprus,CYP,0.02002727262596728
2032,Cyprus,CYP,0.02002727262596728
2033,Cyprus,CYP,0.02002727262596728
2034,Cyprus,CYP,0.02002727262596728
2035,Cyprus,CYP,0.02002727262596728
2036,Cyprus,CYP,0.02002727262596728
2037,Cyprus,CYP,0.02002727262596728
2038,Cyprus,CYP,0.02002727262596728
2039,Cyprus,CYP,0.02002727262596728
2040,Cyprus,CYP,0.02002727262596728
2041,Cyprus,CYP,0.02002727262596728
2042,Cyprus,CYP,0.02002727262596728
2043,Cyprus,CYP,0.02002727262596728
2044,Cyprus,CYP,0.02002727262596728
2045,Cyprus,CYP,0.02002727262596728
2046,Cyprus,CYP,0.02002727262596728
2047,Cyprus,CYP,0.02002727262596728
2048,Cyprus,CYP,0.02002727262596728
2049,Cyprus,CYP,0.02002727262596728
2050,Cyprus,CYP,0.02002727262596728
2021,Egypt,EGY,0.0011328131417729884
2022,Egypt,EGY,0.0011328131417729884
2023,Egypt,EGY,0.0011328131417729884
2024,Egypt,EGY,0.0011328131417729884
2025,Egypt,EGY,0.0011328131417729884
2026,Egypt,EGY,0.0011328131417729884
2027,Egypt,EGY,0.0011328131417729884
2028,Egypt,EGY,0.0011328131417729884
2029,Egypt,EGY,0.0011328131417729884
2030,Egypt,EGY,0.0011328131417729884
2031,Egypt,EGY,0.0011328131417729884
2032,Egypt,EGY,0.0011328131417729884
2033,Egypt,EGY,0.0011328131417729884
2034,Egypt,EGY,0.0011328131417729884
2035,Egypt,EGY,0.0011328131417729884
2036,Egypt,EGY,0.0011328131417729884
2037,Egypt,EGY,0.0011328131417729884
2038,Egypt,EGY,0.0011328131417729884
2039,Egypt,EGY,0.0011328131417729884
2040,Egypt,EGY,0.0011328131417729884
2041,Egypt,EGY,0.0011328131417729884
2042,Egypt,EGY,0.0011328131417729884
2043,Egypt,EGY,0.0011328131417729884
2044,Egypt,EGY,0.0011328131417729884
2045,Egypt,EGY,0.0011328131417729884
2046,Egypt,EGY,0.0011328131417729884
2047,Egypt,EGY,0.0011328131417729884
2048,Egypt,EGY,0.0011328131417729884
2049,Egypt,EGY,0.0011328131417729884
2050,Egypt,EGY,0.0011328131417729884
2021,Ethiopia,ETH,0.004847451862295141
2022,Ethiopia,ETH,0.004847451862295141
2023,Ethiopia,ETH,0.004847451862295141
2024,Ethiopia,ETH,0.004847451862295141
2025,Ethiopia,ETH,0.004847451862295141
2026,Ethiopia,ETH,0.004847451862295141
2027,Ethiopia,ETH,0.004847451862295141
2028,Ethiopia,ETH,0.004847451862295141
2029,Ethiopia,ETH,0.004847451862295141
2030,Ethiopia,ETH,0.004847451862295141
2031,Ethiopia,ETH,0.004847451862295141
2032,Ethiopia,ETH,0.004847451862295141
2033,Ethiopia,ETH,0.004847451862295141
2034,Ethiopia,ETH,0.004847451862295141
2035,Ethiopia,ETH,0.004847451862295141
2036,Ethiopia,ETH,0.004847451862295141
2037,Ethiopia,ETH,0.004847451862295141
2038,Ethiopia,ETH,0.004847451862295141
2039,Ethiopia,ETH,0.004847451862295141
2040,Ethiopia,ETH,0.004847451862295141
2041,Ethiopia,ETH,0.004847451862295141
2042,Ethiopia,ETH,0.004847451862295141
2043,Ethiopia,ETH,0.004847451862295141
2044,Ethiopia,ETH,0.004847451862295141
2045,Ethiopia,ETH,0.004847451862295141
2046,Ethiopia,ETH,0.004847451862295141
2047,Ethiopia,ETH,0.004847451862295141
2048,Ethiopia,ETH,0.004847451862295141
2049,Ethiopia,ETH,0.004847451862295141
2050,Ethiopia,ETH,0.004847451862295141
2021,Finland,FIN,0.0
2022,Finland,FIN,0.0
2023,Finland,FIN,0.0
2024,Finland,FIN,0.0
2025,Finland,FIN,0.0
2026,Finland,FIN,0.0
2027,Finland,FIN,0.0
2028,Finland,FIN,0.0
2029,Finland,FIN,0.0
2030,Finland,FIN,0.0
2031,Finland,FIN,0.0
2032,Finland,FIN,0.0
2033,Finland,FIN,0.0
2034,Finland,FIN,0.0
2035,Finland,FIN,0.0
2036,Finland,FIN,0.0
2037,Finland,FIN,0.0
2038,Finland,FIN,0.0
2039,Finland,FIN,0.0
2040,Finland,FIN,0.0
2041,Finland,FIN,0.0
2042,Finland,FIN,0.0
2043,Finland,FIN,0.0
2044,Finland,FIN,0.0
2045,Finland,FIN,0.0
2046,Finland,FIN,0.0
2047,Finland,FIN,0.0
2048,Finland,FIN,0.0
2049,Finland,FIN,0.0
2050,Finland,FIN,0.0
2021,Greece,GRC,0.0
2022,Greece,GRC,0.0
2023,Greece,GRC,0.0
2024,Greece,GRC,0.0
2025,Greece,GRC,0.0
2026,Greece,GRC,0.0
2027,Greece,GRC,0.0
2028,Greece,GRC,0.0
2029,Greece,GRC,0.0
2030,Greece,GRC,0.0
2031,Greece,GRC,0.0
2032,Greece,GRC,0.0
2033,Greece,GRC,0.0
2034,Greece,GRC,0.0
2035,Greece,GRC,0.0
2036,Greece,GRC,0.0
2037,Greece,GRC,0.0
2038,Greece,GRC,0.0
2039,Greece,GRC,0.0
2040,Greece,GRC,0.0
2041,Greece,GRC,0.0
2042,Greece,GRC,0.0
2043,Greece,GRC,0.0
2044,Greece,GRC,0.0
2045,Greece,GRC,0.0
2046,Greece,GRC,0.0
2047,Greece,GRC,0.0
2048,Greece,GRC,0.0
2049,Greece,GRC,0.0
2050,Greece,GRC,0.0
2021,Japan,JPN,0.0
2022,Japan,JPN,0.0
2023,Japan,JPN,0.0
2024,Japan,JPN,0.0
2025,Japan,JPN,0.0
2026,Japan,JPN,0.0
2027,Japan,JPN,0.0
2028,Japan,JPN,0.0
2029,Japan,JPN,0.0
2030,Japan,JPN,0.0
2031,Japan,JPN,0.0
2032,Japan,JPN,0.0
2033,Japan,JPN,0.0
2034,Japan,JPN,0.0
2035,Japan,JPN,0.0
2036,Japan,JPN,0.0
2037,Japan,JPN,0.0
2038,Japan,JPN,0.0
2039,Japan,JPN,0.0
2040,Japan,JPN,0.0
2041,Japan,JPN,0.0
2042,Japan,JPN,0.0
2043,Japan,JPN,0.0
2044,Japan,JPN,0.0
2045,Japan,JPN,0.0
2046,Japan,JPN,0.0
2047,Japan,JPN,0.0
2048,Japan,JPN,0.0
2049,Japan,JPN,0.0
2050,Japan,JPN,0.0
2021,Kenya,KEN,0.0016542807117313867
2022,Kenya,KEN,0.0016542807117313867
2023,Kenya,KEN,0.0016542807117313867
2024,Kenya,KEN,0.0016542807117313867
2025,Kenya,KEN,0.0016542807117313867
2026,Kenya,KEN,0.0016542807117313867
2027,Kenya,KEN,0.0016542807117313867
2028,Kenya,KEN,0.0016542807117313867
2029,Kenya,KEN,0.0016542807117313867
2030,Kenya,KEN,0.0016542807117313867
2031,Kenya,KEN,0.0016542807117313867
2032,Kenya,KEN,0.0016542807117313867
2033,Kenya,KEN,0.0016542807117313867
2034,Kenya,KEN,0.0016542807117313867
2035,Kenya,KEN,0.0016542807117313867
2036,Kenya,KEN,0.0016542807117313867
2037,Kenya,KEN,0.0016542807117313867
2038,Kenya,KEN,0.0016542807117313867
2039,Kenya,KEN,0.0016542807117313867
2040,Kenya,KEN,0.0016542807117313867
2041,Kenya,KEN,0.0016542807117313867
2042,Kenya,KEN,0.0016542807117313867
2043,Kenya,KEN,0.0016542807117313867
2044,Kenya,KEN,0.0016542807117313867
2045,Kenya,KEN,0.0016542807117313867
2046,Kenya,KEN,0.0016542807117313867
2047,Kenya,KEN,0.0016542807117313867
2048,Kenya,KEN,0.0016542807117313867
2049,Kenya,KEN,0.0016542807117313867
2050,Kenya,KEN,0.0016542807117313867
2021,Kyrgyzstan,KGZ,0.0003530003377729545
2022,Kyrgyzstan,KGZ,0.0003530003377729545
2023,Kyrgyzstan,KGZ,0.0003530003377729545
2024,Kyrgyzstan,KGZ,0.0003530003377729545
2025,Kyrgyzstan,KGZ,0.0003530003377729545
2026,Kyrgyzstan,KGZ,0.0003530003377729545
2027,Kyrgyzstan,KGZ,0.0003530003377729545
2028,Kyrgyzstan,KGZ,0.0003530003377729545
2029,Kyrgyzstan,KGZ,0.0003530003377729545
2030,Kyrgyzstan,KGZ,0.0003530003377729545
2031,Kyrgyzstan,KGZ,0.0003530003377729545
2032,Kyrgyzstan,KGZ,0.0003530003377729545
2033,Kyrgyzstan,KGZ,0.0003530003377729545
2034,Kyrgyzstan,KGZ,0.0003530003377729545
2035,Kyrgyzstan,KGZ,0.0003530003377729545
2036,Kyrgyzstan,KGZ,0.0003530003377729545
2037,Kyrgyzstan,KGZ,0.0003530003377729545
2038,Kyrgyzstan,KGZ,0.0003530003377729545
2039,Kyrgyzstan,KGZ,0.0003530003377729545
2040,Kyrgyzstan,KGZ,0.0003530003377729545
2041,Kyrgyzstan,KGZ,0.0003530003377729545
2042,Kyrgyzstan,KGZ,0.0003530003377729545
2043,Kyrgyzstan,KGZ,0.0003530003377729545
2044,Kyrgyzstan,KGZ,0.0003530003377729545
2045,Kyrgyzstan,KGZ,0.0003530003377729545
2046,Kyrgyzstan,KGZ,0.0003530003377729545
2047,Kyrgyzstan,KGZ,0.0003530003377729545
2048,Kyrgyzstan,KGZ,0.0003530003377729545
2049,Kyrgyzstan,KGZ,0.0003530003377729545
2050,Kyrgyzstan,KGZ,0.0003530003377729545
2021,Lebanon,LBN,0.01613062798079838
2022,Lebanon,LBN,0.01613062798079838
2023,Lebanon,LBN,0.01613062798079838
2024,Lebanon,LBN,0.01613062798079838
2025,Lebanon,LBN,0.01613062798079838
2026,Lebanon,LBN,0.01613062798079838
2027,Lebanon,LBN,0.01613062798079838
2028,Lebanon,LBN,0.01613062798079838
2029,Lebanon,LBN,0.01613062798079838
2030,Lebanon,LBN,0.01613062798079838
2031,Lebanon,LBN,0.01613062798079838
2032,Lebanon,LBN,0.01613062798079838
2033,Lebanon,LBN,0.01613062798079838
2034,Lebanon,LBN,0.01613062798079838
2035,Lebanon,LBN,0.01613062798079838
2036,Lebanon,LBN,0.01613062798079838
2037,Lebanon,LBN,0.01613062798079838
2038,Lebanon,LBN,0.01613062798079838
2039,Lebanon,LBN,0.01613062798079838
2040,Lebanon,LBN,0.01613062798079838
2041,Lebanon,LBN,0.01613062798079838
2042,Lebanon,LBN,0.01613062798079838
2043,Lebanon,LBN,0.01613062798079838
2044,Lebanon,LBN,0.01613062798079838
2045,Lebanon,LBN,0.01613062798079838
2046,Lebanon,LBN,0.01613062798079838
2047,Lebanon,LBN,0.01613062798079838
2048,Lebanon,LBN,0.01613062798079838
2049,Lebanon,LBN,0.01613062798079838
2050,Lebanon,LBN,0.01613062798079838
2021,Lithuania,LTU,0.029809759969141036
2022,Lithuania,LTU,0.029809759969141036
2023,Lithuania,LTU,0.029809759969141036
2024,Lithuania,LTU,0.029809759969141036
2025,Lithuania,LTU,0.029809759969141036
2026,Lithuania,LTU,0.029809759969141036
2027,Lithuania,LTU,0.029809759969141036
2028,Lithuania,LTU,0.029809759969141036
2029,Lithuania,LTU,0.029809759969141036
2030,Lithuania,LTU,0.029809759969141036
2031,Lithuania,LTU,0.029809759969141036
2032,Lithuania,LTU,0.029809759969141036
2033,Lithuania,LTU,0.029809759969141036
2034,Lithuania,LTU,0.029809759969141036
2035,Lithuania,LTU,0.029809759969141036
2036,Lithuania,LTU,0.029809759969141036
2037,Lithuania,LTU,0.029809759969141036
2038,Lithuania,LTU,0.029809759969141036
2039,Lithuania,LTU,0.029809759969141036
2040,Lithuania,LTU,0.029809759969141036
2041,Lithuania,LTU,0.029809759969141036
2042,Lithuania,LTU,0.029809759969141036
2043,Lithuania,LTU,0.029809759969141036
2044,Lithuania,LTU,0.029809759969141036
2045,Lithuania,LTU,0.029809759969141036
2046,Lithuania,LTU,0.029809759969141036
2047,Lithuania,LTU,0.029809759969141036
2048,Lithuania,LTU,0.029809759969141036
2049,Lithuania,LTU,0.029809759969141036
2050,Lithuania,LTU,0.029809759969141036
2021,Luxembourg,LUX,0.0012084529587668307
2022,Luxembourg,LUX,0.0012084529587668307
2023,Luxembourg,LUX,0.0012084529587668307
2024,Luxembourg,LUX,0.0012084529587668307
2025,Luxembourg,LUX,0.0012084529587668307
2026,Luxembourg,LUX,0.0012084529587668307
2027,Luxembourg,LUX,0.0012084529587668307
2028,Luxembourg,LUX,0.0012084529587668307
2029,Luxembourg,LUX,0.0012084529587668307
2030,Luxembourg,LUX,0.0012084529587668307
2031,Luxembourg,LUX,0.0012084529587668307
2032,Luxembourg,LUX,0.0012084529587668307
2033,Luxembourg,LUX,0.0012084529587668307
2034,Luxembourg,LUX,0.0012084529587668307
2035,Luxembourg,LUX,0.0012084529587668307
2036,Luxembourg,LUX,0.0012084529587668307
2037,Luxembourg,LUX,0.0012084529587668307
2038,Luxembourg,LUX,0.0012084529587668307
2039,Luxembourg,LUX,0.0012084529587668307
2040,Luxembourg,LUX,0.0012084529587668307
2041,Luxembourg,LUX,0.0012084529587668307
2042,Luxembourg,LUX,0.0012084529587668307
2043,Luxembourg,LUX,0.0012084529587668307
2044,Luxembourg,LUX,0.0012084529587668307
2045,Luxembourg,LUX,0.0012084529587668307
2046,Luxembourg,LUX,0.0012084529587668307
2047,Luxembourg,LUX,0.0012084529587668307
2048,Luxembourg,LUX,0.0012084529587668307
2049,Luxembourg,LUX,0.0012084529587668307
2050,Luxembourg,LUX,0.0012084529587668307
2021,Mongolia,MNG,0.0
2022,Mongolia,MNG,0.0
2023,Mongolia,MNG,0.0
2024,Mongolia,MNG,0.0
2025,Mongolia,MNG,0.0
2026,Mongolia,MNG,0.0
2027,Mongolia,MNG,0.0
2028,Mongolia,MNG,0.0
2029,Mongolia,MNG,0.0
2030,Mongolia,MNG,0.0
2031,Mongolia,MNG,0.0
2032,Mongolia,MNG,0.0
2033,Mongolia,MNG,0.0
2034,Mongolia,MNG,0.0
2035,Mongolia,MNG,0.0
2036,Mongolia,MNG,0.0
2037,Mongolia,MNG,0.0
2038,Mongolia,MNG,0.0
2039,Mongolia,MNG,0.0
2040,Mongolia,MNG,0.0
2041,Mongolia,MNG,0.0
2042,Mongolia,MNG,0.0
2043,Mongolia,MNG,0.0
2044,Mongolia,MNG,0.0
2045,Mongolia,MNG,0.0
2046,Mongolia,MNG,0.0
2047,Mongolia,MNG,0.0
2048,Mongolia,MNG,0.0
2049,Mongolia,MNG,0.0
2050,Mongolia,MNG,0.0
2021,Myanmar,MMR,0.0015364023926161554
2022,Myanmar,MMR,0.0015364023926161554
2023,Myanmar,MMR,0.0015364023926161554
2024,Myanmar,MMR,0.0015364023926161554
2025,Myanmar,MMR,0.0015364023926161554
2026,Myanmar,MMR,0.0015364023926161554
2027,Myanmar,MMR,0.0015364023926161554
2028,Myanmar,MMR,0.0015364023926161554
2029,Myanmar,MMR,0.0015364023926161554
2030,Myanmar,MMR,0.0015364023926161554
2031,Myanmar,MMR,0.0015364023926161554
2032,Myanmar,MMR,0.0015364023926161554
2033,Myanmar,MMR,0.0015364023926161554
2034,Myanmar,MMR,0.0015364023926161554
2035,Myanmar,MMR,0.0015364023926161554
2036,Myanmar,MMR,0.0015364023926161554
2037,Myanmar,MMR,0.0015364023926161554
2038,Myanmar,MMR,0.0015364023926161554
2039,Myanmar,MMR,0.0015364023926161554
2040,Myanmar,MMR,0.0015364023926161554
2041,Myanmar,MMR,0.0015364023926161554
2042,Myanmar,MMR,0.0015364023926161554
2043,Myanmar,MMR,0.0015364023926161554
2044,Myanmar,MMR,0.0015364023926161554
2045,Myanmar,MMR,0.0015364023926161554
2046,Myanmar,MMR,0.0015364023926161554
2047,Myanmar,MMR,0.0015364023926161554
2048,Myanmar,MMR,0.0015364023926161554
2049,Myanmar,MMR,0.0015364023926161554
2050,Myanmar,MMR,0.0015364023926161554
2021,North Macedonia,MKD,0.0
2022,North Macedonia,MKD,0.0
2023,North Macedonia,MKD,0.0
2024,North Macedonia,MKD,0.0
2025,North Macedonia,MKD,0.0
2026,North Macedonia,MKD,0.0
2027,North Macedonia,MKD,0.0
2028,North Macedonia,MKD,0.0
2029,North Macedonia,MKD,0.0
2030,North Macedonia,MKD,0.0
2031,North Macedonia,MKD,0.0
2032,North Macedonia,MKD,0.0
2033,North Macedonia,MKD,0.0
2034,North Macedonia,MKD,0.0
2035,North Macedonia,MKD,0.0
2036,North Macedonia,MKD,0.0
2037,North Macedonia,MKD,0.0
2038,North Macedonia,MKD,0.0
2039,North Macedonia,MKD,0.0
2040,North Macedonia,MKD,0.0
2041,North Macedonia,MKD,0.0
2042,North Macedonia,MKD,0.0
2043,North Macedonia,MKD,0.0
2044,North Macedonia,MKD,0.0
2045,North Macedonia,MKD,0.0
2046,North Macedonia,MKD,0.0
2047,North Macedonia,MKD,0.0
2048,North Macedonia,MKD,0.0
2049,North Macedonia,MKD,0.0
2050,North Macedonia,MKD,0.0
2021,Norway,NOR,0.0
2022,Norway,NOR,0.0
2023,Norway,NOR,0.0
2024,Norway,NOR,0.0
2025,Norway,NOR,0.0
2026,Norway,NOR,0.0
2027,Norway,NOR,0.0
2028,Norway,NOR,0.0
2029,Norway,NOR,0.0
2030,Norway,NOR,0.0
2031,Norway,NOR,0.0
2032,Norway,NOR,0.0
2033,Norway,NOR,0.0
2034,Norway,NOR,0.0
2035,Norway,NOR,0.0
2036,Norway,NOR,0.0
2037,Norway,NOR,0.0
2038,Norway,NOR,0.0
2039,Norway,NOR,0.0
2040,Norway,NOR,0.0
2041,Norway,NOR,0.0
2042,Norway,NOR,0.0
2043,Norway,NOR,0.0
2044,Norway,NOR,0.0
2045,Norway,NOR,0.0
2046,Norway,NOR,0.0
2047,Norway,NOR,0.0
2048,Norway,NOR,0.0
2049,Norway,NOR,0.0
2050,Norway,NOR,0.0
2021,Portugal,PRT,0.006938194145036989
2022,Portugal,PRT,0.006938194145036989
2023,Portugal,PRT,0.006938194145036989
2024,Portugal,PRT,0.006938194145036989
2025,Portugal,PRT,0.006938194145036989
2026,Portugal,PRT,0.006938194145036989
2027,Portugal,PRT,0.006938194145036989
2028,Portugal,PRT,0.006938194145036989
2029,Portugal,PRT,0.006938194145036989
2030,Portugal,PRT,0.006938194145036989
2031,Portugal,PRT,0.006938194145036989
2032,Portugal,PRT,0.006938194145036989
2033,Portugal,PRT,0.006938194145036989
2034,Portugal,PRT,0.006938194145036989
2035,Portugal,PRT,0.006938194145036989
2036,Portugal,PRT,0.006938194145036989
2037,Portugal,PRT,0.006938194145036989
2038,Portugal,PRT,0.006938194145036989
2039,Portugal,PRT,0.006938194145036989
2040,Portugal,PRT,0.006938194145036989
2041,Portugal,PRT,0.006938194145036989
2042,Portugal,PRT,0.006938194145036989
2043,Portugal,PRT,0.006938194145036989
2044,Portugal,PRT,0.006938194145036989
2045,Portugal,PRT,0.006938194145036989
2046,Portugal,PRT,0.006938194145036989
2047,Portugal,PRT,0.006938194145036989
2048,Portugal,PRT,0.006938194145036989
2049,Portugal,PRT,0.006938194145036989
2050,Portugal,PRT,0.006938194145036989
2021,Republic of Korea,KOR,0.0
2022,Republic of Korea,KOR,0.0
2023,Republic of Korea,KOR,0.0
2024,Republic of Korea,KOR,0.0
2025,Republic of Korea,KOR,0.0
2026,Republic of Korea,KOR,0.0
2027,Republic of Korea,KOR,0.0
2028,Republic of Korea,KOR,0.0
2029,Republic of Korea,KOR,0.0
2030,Republic of Korea,KOR,0.0
2031,Republic of Korea,KOR,0.0
2032,Republic of Korea,KOR,0.0
2033,Republic of Korea,KOR,0.0
2034,Republic of Korea,KOR,0.0
2035,Republic of Korea,KOR,0.0
2036,Republic of Korea,KOR,0.0
2037,Republic of Korea,KOR,0.0
2038,Republic of Korea,KOR,0.0
2039,Republic of Korea,KOR,0.0
2040,Republic of Korea,KOR,0.0
2041,Republic of Korea,KOR,0.0
2042,Republic of Korea,KOR,0.0
2043,Republic of Korea,KOR,0.0
2044,Republic of Korea,KOR,0.0
2045,Republic of Korea,KOR,0.0
2046,Republic of Korea,KOR,0.0
2047,Republic of Korea,KOR,0.0
2048,Republic of Korea,KOR,0.0
2049,Republic of Korea,KOR,0.0
2050,Republic of Korea,KOR,0.0
2021,Singapore,SGP,0.0
2022,Singapore,SGP,0.0
2023,Singapore,SGP,0.0
2024,Singapore,SGP,0.0
2025,Singapore,SGP,0.0
2026,Singapore,SGP,0.0
2027,Singapore,SGP,0.0
2028,Singapore,SGP,0.0
2029,Singapore,SGP,0.0
2030,Singapore,SGP,0.0
2031,Singapore,SGP,0.0
2032,Singapore,SGP,0.0
2033,Singapore,SGP,0.0
2034,Singapore,SGP,0.0
2035,Singapore,SGP,0.0
2036,Singapore,SGP,0.0
2037,Singapore,SGP,0.0
2038,Singapore,SGP,0.0
2039,Singapore,SGP,0.0
2040,Singapore,SGP,0.0
2041,Singapore,SGP,0.0
2042,Singapore,SGP,0.0
2043,Singapore,SGP,0.0
2044,Singapore,SGP,0.0
2045,Singapore,SGP,0.0
2046,Singapore,SGP,0.0
2047,Singapore,SGP,0.0
2048,Singapore,SGP,0.0
2049,Singapore,SGP,0.0
2050,Singapore,SGP,0.0
2021,Slovakia,SVK,0.0
2022,Slovakia,SVK,0.0
2023,Slovakia,SVK,0.0
2024,Slovakia,SVK,0.0
2025,Slovakia,SVK,0.0
2026,Slovakia,SVK,0.0
2027,Slovakia,SVK,0.0
2028,Slovakia,SVK,0.0
2029,Slovakia,SVK,0.0
2030,Slovakia,SVK,0.0
2031,Slovakia,SVK,0.0
2032,Slovakia,SVK,0.0
2033,Slovakia,SVK,0.0
2034,Slovakia,SVK,0.0
2035,Slovakia,SVK,0.0
2036,Slovakia,SVK,0.0
2037,Slovakia,SVK,0.0
2038,Slovakia,SVK,0.0
2039,Slovakia,SVK,0.0
2040,Slovakia,SVK,0.0
2041,Slovakia,SVK,0.0
2042,Slovakia,SVK,0.0
2043,Slovakia,SVK,0.0
2044,Slovakia,SVK,0.0
2045,Slovakia,SVK,0.0
2046,Slovakia,SVK,0.0
2047,Slovakia,SVK,0.0
2048,Slovakia,SVK,0.0
2049,Slovakia,SVK,0.0
2050,Slovakia,SVK,0.0
2021,Slovenia,SVN,0.004633004764351417
2022,Slovenia,SVN,0.004633004764351417
2023,Slovenia,SVN,0.004633004764351417
2024,Slovenia,SVN,0.004633004764351417
2025,Slovenia,SVN,0.004633004764351417
2026,Slovenia,SVN,0.004633004764351417
2027,Slovenia,SVN,0.004633004764351417
2028,Slovenia,SVN,0.004633004764351417
2029,Slovenia,SVN,0.004633004764351417
2030,Slovenia,SVN,0.004633004764351417
2031,Slovenia,SVN,0.004633004764351417
2032,Slovenia,SVN,0.004633004764351417
2033,Slovenia,SVN,0.004633004764351417
2034,Slovenia,SVN,0.004633004764351417
2035,Slovenia,SVN,0.004633004764351417
2036,Slovenia,SVN,0.004633004764351417
2037,Slovenia,SVN,0.004633004764351417
2038,Slovenia,SVN,0.004633004764351417
2039,Slovenia,SVN,0.004633004764351417
2040,Slovenia,SVN,0.004633004764351417
2041,Slovenia,SVN,0.004633004764351417
2042,Slovenia,SVN,0.004633004764351417
2043,Slovenia,SVN,0.004633004764351417
2044,Slovenia,SVN,0.004633004764351417
2045,Slovenia,SVN,0.004633004764351417
2046,Slovenia,SVN,0.004633004764351417
2047,Slovenia,SVN,0.004633004764351417
2048,Slovenia,SVN,0.004633004764351417
2049,Slovenia,SVN,0.004633004764351417
2050,Slovenia,SVN,0.004633004764351417
2021,South Sudan,SSD,0.0
2022,South Sudan,SSD,0.0
2023,South Sudan,SSD,0.0
2024,South Sudan,SSD,0.0
2025,South Sudan,SSD,0.0
2026,South Sudan,SSD,0.0
2027,South Sudan,SSD,0.0
2028,South Sudan,SSD,0.0
2029,South Sudan,SSD,0.0
2030,South Sudan,SSD,0.0
2031,South Sudan,SSD,0.0
2032,South Sudan,SSD,0.0
2033,South Sudan,SSD,0.0
2034,South Sudan,SSD,0.0
2035,South Sudan,SSD,0.0
2036,South Sudan,SSD,0.0
2037,South Sudan,SSD,0.0
2038,South Sudan,SSD,0.0
2039,South Sudan,SSD,0.0
2040,South Sudan,SSD,0.0
2041,South Sudan,SSD,0.0
2042,South Sudan,SSD,0.0
2043,South Sudan,SSD,0.0
2044,South Sudan,SSD,0.0
