Year,iso_code3,nemomod_entc_residual_capacity_pp_oil_gw
2039,MAR,0.2466825208085612
2040,MAR,0.2466825208085612
2041,MAR,0.2466825208085612
2042,MAR,0.2055394631683593
2043,MAR,0.2055394631683593
2044,MAR,0.2055394631683593
2045,MAR,0.2055394631683593
2046,MAR,0.2055394631683593
2047,MAR,0.2055394631683593
2048,MAR,0.2055394631683593
2049,MAR,0.0
2050,MAR,0.0
2051,MAR,0.0
2052,MAR,0.0
2053,MAR,0.0
2054,MAR,0.0
2055,MAR,0.0
1978,MDA,0.0
1979,MDA,0.0
1980,MDA,0.0
1981,MDA,0.0
1982,MDA,0.0
1983,MDA,0.0
1984,MDA,0.0
1985,MDA,0.0
1986,MDA,0.0
1987,MDA,0.0
1988,MDA,0.0
1989,MDA,0.0
1990,MDA,0.0
1991,MDA,0.0
1992,MDA,0.0
1993,MDA,0.0
1994,MDA,0.0
1995,MDA,0.0
1996,MDA,0.0
1997,MDA,0.0
1998,MDA,0.0
1999,MDA,0.0
2000,MDA,0.0
2001,MDA,0.0
2002,MDA,0.0
2003,MDA,0.0
2004,MDA,0.0
2005,MDA,0.0
2006,MDA,0.0
2007,MDA,0.0
2008,MDA,0.0
2009,MDA,0.0
2021,MDA,0.0
2022,MDA,0.0
2023,MDA,0.0
2024,MDA,0.0
2025,MDA,0.0
2026,MDA,0.0
2027,MDA,0.0
2028,MDA,0.0
2029,MDA,0.0
2030,MDA,0.0
2031,MDA,0.0
2032,MDA,0.0
2033,MDA,0.0
2034,MDA,0.0
2035,MDA,0.0
2036,MDA,0.0
2037,MDA,0.0
2038,MDA,0.0
2039,MDA,0.0
2040,MDA,0.0
2041,MDA,0.0
2042,MDA,0.0
2043,MDA,0.0
2044,MDA,0.0
2045,MDA,0.0
2046,MDA,0.0
2047,MDA,0.0
2048,MDA,0.0
2049,MDA,0.0
2050,MDA,0.0
2051,MDA,0.0
2052,MDA,0.0
2053,MDA,0.0
2054,MDA,0.0
2055,MDA,0.0
1955,MDG,0.0
1956,MDG,0.0
1957,MDG,0.0
1958,MDG,0.0
1959,MDG,0.0
1960,MDG,0.0
1961,MDG,0.0
1962,MDG,0.0
1963,MDG,0.0
1964,MDG,0.0
1965,MDG,0.0
1966,MDG,0.0
1967,MDG,0.0
1968,MDG,0.0
1969,MDG,0.0
1970,MDG,0.0
1971,MDG,0.0
1972,MDG,0.0
1973,MDG,0.0
1974,MDG,0.0
1975,MDG,0.0
1976,MDG,0.0
1977,MDG,0.0
1978,MDG,0.0
1979,MDG,0.0
1980,MDG,0.0
1981,MDG,0.0
1982,MDG,0.0
1983,MDG,0.0
1984,MDG,0.0
1985,MDG,0.0
1986,MDG,0.0
1987,MDG,0.0
1988,MDG,0.0
1989,MDG,0.0
1990,MDG,0.0
1991,MDG,0.0
1992,MDG,0.0
1993,MDG,0.0
1994,MDG,0.0
1995,MDG,0.0
1996,MDG,0.0
1997,MDG,0.0
1998,MDG,0.0
1999,MDG,0.0
2000,MDG,0.0
2001,MDG,0.0
2002,MDG,0.0
2003,MDG,0.0
2004,MDG,0.0
2005,MDG,0.0
2006,MDG,0.0
2007,MDG,0.0
2008,MDG,0.0
2009,MDG,0.0
2021,MDG,0.1403729446281221
2022,MDG,0.1403729446281221
2023,MDG,0.1403729446281221
2024,MDG,0.1403729446281221
2025,MDG,0.1403729446281221
2026,MDG,0.1403729446281221
2027,MDG,0.1403729446281221
2028,MDG,0.1403729446281221
2029,MDG,0.1403729446281221
2030,MDG,0.1403729446281221
2031,MDG,0.1403729446281221
2032,MDG,0.1403729446281221
2033,MDG,0.1403729446281221
2034,MDG,0.1403729446281221
2035,MDG,0.1403729446281221
2036,MDG,0.1403729446281221
2037,MDG,0.1403729446281221
2038,MDG,0.1403729446281221
2039,MDG,0.1403729446281221
2040,MDG,0.1403729446281221
2041,MDG,0.1403729446281221
2042,MDG,0.1403729446281221
2043,MDG,0.1403729446281221
2044,MDG,0.1403729446281221
2045,MDG,0.1403729446281221
2046,MDG,0.1403729446281221
2047,MDG,0.1403729446281221
2048,MDG,0.1403729446281221
2049,MDG,0.1403729446281221
2050,MDG,0.1403729446281221
2051,MDG,0.1403729446281221
2052,MDG,0.1403729446281221
2053,MDG,0.1403729446281221
2054,MDG,0.1403729446281221
2055,MDG,0.1403729446281221
1920,MEX,0.0
1921,MEX,0.0
1922,MEX,0.0
1923,MEX,0.0
1924,MEX,0.0
1925,MEX,0.0
1926,MEX,0.0
1927,MEX,0.0
1928,MEX,0.0
1929,MEX,0.0
1930,MEX,0.0
1931,MEX,0.0
1932,MEX,0.0
1933,MEX,0.0
1934,MEX,0.0
1935,MEX,0.0
1936,MEX,0.0
1937,MEX,0.0
1938,MEX,0.0
1939,MEX,0.0
1940,MEX,0.0
1941,MEX,0.0
1942,MEX,0.0
1943,MEX,0.0
1944,MEX,0.0
1945,MEX,0.0
1946,MEX,0.0
1947,MEX,0.0
1948,MEX,0.0
1949,MEX,0.0
1950,MEX,0.0
1951,MEX,0.0
1952,MEX,0.0
1953,MEX,0.0
1954,MEX,0.0
1955,MEX,0.0
1956,MEX,0.0
1957,MEX,0.0
1958,MEX,0.0
1959,MEX,0.0
1960,MEX,0.0
1961,MEX,0.0
1962,MEX,0.0
1963,MEX,0.0
1964,MEX,0.0
1965,MEX,0.0
1966,MEX,0.0
1967,MEX,0.0
1968,MEX,0.0
1969,MEX,0.0
1970,MEX,0.634112878360594
1971,MEX,0.634112878360594
1972,MEX,0.634112878360594
1973,MEX,0.634112878360594
1974,MEX,0.634112878360594
1975,MEX,0.634112878360594
1976,MEX,0.634112878360594
1977,MEX,0.634112878360594
1978,MEX,1.44734205677759
1979,MEX,1.44734205677759
1980,MEX,1.44734205677759
1981,MEX,2.1679248730964464
1982,MEX,2.1679248730964464
1983,MEX,2.1679248730964464
1984,MEX,2.1679248730964464
1985,MEX,2.1679248730964464
1986,MEX,2.1679248730964464
1987,MEX,2.1679248730964464
1988,MEX,3.8207359729272414
1989,MEX,3.8207359729272414
1990,MEX,3.8207359729272414
1991,MEX,4.392893756368926
1992,MEX,6.365831388956027
1993,MEX,7.275536403144686
1994,MEX,7.230647529872397
1995,MEX,7.065013635497656
1996,MEX,8.162939389338936
1997,MEX,7.680580721513244
1998,MEX,7.682278218691199
1999,MEX,7.638157085782978
2000,MEX,7.467997727807955
2001,MEX,8.919115429768453
2002,MEX,8.854800389555333
2003,MEX,9.366840241224406
2004,MEX,9.677235611249984
2005,MEX,9.924967325079036
2006,MEX,11.066632471323295
2007,MEX,12.310813195914236
2008,MEX,12.338070556640629
2009,MEX,13.14171752892948
2021,MEX,19.129631827227044
2022,MEX,19.129631827227044
2023,MEX,19.129631827227044
2024,MEX,19.129631827227044
2025,MEX,19.129631827227044
2026,MEX,19.129631827227044
2027,MEX,19.129631827227044
2028,MEX,15.867818728612315
2029,MEX,15.867818728612315
2030,MEX,15.867818728612315
2031,MEX,14.8845616660005
2032,MEX,10.61836366706494
2033,MEX,10.161271024321849
2034,MEX,10.161271024321849
2035,MEX,10.161271024321849
2036,MEX,8.877348578927908
2037,MEX,8.877348578927908
2038,MEX,8.877348578927908
2039,MEX,8.877348578927908
2040,MEX,8.877348578927908
2041,MEX,6.236368865301133
2042,MEX,6.236368865301133
2043,MEX,6.236368865301133
2044,MEX,6.029153533924263
2045,MEX,5.379066219800749
2046,MEX,4.789924591376314
2047,MEX,3.672587020226525
2048,MEX,3.672587020226525
2049,MEX,2.681203866188167
2050,MEX,2.681203866188167
2051,MEX,2.681203866188167
2052,MEX,2.031116552064653
2053,MEX,2.031116552064653
2054,MEX,2.031116552064653
2055,MEX,1.421659695073859
1955,MKD,0.0
1956,MKD,0.0
1957,MKD,0.0
1958,MKD,0.0
1959,MKD,0.0
1960,MKD,0.0
1961,MKD,0.0
1962,MKD,0.0
1963,MKD,0.0
1964,MKD,0.0
1965,MKD,0.0
1966,MKD,0.0
1967,MKD,0.0
1968,MKD,0.0
1969,MKD,0.0
1970,MKD,0.0
1971,MKD,0.0
1972,MKD,0.0
1973,MKD,0.0
1974,MKD,0.0
1975,MKD,0.0
1976,MKD,0.0
1977,MKD,0.0
1978,MKD,0.0
1979,MKD,0.0
1980,MKD,0.0
1981,MKD,0.0
1982,MKD,0.0
1983,MKD,0.0
1984,MKD,0.0
1985,MKD,0.0
1986,MKD,0.0
1987,MKD,0.0
1988,MKD,0.0
1989,MKD,0.0
1990,MKD,0.0
1991,MKD,0.0
1992,MKD,0.0
1993,MKD,0.0
1994,MKD,0.0
1995,MKD,0.0
1996,MKD,0.0
1997,MKD,0.0
1998,MKD,0.0
1999,MKD,0.0
2000,MKD,0.0
2001,MKD,0.0
2002,MKD,0.0
2003,MKD,0.0
2004,MKD,0.0
2005,MKD,0.0
2006,MKD,0.0
2007,MKD,0.0
2008,MKD,0.0
2009,MKD,0.0
2021,MKD,0.0
2022,MKD,0.0
2023,MKD,0.0
2024,MKD,0.0
2025,MKD,0.0
2026,MKD,0.0
2027,MKD,0.0
2028,MKD,0.0
2029,MKD,0.0
2030,MKD,0.0
2031,MKD,0.0
2032,MKD,0.0
2033,MKD,0.0
2034,MKD,0.0
2035,MKD,0.0
2036,MKD,0.0
2037,MKD,0.0
2038,MKD,0.0
2039,MKD,0.0
2040,MKD,0.0
2041,MKD,0.0
2042,MKD,0.0
2043,MKD,0.0
2044,MKD,0.0
2045,MKD,0.0
2046,MKD,0.0
2047,MKD,0.0
2048,MKD,0.0
2049,MKD,0.0
2050,MKD,0.0
2051,MKD,0.0
2052,MKD,0.0
2053,MKD,0.0
2054,MKD,0.0
2055,MKD,0.0
1920,MLI,0.0
1921,MLI,0.0
1922,MLI,0.0
1923,MLI,0.0
1924,MLI,0.0
1925,MLI,0.0
1926,MLI,0.0
1927,MLI,0.0
1928,MLI,0.0
1929,MLI,0.0
1930,MLI,0.0
1931,MLI,0.0
1932,MLI,0.0
1933,MLI,0.0
1934,MLI,0.0
1935,MLI,0.0
1936,MLI,0.0
1937,MLI,0.0
1938,MLI,0.0
1939,MLI,0.0
1940,MLI,0.0
1941,MLI,0.0
1942,MLI,0.0
1943,MLI,0.0
1944,MLI,0.0
1945,MLI,0.0
1946,MLI,0.0
1947,MLI,0.0
1948,MLI,0.0
1949,MLI,0.0
1950,MLI,0.0
1951,MLI,0.0
1952,MLI,0.0
1953,MLI,0.0
1954,MLI,0.0
1955,MLI,0.0
1956,MLI,0.0
1957,MLI,0.0
1958,MLI,0.0
1959,MLI,0.0
1960,MLI,0.0
1961,MLI,0.0
1962,MLI,0.0
1963,MLI,0.0
1964,MLI,0.0
1965,MLI,0.0
1966,MLI,0.0
1967,MLI,0.0
1968,MLI,0.0
1969,MLI,0.0
1970,MLI,0.0
1971,MLI,0.0
1972,MLI,0.0
1973,MLI,0.0
1974,MLI,0.0
1975,MLI,0.0
1976,MLI,0.0
1977,MLI,0.0
1978,MLI,0.0
1979,MLI,0.0
1980,MLI,0.0
1981,MLI,0.0
1982,MLI,0.0
1983,MLI,0.0
1984,MLI,0.0
1985,MLI,0.0
1986,MLI,0.0
1987,MLI,0.0
1988,MLI,0.0
1989,MLI,0.0
1990,MLI,0.0
1991,MLI,0.0
1992,MLI,0.0
1993,MLI,0.0
1994,MLI,0.0
1995,MLI,0.0
1996,MLI,0.0
1997,MLI,0.0
1998,MLI,0.0
1999,MLI,0.0
2000,MLI,0.0
2001,MLI,0.0
2002,MLI,0.0
2003,MLI,0.0
2004,MLI,0.0
2005,MLI,0.0
2006,MLI,0.0
2007,MLI,0.0
2008,MLI,0.0
2009,MLI,0.0
2021,MLI,0.0
2022,MLI,0.0
2023,MLI,0.0
2024,MLI,0.0
2025,MLI,0.0
2026,MLI,0.0
2027,MLI,0.0
2028,MLI,0.0
2029,MLI,0.0
2030,MLI,0.0
2031,MLI,0.0
2032,MLI,0.0
2033,MLI,0.0
2034,MLI,0.0
2035,MLI,0.0
2036,MLI,0.0
2037,MLI,0.0
2038,MLI,0.0
2039,MLI,0.0
2040,MLI,0.0
2041,MLI,0.0
2042,MLI,0.0
2043,MLI,0.0
2044,MLI,0.0
2045,MLI,0.0
2046,MLI,0.0
2047,MLI,0.0
2048,MLI,0.0
2049,MLI,0.0
2050,MLI,0.0
2051,MLI,0.0
2052,MLI,0.0
2053,MLI,0.0
2054,MLI,0.0
2055,MLI,0.0
1974,MMR,0.0
1975,MMR,0.0
1976,MMR,0.0
1977,MMR,0.0
1978,MMR,0.0
1979,MMR,0.0
1980,MMR,0.0
1981,MMR,0.0
1982,MMR,0.0
1983,MMR,0.0
1984,MMR,0.0
1985,MMR,0.0
1986,MMR,0.0
1987,MMR,0.0
1988,MMR,0.0
1989,MMR,0.0
1990,MMR,0.0
1991,MMR,0.0
1992,MMR,0.0
1993,MMR,0.0
1994,MMR,0.0
1995,MMR,0.0
1996,MMR,0.0
1997,MMR,0.0
1998,MMR,0.0
1999,MMR,0.0
2000,MMR,0.0
2001,MMR,0.0
2002,MMR,0.0
2003,MMR,0.0
2004,MMR,0.0
2005,MMR,0.0
2006,MMR,0.0
2007,MMR,0.0
2008,MMR,0.0
2009,MMR,0.0
2021,MMR,0.0
2022,MMR,0.0
2023,MMR,0.0
2024,MMR,0.0
2025,MMR,0.0
2026,MMR,0.0
2027,MMR,0.0
2028,MMR,0.0
2029,MMR,0.0
2030,MMR,0.0
2031,MMR,0.0
2032,MMR,0.0
2033,MMR,0.0
2034,MMR,0.0
2035,MMR,0.0
2036,MMR,0.0
2037,MMR,0.0
2038,MMR,0.0
2039,MMR,0.0
2040,MMR,0.0
2041,MMR,0.0
2042,MMR,0.0
2043,MMR,0.0
2044,MMR,0.0
2045,MMR,0.0
2046,MMR,0.0
2047,MMR,0.0
2048,MMR,0.0
2049,MMR,0.0
2050,MMR,0.0
2051,MMR,0.0
2052,MMR,0.0
2053,MMR,0.0
2054,MMR,0.0
2055,MMR,0.0
1961,MNE,0.0
1962,MNE,0.0
1963,MNE,0.0
1964,MNE,0.0
1965,MNE,0.0
1966,MNE,0.0
1967,MNE,0.0
1968,MNE,0.0
1969,MNE,0.0
1970,MNE,0.0
1971,MNE,0.0
1972,MNE,0.0
1973,MNE,0.0
1974,MNE,0.0
1975,MNE,0.0
1976,MNE,0.0
1977,MNE,0.0
1978,MNE,0.0
1979,MNE,0.0
1980,MNE,0.0
1981,MNE,0.0
1982,MNE,0.0
1983,MNE,0.0
1984,MNE,0.0
1985,MNE,0.0
1986,MNE,0.0
1987,MNE,0.0
1988,MNE,0.0
1989,MNE,0.0
1990,MNE,0.0
1991,MNE,0.0
1992,MNE,0.0
1993,MNE,0.0
1994,MNE,0.0
1995,MNE,0.0
1996,MNE,0.0
1997,MNE,0.0
1998,MNE,0.0
1999,MNE,0.0
2000,MNE,0.0
2001,MNE,0.0
2002,MNE,0.0
2003,MNE,0.0
2004,MNE,0.0
2005,MNE,0.0
2006,MNE,0.0
2007,MNE,0.0
2008,MNE,0.0
2009,MNE,0.0
2021,MNE,0.0
2022,MNE,0.0
2023,MNE,0.0
2024,MNE,0.0
2025,MNE,0.0
2026,MNE,0.0
2027,MNE,0.0
2028,MNE,0.0
2029,MNE,0.0
2030,MNE,0.0
2031,MNE,0.0
2032,MNE,0.0
2033,MNE,0.0
2034,MNE,0.0
2035,MNE,0.0
2036,MNE,0.0
2037,MNE,0.0
2038,MNE,0.0
2039,MNE,0.0
2040,MNE,0.0
2041,MNE,0.0
2042,MNE,0.0
2043,MNE,0.0
2044,MNE,0.0
2045,MNE,0.0
2046,MNE,0.0
2047,MNE,0.0
2048,MNE,0.0
2049,MNE,0.0
2050,MNE,0.0
2051,MNE,0.0
2052,MNE,0.0
2053,MNE,0.0
2054,MNE,0.0
2055,MNE,0.0
1982,MNG,0.0
1983,MNG,0.0
1984,MNG,0.0
1985,MNG,0.0
1986,MNG,0.0
1987,MNG,0.0
1988,MNG,0.0
1989,MNG,0.0
1990,MNG,0.0
1991,MNG,0.0
1992,MNG,0.0
1993,MNG,0.0
1994,MNG,0.0
1995,MNG,0.0
1996,MNG,0.0
1997,MNG,0.0
1998,MNG,0.0
1999,MNG,0.0
2000,MNG,0.0
2001,MNG,0.0
2002,MNG,0.0
2003,MNG,0.0
2004,MNG,0.0
2005,MNG,0.0
2006,MNG,0.0
2007,MNG,0.0
2008,MNG,0.0
2009,MNG,0.0
2021,MNG,0.0
2022,MNG,0.0
2023,MNG,0.0
2024,MNG,0.0
2025,MNG,0.0
2026,MNG,0.0
2027,MNG,0.0
2028,MNG,0.0
2029,MNG,0.0
2030,MNG,0.0
2031,MNG,0.0
2032,MNG,0.0
2033,MNG,0.0
2034,MNG,0.0
2035,MNG,0.0
2036,MNG,0.0
2037,MNG,0.0
2038,MNG,0.0
2039,MNG,0.0
2040,MNG,0.0
2041,MNG,0.0
2042,MNG,0.0
2043,MNG,0.0
2044,MNG,0.0
2045,MNG,0.0
2046,MNG,0.0
2047,MNG,0.0
2048,MNG,0.0
2049,MNG,0.0
2050,MNG,0.0
2051,MNG,0.0
2052,MNG,0.0
2053,MNG,0.0
2054,MNG,0.0
2055,MNG,0.0
1959,MOZ,0.0
1960,MOZ,0.0
1961,MOZ,0.0
1962,MOZ,0.0
1963,MOZ,0.0
1964,MOZ,0.0
1965,MOZ,0.0
1966,MOZ,0.0
1967,MOZ,0.0
1968,MOZ,0.0
1969,MOZ,0.0
1970,MOZ,0.0
1971,MOZ,0.0
1972,MOZ,0.0
1973,MOZ,0.0
1974,MOZ,0.0
1975,MOZ,0.0
1976,MOZ,0.0
1977,MOZ,0.0
1978,MOZ,0.0
1979,MOZ,0.0
1980,MOZ,0.0
1981,MOZ,0.0
1982,MOZ,0.0
1983,MOZ,0.0
1984,MOZ,0.0
1985,MOZ,0.0
1986,MOZ,0.0
1987,MOZ,0.0
1988,MOZ,0.0
1989,MOZ,0.0
1990,MOZ,0.0
1991,MOZ,0.0
1992,MOZ,0.0
1993,MOZ,0.0
1994,MOZ,0.0
1995,MOZ,0.0
1996,MOZ,0.0
1997,MOZ,0.0
1998,MOZ,0.0
1999,MOZ,0.0
2000,MOZ,0.0
2001,MOZ,0.0
2002,MOZ,0.0
2003,MOZ,0.0
2004,MOZ,0.0
2005,MOZ,0.0
2006,MOZ,0.0
2007,MOZ,0.0
2008,MOZ,0.0
2009,MOZ,0.0
2021,MOZ,0.0
2022,MOZ,0.0
2023,MOZ,0.0
2024,MOZ,0.0
2025,MOZ,0.0
2026,MOZ,0.0
2027,MOZ,0.0
2028,MOZ,0.0
2029,MOZ,0.0
2030,MOZ,0.0
2031,MOZ,0.0
2032,MOZ,0.0
2033,MOZ,0.0
2034,MOZ,0.0
2035,MOZ,0.0
2036,MOZ,0.0
2037,MOZ,0.0
2038,MOZ,0.0
2039,MOZ,0.0
2040,MOZ,0.0
2041,MOZ,0.0
2042,MOZ,0.0
2043,MOZ,0.0
2044,MOZ,0.0
2045,MOZ,0.0
2046,MOZ,0.0
2047,MOZ,0.0
2048,MOZ,0.0
2049,MOZ,0.0
2050,MOZ,0.0
2051,MOZ,0.0
2052,MOZ,0.0
2053,MOZ,0.0
2054,MOZ,0.0
2055,MOZ,0.0
1969,MRT,0.0
1970,MRT,0.0
1971,MRT,0.0
1972,MRT,0.0
1973,MRT,0.0
1974,MRT,0.0
1975,MRT,0.0
1976,MRT,0.0
1977,MRT,0.0
1978,MRT,0.0
1979,MRT,0.0
1980,MRT,0.0
1981,MRT,0.0
1982,MRT,0.0
1983,MRT,0.0
1984,MRT,0.0
1985,MRT,0.0665999999999999
1986,MRT,0.0665999999999999
1987,MRT,0.0665999999999999
1988,MRT,0.0665999999999999
1989,MRT,0.0665999999999999
1990,MRT,0.0665999999999999
1991,MRT,0.0665999999999999
1992,MRT,0.0665999999999999
1993,MRT,0.0665999999999999
1994,MRT,0.135
1995,MRT,0.172
1996,MRT,0.1309937888198757
1997,MRT,0.1309937888198757
1998,MRT,0.1344409937888198
1999,MRT,0.0779068322981366
2000,MRT,0.0897567567567567
2001,MRT,0.0897567567567567
2002,MRT,0.097054054054054
2003,MRT,0.0985135135135135
2004,MRT,0.1058108108108108
2005,MRT,0.1058108108108108
2006,MRT,0.1138378378378378
2007,MRT,0.1138378378378378
2008,MRT,0.1138378378378378
2009,MRT,0.1211351351351351
2021,MRT,0.501335019903018
2022,MRT,0.501335019903018
2023,MRT,0.501335019903018
2024,MRT,0.501335019903018
2025,MRT,0.2499200600709271
2026,MRT,0.2499200600709271
2027,MRT,0.2499200600709271
2028,MRT,0.2499200600709271
2029,MRT,0.2499200600709271
2030,MRT,0.2499200600709271
2031,MRT,0.2499200600709271
2032,MRT,0.2499200600709271
2033,MRT,0.2499200600709271
2034,MRT,0.2499200600709271
2035,MRT,0.2499200600709271
2036,MRT,0.2499200600709271
2037,MRT,0.2499200600709271
2038,MRT,0.2499200600709271
2039,MRT,0.2499200600709271
2040,MRT,0.1955600687558804
2041,MRT,0.1955600687558804
2042,MRT,0.1955600687558804
2043,MRT,0.1955600687558804
2044,MRT,0.1955600687558804
2045,MRT,0.1955600687558804
2046,MRT,0.1955600687558804
2047,MRT,0.1955600687558804
2048,MRT,0.1955600687558804
2049,MRT,0.1955600687558804
2050,MRT,0.1955600687558804
2051,MRT,0.1955600687558804
2052,MRT,0.1955600687558804
2053,MRT,0.1955600687558804
2054,MRT,0.1955600687558804
2055,MRT,0.1955600687558804
1920,MUS,0.0
1921,MUS,0.0
1922,MUS,0.0
1923,MUS,0.0
1924,MUS,0.0
1925,MUS,0.0
1926,MUS,0.0
1927,MUS,0.0
1928,MUS,0.0
1929,MUS,0.0
1930,MUS,0.0
1931,MUS,0.0
1932,MUS,0.0
1933,MUS,0.0
1934,MUS,0.0
1935,MUS,0.0
1936,MUS,0.0
1937,MUS,0.0
1938,MUS,0.0
1939,MUS,0.0
1940,MUS,0.0
1941,MUS,0.0
1942,MUS,0.0
1943,MUS,0.0
1944,MUS,0.0
1945,MUS,0.0
1946,MUS,0.0
1947,MUS,0.0
1948,MUS,0.0
1949,MUS,0.0
1950,MUS,0.0
1951,MUS,0.0
1952,MUS,0.0
1953,MUS,0.0
1954,MUS,0.0
1955,MUS,0.0
1956,MUS,0.0
1957,MUS,0.0
1958,MUS,0.0
1959,MUS,0.0
1960,MUS,0.0
1961,MUS,0.0
1962,MUS,0.0
1963,MUS,0.0
1964,MUS,0.0
1965,MUS,0.0
1966,MUS,0.0
1967,MUS,0.0
1968,MUS,0.0
1969,MUS,0.0
1970,MUS,0.0
1971,MUS,0.0
1972,MUS,0.0
1973,MUS,0.0
1974,MUS,0.0
1975,MUS,0.0
1976,MUS,0.0
1977,MUS,0.0
1978,MUS,0.0
1979,MUS,0.0
1980,MUS,0.0
1981,MUS,0.0
1982,MUS,0.0
1983,MUS,0.15
1984,MUS,0.15
1985,MUS,0.15
1986,MUS,0.15
1987,MUS,0.15
1988,MUS,0.226992
1989,MUS,0.226992
1990,MUS,0.226992
1991,MUS,0.2299562801741195
1992,MUS,0.2378610273051049
1993,MUS,0.2428913209339137
1994,MUS,0.226992
1995,MUS,0.226992
1996,MUS,0.226992
1997,MUS,0.2423795173910185
1998,MUS,0.2907360220921822
1999,MUS,0.3158097652705635
2000,MUS,0.3227224003871592
2001,MUS,0.3557949020483015
2002,MUS,0.3536418315366628
2003,MUS,0.3504122257692046
2004,MUS,0.3522961624668885
2005,MUS,0.347026870553602
2006,MUS,0.36661405337123
2007,MUS,0.414796
2008,MUS,0.414796
2009,MUS,0.499436
2021,MUS,0.499436
2022,MUS,0.499436
2023,MUS,0.349436
2024,MUS,0.349436
2025,MUS,0.349436
2026,MUS,0.349436
2027,MUS,0.349436
2028,MUS,0.272444
2029,MUS,0.272444
2030,MUS,0.272444
2031,MUS,0.272444
2032,MUS,0.272444
2033,MUS,0.272444
2034,MUS,0.272444
2035,MUS,0.272444
2036,MUS,0.272444
2037,MUS,0.272444
2038,MUS,0.272444
2039,MUS,0.272444
2040,MUS,0.272444
2041,MUS,0.222064
2042,MUS,0.222064
2043,MUS,0.222064
2044,MUS,0.222064
2045,MUS,0.222064
2046,MUS,0.222064
2047,MUS,0.08464
2048,MUS,0.08464
2049,MUS,0.0
2050,MUS,0.0
2051,MUS,0.0
2052,MUS,0.0
2053,MUS,0.0
2054,MUS,0.0
2055,MUS,0.0
1961,MWI,0.0
1962,MWI,0.0
1963,MWI,0.0
1964,MWI,0.0
1965,MWI,0.0
1966,MWI,0.0
1967,MWI,0.0
1968,MWI,0.0
1969,MWI,0.0
1970,MWI,0.0
1971,MWI,0.0
1972,MWI,0.0
1973,MWI,0.0
1974,MWI,0.0
1975,MWI,0.0
1976,MWI,0.0
1977,MWI,0.0
1978,MWI,0.0
1979,MWI,0.0
1980,MWI,0.0
1981,MWI,0.0
1982,MWI,0.0
1983,MWI,0.0
1984,MWI,0.0
1985,MWI,0.0
1986,MWI,0.0
1987,MWI,0.0
1988,MWI,0.0
1989,MWI,0.0
1990,MWI,0.0
1991,MWI,0.0
1992,MWI,0.0
1993,MWI,0.0
1994,MWI,0.0
1995,MWI,0.0
1996,MWI,0.0
1997,MWI,0.0
1998,MWI,0.0
1999,MWI,0.0
2000,MWI,0.0
2001,MWI,0.0
2002,MWI,0.0
2003,MWI,0.0
2004,MWI,0.0
2005,MWI,0.0
2006,MWI,0.0
2007,MWI,0.0
2008,MWI,0.0
2009,MWI,0.0
2021,MWI,0.0
2022,MWI,0.0
2023,MWI,0.0
2024,MWI,0.0
2025,MWI,0.0
2026,MWI,0.0
2027,MWI,0.0
2028,MWI,0.0
2029,MWI,0.0
2030,MWI,0.0
2031,MWI,0.0
2032,MWI,0.0
2033,MWI,0.0
2034,MWI,0.0
2035,MWI,0.0
2036,MWI,0.0
2037,MWI,0.0
2038,MWI,0.0
2039,MWI,0.0
2040,MWI,0.0
2041,MWI,0.0
2042,MWI,0.0
2043,MWI,0.0
2044,MWI,0.0
2045,MWI,0.0
2046,MWI,0.0
2047,MWI,0.0
2048,MWI,0.0
2049,MWI,0.0
2050,MWI,0.0
2051,MWI,0.0
2052,MWI,0.0
2053,MWI,0.0
2054,MWI,0.0
2055,MWI,0.0
1934,MYS,0.0
1935,MYS,0.0
1936,MYS,0.0
1937,MYS,0.0
1938,MYS,0.0
1939,MYS,0.0
1940,MYS,0.0
1941,MYS,0.0
1942,MYS,0.0
1943,MYS,0.0
1944,MYS,0.0
1945,MYS,0.0
1946,MYS,0.0
1947,MYS,0.0
1948,MYS,0.0
1949,MYS,0.0
1950,MYS,0.0
1951,MYS,0.0
1952,MYS,0.0
1953,MYS,0.0
1954,MYS,0.0
1955,MYS,0.0
1956,MYS,0.0
1957,MYS,0.0
1958,MYS,0.0
1959,MYS,0.0
1960,MYS,0.0
1961,MYS,0.0
1962,MYS,0.0
1963,MYS,0.0
1964,MYS,0.0
1965,MYS,0.0
1966,MYS,0.0
1967,MYS,0.0
1968,MYS,0.0
1969,MYS,0.0
1970,MYS,0.0
1971,MYS,0.0
1972,MYS,0.0
1973,MYS,0.0
1974,MYS,0.0
1975,MYS,0.0
1976,MYS,0.0
1977,MYS,0.064
1978,MYS,0.108
1979,MYS,0.108
1980,MYS,0.108
1981,MYS,0.108
1982,MYS,0.108
1983,MYS,0.108
1984,MYS,0.108
1985,MYS,0.108
1986,MYS,0.108
1987,MYS,0.108
1988,MYS,0.108
1989,MYS,0.108
1990,MYS,0.108
1991,MYS,0.108
1992,MYS,0.108
1993,MYS,0.108
1994,MYS,0.108
1995,MYS,0.142
1996,MYS,0.142
1997,MYS,0.1517566225165563
1998,MYS,0.1646861040068201
1999,MYS,0.1938607833076791
2000,MYS,0.2043408071748878
2001,MYS,0.219114920013059
2002,MYS,0.2416191642180868
2003,MYS,0.2390823776449684
2004,MYS,0.3628251271563222
