,Nation,iso_code3,Year,fuelefficiency_trns_public_natural_gas_km_per_litre
2419,"Gambia, The",GMB,2034,1.00172921265
2420,"Gambia, The",GMB,2035,1.00172921265
2421,"Gambia, The",GMB,2036,1.00172921265
2422,"Gambia, The",GMB,2037,1.00172921265
2423,"Gambia, The",GMB,2038,1.00172921265
2424,"Gambia, The",GMB,2039,1.00172921265
2425,"Gambia, The",GMB,2040,1.00172921265
2426,"Gambia, The",GMB,2041,1.00172921265
2427,"Gambia, The",GMB,2042,1.00172921265
2428,"Gambia, The",GMB,2043,1.00172921265
2429,"Gambia, The",GMB,2044,1.00172921265
2430,"Gambia, The",GMB,2045,1.00172921265
2431,"Gambia, The",GMB,2046,1.00172921265
2432,"Gambia, The",GMB,2047,1.00172921265
2433,"Gambia, The",GMB,2048,1.00172921265
2434,"Gambia, The",GMB,2049,1.00172921265
2435,"Gambia, The",GMB,2050,1.00172921265
2436,Guinea-Bissau,GNB,2023,1.00172921265
2437,Guinea-Bissau,GNB,2024,1.00172921265
2438,Guinea-Bissau,GNB,2025,1.00172921265
2439,Guinea-Bissau,GNB,2026,1.00172921265
2440,Guinea-Bissau,GNB,2027,1.00172921265
2441,Guinea-Bissau,GNB,2028,1.00172921265
2442,Guinea-Bissau,GNB,2029,1.00172921265
2443,Guinea-Bissau,GNB,2030,1.00172921265
2444,Guinea-Bissau,GNB,2031,1.00172921265
2445,Guinea-Bissau,GNB,2032,1.00172921265
2446,Guinea-Bissau,GNB,2033,1.00172921265
2447,Guinea-Bissau,GNB,2034,1.00172921265
2448,Guinea-Bissau,GNB,2035,1.00172921265
2449,Guinea-Bissau,GNB,2036,1.00172921265
2450,Guinea-Bissau,GNB,2037,1.00172921265
2451,Guinea-Bissau,GNB,2038,1.00172921265
2452,Guinea-Bissau,GNB,2039,1.00172921265
2453,Guinea-Bissau,GNB,2040,1.00172921265
2454,Guinea-Bissau,GNB,2041,1.00172921265
2455,Guinea-Bissau,GNB,2042,1.00172921265
2456,Guinea-Bissau,GNB,2043,1.00172921265
2457,Guinea-Bissau,GNB,2044,1.00172921265
2458,Guinea-Bissau,GNB,2045,1.00172921265
2459,Guinea-Bissau,GNB,2046,1.00172921265
2460,Guinea-Bissau,GNB,2047,1.00172921265
2461,Guinea-Bissau,GNB,2048,1.00172921265
2462,Guinea-Bissau,GNB,2049,1.00172921265
2463,Guinea-Bissau,GNB,2050,1.00172921265
2464,Equatorial Guinea,GNQ,2023,1.00172921265
2465,Equatorial Guinea,GNQ,2024,1.00172921265
2466,Equatorial Guinea,GNQ,2025,1.00172921265
2467,Equatorial Guinea,GNQ,2026,1.00172921265
2468,Equatorial Guinea,GNQ,2027,1.00172921265
2469,Equatorial Guinea,GNQ,2028,1.00172921265
2470,Equatorial Guinea,GNQ,2029,1.00172921265
2471,Equatorial Guinea,GNQ,2030,1.00172921265
2472,Equatorial Guinea,GNQ,2031,1.00172921265
2473,Equatorial Guinea,GNQ,2032,1.00172921265
2474,Equatorial Guinea,GNQ,2033,1.00172921265
2475,Equatorial Guinea,GNQ,2034,1.00172921265
2476,Equatorial Guinea,GNQ,2035,1.00172921265
2477,Equatorial Guinea,GNQ,2036,1.00172921265
2478,Equatorial Guinea,GNQ,2037,1.00172921265
2479,Equatorial Guinea,GNQ,2038,1.00172921265
2480,Equatorial Guinea,GNQ,2039,1.00172921265
2481,Equatorial Guinea,GNQ,2040,1.00172921265
2482,Equatorial Guinea,GNQ,2041,1.00172921265
2483,Equatorial Guinea,GNQ,2042,1.00172921265
2484,Equatorial Guinea,GNQ,2043,1.00172921265
2485,Equatorial Guinea,GNQ,2044,1.00172921265
2486,Equatorial Guinea,GNQ,2045,1.00172921265
2487,Equatorial Guinea,GNQ,2046,1.00172921265
2488,Equatorial Guinea,GNQ,2047,1.00172921265
2489,Equatorial Guinea,GNQ,2048,1.00172921265
2490,Equatorial Guinea,GNQ,2049,1.00172921265
2491,Equatorial Guinea,GNQ,2050,1.00172921265
2492,Greece,GRC,2023,1.00172921265
2493,Greece,GRC,2024,1.00172921265
2494,Greece,GRC,2025,1.00172921265
2495,Greece,GRC,2026,1.00172921265
2496,Greece,GRC,2027,1.00172921265
2497,Greece,GRC,2028,1.00172921265
2498,Greece,GRC,2029,1.00172921265
2499,Greece,GRC,2030,1.00172921265
2500,Greece,GRC,2031,1.00172921265
2501,Greece,GRC,2032,1.00172921265
2502,Greece,GRC,2033,1.00172921265
2503,Greece,GRC,2034,1.00172921265
2504,Greece,GRC,2035,1.00172921265
2505,Greece,GRC,2036,1.00172921265
2506,Greece,GRC,2037,1.00172921265
2507,Greece,GRC,2038,1.00172921265
2508,Greece,GRC,2039,1.00172921265
2509,Greece,GRC,2040,1.00172921265
2510,Greece,GRC,2041,1.00172921265
2511,Greece,GRC,2042,1.00172921265
2512,Greece,GRC,2043,1.00172921265
2513,Greece,GRC,2044,1.00172921265
2514,Greece,GRC,2045,1.00172921265
2515,Greece,GRC,2046,1.00172921265
2516,Greece,GRC,2047,1.00172921265
2517,Greece,GRC,2048,1.00172921265
2518,Greece,GRC,2049,1.00172921265
2519,Greece,GRC,2050,1.00172921265
2520,Grenada,GRD,2023,1.00172921265
2521,Grenada,GRD,2024,1.00172921265
2522,Grenada,GRD,2025,1.00172921265
2523,Grenada,GRD,2026,1.00172921265
2524,Grenada,GRD,2027,1.00172921265
2525,Grenada,GRD,2028,1.00172921265
2526,Grenada,GRD,2029,1.00172921265
2527,Grenada,GRD,2030,1.00172921265
2528,Grenada,GRD,2031,1.00172921265
2529,Grenada,GRD,2032,1.00172921265
2530,Grenada,GRD,2033,1.00172921265
2531,Grenada,GRD,2034,1.00172921265
2532,Grenada,GRD,2035,1.00172921265
2533,Grenada,GRD,2036,1.00172921265
2534,Grenada,GRD,2037,1.00172921265
2535,Grenada,GRD,2038,1.00172921265
2536,Grenada,GRD,2039,1.00172921265
2537,Grenada,GRD,2040,1.00172921265
2538,Grenada,GRD,2041,1.00172921265
2539,Grenada,GRD,2042,1.00172921265
2540,Grenada,GRD,2043,1.00172921265
2541,Grenada,GRD,2044,1.00172921265
2542,Grenada,GRD,2045,1.00172921265
2543,Grenada,GRD,2046,1.00172921265
2544,Grenada,GRD,2047,1.00172921265
2545,Grenada,GRD,2048,1.00172921265
2546,Grenada,GRD,2049,1.00172921265
2547,Grenada,GRD,2050,1.00172921265
2548,Greenland,GRL,2023,1.00172921265
2549,Greenland,GRL,2024,1.00172921265
2550,Greenland,GRL,2025,1.00172921265
2551,Greenland,GRL,2026,1.00172921265
2552,Greenland,GRL,2027,1.00172921265
2553,Greenland,GRL,2028,1.00172921265
2554,Greenland,GRL,2029,1.00172921265
2555,Greenland,GRL,2030,1.00172921265
2556,Greenland,GRL,2031,1.00172921265
2557,Greenland,GRL,2032,1.00172921265
2558,Greenland,GRL,2033,1.00172921265
2559,Greenland,GRL,2034,1.00172921265
2560,Greenland,GRL,2035,1.00172921265
2561,Greenland,GRL,2036,1.00172921265
2562,Greenland,GRL,2037,1.00172921265
2563,Greenland,GRL,2038,1.00172921265
2564,Greenland,GRL,2039,1.00172921265
2565,Greenland,GRL,2040,1.00172921265
2566,Greenland,GRL,2041,1.00172921265
2567,Greenland,GRL,2042,1.00172921265
2568,Greenland,GRL,2043,1.00172921265
2569,Greenland,GRL,2044,1.00172921265
2570,Greenland,GRL,2045,1.00172921265
2571,Greenland,GRL,2046,1.00172921265
2572,Greenland,GRL,2047,1.00172921265
2573,Greenland,GRL,2048,1.00172921265
2574,Greenland,GRL,2049,1.00172921265
2575,Greenland,GRL,2050,1.00172921265
2576,Guatemala,GTM,2023,1.00172921265
2577,Guatemala,GTM,2024,1.00172921265
2578,Guatemala,GTM,2025,1.00172921265
2579,Guatemala,GTM,2026,1.00172921265
2580,Guatemala,GTM,2027,1.00172921265
2581,Guatemala,GTM,2028,1.00172921265
2582,Guatemala,GTM,2029,1.00172921265
2583,Guatemala,GTM,2030,1.00172921265
2584,Guatemala,GTM,2031,1.00172921265
2585,Guatemala,GTM,2032,1.00172921265
2586,Guatemala,GTM,2033,1.00172921265
2587,Guatemala,GTM,2034,1.00172921265
2588,Guatemala,GTM,2035,1.00172921265
2589,Guatemala,GTM,2036,1.00172921265
2590,Guatemala,GTM,2037,1.00172921265
2591,Guatemala,GTM,2038,1.00172921265
2592,Guatemala,GTM,2039,1.00172921265
2593,Guatemala,GTM,2040,1.00172921265
2594,Guatemala,GTM,2041,1.00172921265
2595,Guatemala,GTM,2042,1.00172921265
2596,Guatemala,GTM,2043,1.00172921265
2597,Guatemala,GTM,2044,1.00172921265
2598,Guatemala,GTM,2045,1.00172921265
2599,Guatemala,GTM,2046,1.00172921265
2600,Guatemala,GTM,2047,1.00172921265
2601,Guatemala,GTM,2048,1.00172921265
2602,Guatemala,GTM,2049,1.00172921265
2603,Guatemala,GTM,2050,1.00172921265
2604,Guam,GUM,2023,1.00172921265
2605,Guam,GUM,2024,1.00172921265
2606,Guam,GUM,2025,1.00172921265
2607,Guam,GUM,2026,1.00172921265
2608,Guam,GUM,2027,1.00172921265
2609,Guam,GUM,2028,1.00172921265
2610,Guam,GUM,2029,1.00172921265
2611,Guam,GUM,2030,1.00172921265
2612,Guam,GUM,2031,1.00172921265
2613,Guam,GUM,2032,1.00172921265
2614,Guam,GUM,2033,1.00172921265
2615,Guam,GUM,2034,1.00172921265
2616,Guam,GUM,2035,1.00172921265
2617,Guam,GUM,2036,1.00172921265
2618,Guam,GUM,2037,1.00172921265
2619,Guam,GUM,2038,1.00172921265
2620,Guam,GUM,2039,1.00172921265
2621,Guam,GUM,2040,1.00172921265
2622,Guam,GUM,2041,1.00172921265
2623,Guam,GUM,2042,1.00172921265
2624,Guam,GUM,2043,1.00172921265
2625,Guam,GUM,2044,1.00172921265
2626,Guam,GUM,2045,1.00172921265
2627,Guam,GUM,2046,1.00172921265
2628,Guam,GUM,2047,1.00172921265
2629,Guam,GUM,2048,1.00172921265
2630,Guam,GUM,2049,1.00172921265
2631,Guam,GUM,2050,1.00172921265
2632,Guyana,GUY,2023,1.00172921265
2633,Guyana,GUY,2024,1.00172921265
2634,Guyana,GUY,2025,1.00172921265
2635,Guyana,GUY,2026,1.00172921265
2636,Guyana,GUY,2027,1.00172921265
2637,Guyana,GUY,2028,1.00172921265
2638,Guyana,GUY,2029,1.00172921265
2639,Guyana,GUY,2030,1.00172921265
2640,Guyana,GUY,2031,1.00172921265
2641,Guyana,GUY,2032,1.00172921265
2642,Guyana,GUY,2033,1.00172921265
2643,Guyana,GUY,2034,1.00172921265
2644,Guyana,GUY,2035,1.00172921265
2645,Guyana,GUY,2036,1.00172921265
2646,Guyana,GUY,2037,1.00172921265
2647,Guyana,GUY,2038,1.00172921265
2648,Guyana,GUY,2039,1.00172921265
2649,Guyana,GUY,2040,1.00172921265
2650,Guyana,GUY,2041,1.00172921265
2651,Guyana,GUY,2042,1.00172921265
2652,Guyana,GUY,2043,1.00172921265
2653,Guyana,GUY,2044,1.00172921265
2654,Guyana,GUY,2045,1.00172921265
2655,Guyana,GUY,2046,1.00172921265
2656,Guyana,GUY,2047,1.00172921265
2657,Guyana,GUY,2048,1.00172921265
2658,Guyana,GUY,2049,1.00172921265
2659,Guyana,GUY,2050,1.00172921265
2660,High income,HIC,2023,1.00172921265
2661,High income,HIC,2024,1.00172921265
2662,High income,HIC,2025,1.00172921265
2663,High income,HIC,2026,1.00172921265
2664,High income,HIC,2027,1.00172921265
2665,High income,HIC,2028,1.00172921265
2666,High income,HIC,2029,1.00172921265
2667,High income,HIC,2030,1.00172921265
2668,High income,HIC,2031,1.00172921265
2669,High income,HIC,2032,1.00172921265
2670,High income,HIC,2033,1.00172921265
2671,High income,HIC,2034,1.00172921265
2672,High income,HIC,2035,1.00172921265
2673,High income,HIC,2036,1.00172921265
2674,High income,HIC,2037,1.00172921265
2675,High income,HIC,2038,1.00172921265
2676,High income,HIC,2039,1.00172921265
2677,High income,HIC,2040,1.00172921265
2678,High income,HIC,2041,1.00172921265
2679,High income,HIC,2042,1.00172921265
2680,High income,HIC,2043,1.00172921265
2681,High income,HIC,2044,1.00172921265
2682,High income,HIC,2045,1.00172921265
2683,High income,HIC,2046,1.00172921265
2684,High income,HIC,2047,1.00172921265
2685,High income,HIC,2048,1.00172921265
2686,High income,HIC,2049,1.00172921265
2687,High income,HIC,2050,1.00172921265
2688,"Hong Kong SAR, China",HKG,2023,1.00172921265
2689,"Hong Kong SAR, China",HKG,2024,1.00172921265
2690,"Hong Kong SAR, China",HKG,2025,1.00172921265
2691,"Hong Kong SAR, China",HKG,2026,1.00172921265
2692,"Hong Kong SAR, China",HKG,2027,1.00172921265
2693,"Hong Kong SAR, China",HKG,2028,1.00172921265
2694,"Hong Kong SAR, China",HKG,2029,1.00172921265
2695,"Hong Kong SAR, China",HKG,2030,1.00172921265
2696,"Hong Kong SAR, China",HKG,2031,1.00172921265
2697,"Hong Kong SAR, China",HKG,2032,1.00172921265
2698,"Hong Kong SAR, China",HKG,2033,1.00172921265
2699,"Hong Kong SAR, China",HKG,2034,1.00172921265
2700,"Hong Kong SAR, China",HKG,2035,1.00172921265
2701,"Hong Kong SAR, China",HKG,2036,1.00172921265
2702,"Hong Kong SAR, China",HKG,2037,1.00172921265
2703,"Hong Kong SAR, China",HKG,2038,1.00172921265
2704,"Hong Kong SAR, China",HKG,2039,1.00172921265
2705,"Hong Kong SAR, China",HKG,2040,1.00172921265
2706,"Hong Kong SAR, China",HKG,2041,1.00172921265
2707,"Hong Kong SAR, China",HKG,2042,1.00172921265
2708,"Hong Kong SAR, China",HKG,2043,1.00172921265
2709,"Hong Kong SAR, China",HKG,2044,1.00172921265
2710,"Hong Kong SAR, China",HKG,2045,1.00172921265
2711,"Hong Kong SAR, China",HKG,2046,1.00172921265
2712,"Hong Kong SAR, China",HKG,2047,1.00172921265
2713,"Hong Kong SAR, China",HKG,2048,1.00172921265
2714,"Hong Kong SAR, China",HKG,2049,1.00172921265
2715,"Hong Kong SAR, China",HKG,2050,1.00172921265
2716,Honduras,HND,2023,1.00172921265
2717,Honduras,HND,2024,1.00172921265
2718,Honduras,HND,2025,1.00172921265
2719,Honduras,HND,2026,1.00172921265
2720,Honduras,HND,2027,1.00172921265
2721,Honduras,HND,2028,1.00172921265
2722,Honduras,HND,2029,1.00172921265
2723,Honduras,HND,2030,1.00172921265
2724,Honduras,HND,2031,1.00172921265
2725,Honduras,HND,2032,1.00172921265
2726,Honduras,HND,2033,1.00172921265
2727,Honduras,HND,2034,1.00172921265
2728,Honduras,HND,2035,1.00172921265
2729,Honduras,HND,2036,1.00172921265
2730,Honduras,HND,2037,1.00172921265
2731,Honduras,HND,2038,1.00172921265
2732,Honduras,HND,2039,1.00172921265
2733,Honduras,HND,2040,1.00172921265
2734,Honduras,HND,2041,1.00172921265
2735,Honduras,HND,2042,1.00172921265
2736,Honduras,HND,2043,1.00172921265
2737,Honduras,HND,2044,1.00172921265
2738,Honduras,HND,2045,1.00172921265
2739,Honduras,HND,2046,1.00172921265
2740,Honduras,HND,2047,1.00172921265
2741,Honduras,HND,2048,1.00172921265
2742,Honduras,HND,2049,1.00172921265
2743,Honduras,HND,2050,1.00172921265
2744,Heavily indebted poor countries (HIPC),HPC,2023,1.00172921265
2745,Heavily indebted poor countries (HIPC),HPC,2024,1.00172921265
2746,Heavily indebted poor countries (HIPC),HPC,2025,1.00172921265
2747,Heavily indebted poor countries (HIPC),HPC,2026,1.00172921265
2748,Heavily indebted poor countries (HIPC),HPC,2027,1.00172921265
2749,Heavily indebted poor countries (HIPC),HPC,2028,1.00172921265
2750,Heavily indebted poor countries (HIPC),HPC,2029,1.00172921265
2751,Heavily indebted poor countries (HIPC),HPC,2030,1.00172921265
2752,Heavily indebted poor countries (HIPC),HPC,2031,1.00172921265
2753,Heavily indebted poor countries (HIPC),HPC,2032,1.00172921265
2754,Heavily indebted poor countries (HIPC),HPC,2033,1.00172921265
2755,Heavily indebted poor countries (HIPC),HPC,2034,1.00172921265
2756,Heavily indebted poor countries (HIPC),HPC,2035,1.00172921265
2757,Heavily indebted poor countries (HIPC),HPC,2036,1.00172921265
2758,Heavily indebted poor countries (HIPC),HPC,2037,1.00172921265
2759,Heavily indebted poor countries (HIPC),HPC,2038,1.00172921265
2760,Heavily indebted poor countries (HIPC),HPC,2039,1.00172921265
2761,Heavily indebted poor countries (HIPC),HPC,2040,1.00172921265
2762,Heavily indebted poor countries (HIPC),HPC,2041,1.00172921265
2763,Heavily indebted poor countries (HIPC),HPC,2042,1.00172921265
2764,Heavily indebted poor countries (HIPC),HPC,2043,1.00172921265
2765,Heavily indebted poor countries (HIPC),HPC,2044,1.00172921265
2766,Heavily indebted poor countries (HIPC),HPC,2045,1.00172921265
2767,Heavily indebted poor countries (HIPC),HPC,2046,1.00172921265
2768,Heavily indebted poor countries (HIPC),HPC,2047,1.00172921265
2769,Heavily indebted poor countries (HIPC),HPC,2048,1.00172921265
2770,Heavily indebted poor countries (HIPC),HPC,2049,1.00172921265
2771,Heavily indebted poor countries (HIPC),HPC,2050,1.00172921265
2772,Croatia,HRV,2023,1.00172921265
2773,Croatia,HRV,2024,1.00172921265
2774,Croatia,HRV,2025,1.00172921265
2775,Croatia,HRV,2026,1.00172921265
2776,Croatia,HRV,2027,1.00172921265
2777,Croatia,HRV,2028,1.00172921265
2778,Croatia,HRV,2029,1.00172921265
2779,Croatia,HRV,2030,1.00172921265
2780,Croatia,HRV,2031,1.00172921265
2781,Croatia,HRV,2032,1.00172921265
2782,Croatia,HRV,2033,1.00172921265
2783,Croatia,HRV,2034,1.00172921265
2784,Croatia,HRV,2035,1.00172921265
2785,Croatia,HRV,2036,1.00172921265
2786,Croatia,HRV,2037,1.00172921265
2787,Croatia,HRV,2038,1.00172921265
2788,Croatia,HRV,2039,1.00172921265
2789,Croatia,HRV,2040,1.00172921265
2790,Croatia,HRV,2041,1.00172921265
2791,Croatia,HRV,2042,1.00172921265
2792,Croatia,HRV,2043,1.00172921265
2793,Croatia,HRV,2044,1.00172921265
2794,Croatia,HRV,2045,1.00172921265
2795,Croatia,HRV,2046,1.00172921265
2796,Croatia,HRV,2047,1.00172921265
2797,Croatia,HRV,2048,1.00172921265
2798,Croatia,HRV,2049,1.00172921265
2799,Croatia,HRV,2050,1.00172921265
2800,Haiti,HTI,2023,1.00172921265
2801,Haiti,HTI,2024,1.00172921265
2802,Haiti,HTI,2025,1.00172921265
2803,Haiti,HTI,2026,1.00172921265
2804,Haiti,HTI,2027,1.00172921265
2805,Haiti,HTI,2028,1.00172921265
2806,Haiti,HTI,2029,1.00172921265
2807,Haiti,HTI,2030,1.00172921265
2808,Haiti,HTI,2031,1.00172921265
2809,Haiti,HTI,2032,1.00172921265
2810,Haiti,HTI,2033,1.00172921265
2811,Haiti,HTI,2034,1.00172921265
2812,Haiti,HTI,2035,1.00172921265
2813,Haiti,HTI,2036,1.00172921265
2814,Haiti,HTI,2037,1.00172921265
2815,Haiti,HTI,2038,1.00172921265
2816,Haiti,HTI,2039,1.00172921265
2817,Haiti,HTI,2040,1.00172921265
2818,Haiti,HTI,2041,1.00172921265
2819,Haiti,HTI,2042,1.00172921265
2820,Haiti,HTI,2043,1.00172921265
2821,Haiti,HTI,2044,1.00172921265
2822,Haiti,HTI,2045,1.00172921265
2823,Haiti,HTI,2046,1.00172921265
2824,Haiti,HTI,2047,1.00172921265
2825,Haiti,HTI,2048,1.00172921265
2826,Haiti,HTI,2049,1.00172921265
2827,Haiti,HTI,2050,1.00172921265
2828,Hungary,HUN,2023,1.00172921265
2829,Hungary,HUN,2024,1.00172921265
2830,Hungary,HUN,2025,1.00172921265
2831,Hungary,HUN,2026,1.00172921265
2832,Hungary,HUN,2027,1.00172921265
2833,Hungary,HUN,2028,1.00172921265
2834,Hungary,HUN,2029,1.00172921265
2835,Hungary,HUN,2030,1.00172921265
2836,Hungary,HUN,2031,1.00172921265
2837,Hungary,HUN,2032,1.00172921265
2838,Hungary,HUN,2033,1.00172921265
2839,Hungary,HUN,2034,1.00172921265
2840,Hungary,HUN,2035,1.00172921265
2841,Hungary,HUN,2036,1.00172921265
2842,Hungary,HUN,2037,1.00172921265
2843,Hungary,HUN,2038,1.00172921265
2844,Hungary,HUN,2039,1.00172921265
2845,Hungary,HUN,2040,1.00172921265
2846,Hungary,HUN,2041,1.00172921265
2847,Hungary,HUN,2042,1.00172921265
2848,Hungary,HUN,2043,1.00172921265
2849,Hungary,HUN,2044,1.00172921265
2850,Hungary,HUN,2045,1.00172921265
2851,Hungary,HUN,2046,1.00172921265
2852,Hungary,HUN,2047,1.00172921265
2853,Hungary,HUN,2048,1.00172921265
2854,Hungary,HUN,2049,1.00172921265
2855,Hungary,HUN,2050,1.00172921265
2856,IBRD only,IBD,2023,1.00172921265
2857,IBRD only,IBD,2024,1.00172921265
2858,IBRD only,IBD,2025,1.00172921265
2859,IBRD only,IBD,2026,1.00172921265
2860,IBRD only,IBD,2027,1.00172921265
2861,IBRD only,IBD,2028,1.00172921265
2862,IBRD only,IBD,2029,1.00172921265
2863,IBRD only,IBD,2030,1.00172921265
2864,IBRD only,IBD,2031,1.00172921265
2865,IBRD only,IBD,2032,1.00172921265
2866,IBRD only,IBD,2033,1.00172921265
2867,IBRD only,IBD,2034,1.00172921265
2868,IBRD only,IBD,2035,1.00172921265
2869,IBRD only,IBD,2036,1.00172921265
2870,IBRD only,IBD,2037,1.00172921265
2871,IBRD only,IBD,2038,1.00172921265
2872,IBRD only,IBD,2039,1.00172921265
2873,IBRD only,IBD,2040,1.00172921265
2874,IBRD only,IBD,2041,1.00172921265
2875,IBRD only,IBD,2042,1.00172921265
2876,IBRD only,IBD,2043,1.00172921265
2877,IBRD only,IBD,2044,1.00172921265
2878,IBRD only,IBD,2045,1.00172921265
2879,IBRD only,IBD,2046,1.00172921265
2880,IBRD only,IBD,2047,1.00172921265
2881,IBRD only,IBD,2048,1.00172921265
2882,IBRD only,IBD,2049,1.00172921265
2883,IBRD only,IBD,2050,1.00172921265
2884,IDA & IBRD total,IBT,2023,1.00172921265
2885,IDA & IBRD total,IBT,2024,1.00172921265
2886,IDA & IBRD total,IBT,2025,1.00172921265
2887,IDA & IBRD total,IBT,2026,1.00172921265
2888,IDA & IBRD total,IBT,2027,1.00172921265
2889,IDA & IBRD total,IBT,2028,1.00172921265
2890,IDA & IBRD total,IBT,2029,1.00172921265
2891,IDA & IBRD total,IBT,2030,1.00172921265
2892,IDA & IBRD total,IBT,2031,1.00172921265
2893,IDA & IBRD total,IBT,2032,1.00172921265
2894,IDA & IBRD total,IBT,2033,1.00172921265
2895,IDA & IBRD total,IBT,2034,1.00172921265
2896,IDA & IBRD total,IBT,2035,1.00172921265
2897,IDA & IBRD total,IBT,2036,1.00172921265
2898,IDA & IBRD total,IBT,2037,1.00172921265
2899,IDA & IBRD total,IBT,2038,1.00172921265
2900,IDA & IBRD total,IBT,2039,1.00172921265
2901,IDA & IBRD total,IBT,2040,1.00172921265
2902,IDA & IBRD total,IBT,2041,1.00172921265
2903,IDA & IBRD total,IBT,2042,1.00172921265
2904,IDA & IBRD total,IBT,2043,1.00172921265
2905,IDA & IBRD total,IBT,2044,1.00172921265
2906,IDA & IBRD total,IBT,2045,1.00172921265
2907,IDA & IBRD total,IBT,2046,1.00172921265
2908,IDA & IBRD total,IBT,2047,1.00172921265
2909,IDA & IBRD total,IBT,2048,1.00172921265
2910,IDA & IBRD total,IBT,2049,1.00172921265
2911,IDA & IBRD total,IBT,2050,1.00172921265
2912,IDA total,IDA,2023,1.00172921265
2913,IDA total,IDA,2024,1.00172921265
2914,IDA total,IDA,2025,1.00172921265
2915,IDA total,IDA,2026,1.00172921265
2916,IDA total,IDA,2027,1.00172921265
2917,IDA total,IDA,2028,1.00172921265
2918,IDA total,IDA,2029,1.00172921265
2919,IDA total,IDA,2030,1.00172921265
2920,IDA total,IDA,2031,1.00172921265
2921,IDA total,IDA,2032,1.00172921265
2922,IDA total,IDA,2033,1.00172921265
2923,IDA total,IDA,2034,1.00172921265
2924,IDA total,IDA,2035,1.00172921265
2925,IDA total,IDA,2036,1.00172921265
2926,IDA total,IDA,2037,1.00172921265
2927,IDA total,IDA,2038,1.00172921265
2928,IDA total,IDA,2039,1.00172921265
2929,IDA total,IDA,2040,1.00172921265
2930,IDA total,IDA,2041,1.00172921265
2931,IDA total,IDA,2042,1.00172921265
2932,IDA total,IDA,2043,1.00172921265
2933,IDA total,IDA,2044,1.00172921265
2934,IDA total,IDA,2045,1.00172921265
2935,IDA total,IDA,2046,1.00172921265
2936,IDA total,IDA,2047,1.00172921265
2937,IDA total,IDA,2048,1.00172921265
2938,IDA total,IDA,2049,1.00172921265
2939,IDA total,IDA,2050,1.00172921265
2940,IDA blend,IDB,2023,1.00172921265
2941,IDA blend,IDB,2024,1.00172921265
2942,IDA blend,IDB,2025,1.00172921265
2943,IDA blend,IDB,2026,1.00172921265
2944,IDA blend,IDB,2027,1.00172921265
2945,IDA blend,IDB,2028,1.00172921265
2946,IDA blend,IDB,2029,1.00172921265
2947,IDA blend,IDB,2030,1.00172921265
2948,IDA blend,IDB,2031,1.00172921265
2949,IDA blend,IDB,2032,1.00172921265
2950,IDA blend,IDB,2033,1.00172921265
2951,IDA blend,IDB,2034,1.00172921265
