,Nation,iso_code3,Year,fuelefficiency_trns_aviation_kerosene_km_per_litre
4741,Malaysia,MYS,2032,0.087
4742,Malaysia,MYS,2033,0.087
4743,Malaysia,MYS,2034,0.087
4744,Malaysia,MYS,2035,0.087
4745,Malaysia,MYS,2036,0.087
4746,Malaysia,MYS,2037,0.087
4747,Malaysia,MYS,2038,0.087
4748,Malaysia,MYS,2039,0.087
4749,Malaysia,MYS,2040,0.087
4750,Malaysia,MYS,2041,0.087
4751,Malaysia,MYS,2042,0.087
4752,Malaysia,MYS,2043,0.087
4753,Malaysia,MYS,2044,0.087
4754,Malaysia,MYS,2045,0.087
4755,Malaysia,MYS,2046,0.087
4756,Malaysia,MYS,2047,0.087
4757,Malaysia,MYS,2048,0.087
4758,Malaysia,MYS,2049,0.087
4759,Malaysia,MYS,2050,0.087
4760,North America,NAC,2023,0.087
4761,North America,NAC,2024,0.087
4762,North America,NAC,2025,0.087
4763,North America,NAC,2026,0.087
4764,North America,NAC,2027,0.087
4765,North America,NAC,2028,0.087
4766,North America,NAC,2029,0.087
4767,North America,NAC,2030,0.087
4768,North America,NAC,2031,0.087
4769,North America,NAC,2032,0.087
4770,North America,NAC,2033,0.087
4771,North America,NAC,2034,0.087
4772,North America,NAC,2035,0.087
4773,North America,NAC,2036,0.087
4774,North America,NAC,2037,0.087
4775,North America,NAC,2038,0.087
4776,North America,NAC,2039,0.087
4777,North America,NAC,2040,0.087
4778,North America,NAC,2041,0.087
4779,North America,NAC,2042,0.087
4780,North America,NAC,2043,0.087
4781,North America,NAC,2044,0.087
4782,North America,NAC,2045,0.087
4783,North America,NAC,2046,0.087
4784,North America,NAC,2047,0.087
4785,North America,NAC,2048,0.087
4786,North America,NAC,2049,0.087
4787,North America,NAC,2050,0.087
4788,Namibia,NAM,2023,0.087
4789,Namibia,NAM,2024,0.087
4790,Namibia,NAM,2025,0.087
4791,Namibia,NAM,2026,0.087
4792,Namibia,NAM,2027,0.087
4793,Namibia,NAM,2028,0.087
4794,Namibia,NAM,2029,0.087
4795,Namibia,NAM,2030,0.087
4796,Namibia,NAM,2031,0.087
4797,Namibia,NAM,2032,0.087
4798,Namibia,NAM,2033,0.087
4799,Namibia,NAM,2034,0.087
4800,Namibia,NAM,2035,0.087
4801,Namibia,NAM,2036,0.087
4802,Namibia,NAM,2037,0.087
4803,Namibia,NAM,2038,0.087
4804,Namibia,NAM,2039,0.087
4805,Namibia,NAM,2040,0.087
4806,Namibia,NAM,2041,0.087
4807,Namibia,NAM,2042,0.087
4808,Namibia,NAM,2043,0.087
4809,Namibia,NAM,2044,0.087
4810,Namibia,NAM,2045,0.087
4811,Namibia,NAM,2046,0.087
4812,Namibia,NAM,2047,0.087
4813,Namibia,NAM,2048,0.087
4814,Namibia,NAM,2049,0.087
4815,Namibia,NAM,2050,0.087
4816,New Caledonia,NCL,2023,0.087
4817,New Caledonia,NCL,2024,0.087
4818,New Caledonia,NCL,2025,0.087
4819,New Caledonia,NCL,2026,0.087
4820,New Caledonia,NCL,2027,0.087
4821,New Caledonia,NCL,2028,0.087
4822,New Caledonia,NCL,2029,0.087
4823,New Caledonia,NCL,2030,0.087
4824,New Caledonia,NCL,2031,0.087
4825,New Caledonia,NCL,2032,0.087
4826,New Caledonia,NCL,2033,0.087
4827,New Caledonia,NCL,2034,0.087
4828,New Caledonia,NCL,2035,0.087
4829,New Caledonia,NCL,2036,0.087
4830,New Caledonia,NCL,2037,0.087
4831,New Caledonia,NCL,2038,0.087
4832,New Caledonia,NCL,2039,0.087
4833,New Caledonia,NCL,2040,0.087
4834,New Caledonia,NCL,2041,0.087
4835,New Caledonia,NCL,2042,0.087
4836,New Caledonia,NCL,2043,0.087
4837,New Caledonia,NCL,2044,0.087
4838,New Caledonia,NCL,2045,0.087
4839,New Caledonia,NCL,2046,0.087
4840,New Caledonia,NCL,2047,0.087
4841,New Caledonia,NCL,2048,0.087
4842,New Caledonia,NCL,2049,0.087
4843,New Caledonia,NCL,2050,0.087
4844,Niger,NER,2023,0.087
4845,Niger,NER,2024,0.087
4846,Niger,NER,2025,0.087
4847,Niger,NER,2026,0.087
4848,Niger,NER,2027,0.087
4849,Niger,NER,2028,0.087
4850,Niger,NER,2029,0.087
4851,Niger,NER,2030,0.087
4852,Niger,NER,2031,0.087
4853,Niger,NER,2032,0.087
4854,Niger,NER,2033,0.087
4855,Niger,NER,2034,0.087
4856,Niger,NER,2035,0.087
4857,Niger,NER,2036,0.087
4858,Niger,NER,2037,0.087
4859,Niger,NER,2038,0.087
4860,Niger,NER,2039,0.087
4861,Niger,NER,2040,0.087
4862,Niger,NER,2041,0.087
4863,Niger,NER,2042,0.087
4864,Niger,NER,2043,0.087
4865,Niger,NER,2044,0.087
4866,Niger,NER,2045,0.087
4867,Niger,NER,2046,0.087
4868,Niger,NER,2047,0.087
4869,Niger,NER,2048,0.087
4870,Niger,NER,2049,0.087
4871,Niger,NER,2050,0.087
4872,Nigeria,NGA,2023,0.087
4873,Nigeria,NGA,2024,0.087
4874,Nigeria,NGA,2025,0.087
4875,Nigeria,NGA,2026,0.087
4876,Nigeria,NGA,2027,0.087
4877,Nigeria,NGA,2028,0.087
4878,Nigeria,NGA,2029,0.087
4879,Nigeria,NGA,2030,0.087
4880,Nigeria,NGA,2031,0.087
4881,Nigeria,NGA,2032,0.087
4882,Nigeria,NGA,2033,0.087
4883,Nigeria,NGA,2034,0.087
4884,Nigeria,NGA,2035,0.087
4885,Nigeria,NGA,2036,0.087
4886,Nigeria,NGA,2037,0.087
4887,Nigeria,NGA,2038,0.087
4888,Nigeria,NGA,2039,0.087
4889,Nigeria,NGA,2040,0.087
4890,Nigeria,NGA,2041,0.087
4891,Nigeria,NGA,2042,0.087
4892,Nigeria,NGA,2043,0.087
4893,Nigeria,NGA,2044,0.087
4894,Nigeria,NGA,2045,0.087
4895,Nigeria,NGA,2046,0.087
4896,Nigeria,NGA,2047,0.087
4897,Nigeria,NGA,2048,0.087
4898,Nigeria,NGA,2049,0.087
4899,Nigeria,NGA,2050,0.087
4900,Nicaragua,NIC,2023,0.087
4901,Nicaragua,NIC,2024,0.087
4902,Nicaragua,NIC,2025,0.087
4903,Nicaragua,NIC,2026,0.087
4904,Nicaragua,NIC,2027,0.087
4905,Nicaragua,NIC,2028,0.087
4906,Nicaragua,NIC,2029,0.087
4907,Nicaragua,NIC,2030,0.087
4908,Nicaragua,NIC,2031,0.087
4909,Nicaragua,NIC,2032,0.087
4910,Nicaragua,NIC,2033,0.087
4911,Nicaragua,NIC,2034,0.087
4912,Nicaragua,NIC,2035,0.087
4913,Nicaragua,NIC,2036,0.087
4914,Nicaragua,NIC,2037,0.087
4915,Nicaragua,NIC,2038,0.087
4916,Nicaragua,NIC,2039,0.087
4917,Nicaragua,NIC,2040,0.087
4918,Nicaragua,NIC,2041,0.087
4919,Nicaragua,NIC,2042,0.087
4920,Nicaragua,NIC,2043,0.087
4921,Nicaragua,NIC,2044,0.087
4922,Nicaragua,NIC,2045,0.087
4923,Nicaragua,NIC,2046,0.087
4924,Nicaragua,NIC,2047,0.087
4925,Nicaragua,NIC,2048,0.087
4926,Nicaragua,NIC,2049,0.087
4927,Nicaragua,NIC,2050,0.087
4928,Netherlands,NLD,2023,0.087
4929,Netherlands,NLD,2024,0.087
4930,Netherlands,NLD,2025,0.087
4931,Netherlands,NLD,2026,0.087
4932,Netherlands,NLD,2027,0.087
4933,Netherlands,NLD,2028,0.087
4934,Netherlands,NLD,2029,0.087
4935,Netherlands,NLD,2030,0.087
4936,Netherlands,NLD,2031,0.087
4937,Netherlands,NLD,2032,0.087
4938,Netherlands,NLD,2033,0.087
4939,Netherlands,NLD,2034,0.087
4940,Netherlands,NLD,2035,0.087
4941,Netherlands,NLD,2036,0.087
4942,Netherlands,NLD,2037,0.087
4943,Netherlands,NLD,2038,0.087
4944,Netherlands,NLD,2039,0.087
4945,Netherlands,NLD,2040,0.087
4946,Netherlands,NLD,2041,0.087
4947,Netherlands,NLD,2042,0.087
4948,Netherlands,NLD,2043,0.087
4949,Netherlands,NLD,2044,0.087
4950,Netherlands,NLD,2045,0.087
4951,Netherlands,NLD,2046,0.087
4952,Netherlands,NLD,2047,0.087
4953,Netherlands,NLD,2048,0.087
4954,Netherlands,NLD,2049,0.087
4955,Netherlands,NLD,2050,0.087
4956,Norway,NOR,2023,0.087
4957,Norway,NOR,2024,0.087
4958,Norway,NOR,2025,0.087
4959,Norway,NOR,2026,0.087
4960,Norway,NOR,2027,0.087
4961,Norway,NOR,2028,0.087
4962,Norway,NOR,2029,0.087
4963,Norway,NOR,2030,0.087
4964,Norway,NOR,2031,0.087
4965,Norway,NOR,2032,0.087
4966,Norway,NOR,2033,0.087
4967,Norway,NOR,2034,0.087
4968,Norway,NOR,2035,0.087
4969,Norway,NOR,2036,0.087
4970,Norway,NOR,2037,0.087
4971,Norway,NOR,2038,0.087
4972,Norway,NOR,2039,0.087
4973,Norway,NOR,2040,0.087
4974,Norway,NOR,2041,0.087
4975,Norway,NOR,2042,0.087
4976,Norway,NOR,2043,0.087
4977,Norway,NOR,2044,0.087
4978,Norway,NOR,2045,0.087
4979,Norway,NOR,2046,0.087
4980,Norway,NOR,2047,0.087
4981,Norway,NOR,2048,0.087
4982,Norway,NOR,2049,0.087
4983,Norway,NOR,2050,0.087
4984,Nepal,NPL,2023,0.087
4985,Nepal,NPL,2024,0.087
4986,Nepal,NPL,2025,0.087
4987,Nepal,NPL,2026,0.087
4988,Nepal,NPL,2027,0.087
4989,Nepal,NPL,2028,0.087
4990,Nepal,NPL,2029,0.087
4991,Nepal,NPL,2030,0.087
4992,Nepal,NPL,2031,0.087
4993,Nepal,NPL,2032,0.087
4994,Nepal,NPL,2033,0.087
4995,Nepal,NPL,2034,0.087
4996,Nepal,NPL,2035,0.087
4997,Nepal,NPL,2036,0.087
4998,Nepal,NPL,2037,0.087
4999,Nepal,NPL,2038,0.087
5000,Nepal,NPL,2039,0.087
5001,Nepal,NPL,2040,0.087
5002,Nepal,NPL,2041,0.087
5003,Nepal,NPL,2042,0.087
5004,Nepal,NPL,2043,0.087
5005,Nepal,NPL,2044,0.087
5006,Nepal,NPL,2045,0.087
5007,Nepal,NPL,2046,0.087
5008,Nepal,NPL,2047,0.087
5009,Nepal,NPL,2048,0.087
5010,Nepal,NPL,2049,0.087
5011,Nepal,NPL,2050,0.087
5012,Nauru,NRU,2023,0.087
5013,Nauru,NRU,2024,0.087
5014,Nauru,NRU,2025,0.087
5015,Nauru,NRU,2026,0.087
5016,Nauru,NRU,2027,0.087
5017,Nauru,NRU,2028,0.087
5018,Nauru,NRU,2029,0.087
5019,Nauru,NRU,2030,0.087
5020,Nauru,NRU,2031,0.087
5021,Nauru,NRU,2032,0.087
5022,Nauru,NRU,2033,0.087
5023,Nauru,NRU,2034,0.087
5024,Nauru,NRU,2035,0.087
5025,Nauru,NRU,2036,0.087
5026,Nauru,NRU,2037,0.087
5027,Nauru,NRU,2038,0.087
5028,Nauru,NRU,2039,0.087
5029,Nauru,NRU,2040,0.087
5030,Nauru,NRU,2041,0.087
5031,Nauru,NRU,2042,0.087
5032,Nauru,NRU,2043,0.087
5033,Nauru,NRU,2044,0.087
5034,Nauru,NRU,2045,0.087
5035,Nauru,NRU,2046,0.087
5036,Nauru,NRU,2047,0.087
5037,Nauru,NRU,2048,0.087
5038,Nauru,NRU,2049,0.087
5039,Nauru,NRU,2050,0.087
5040,New Zealand,NZL,2023,0.087
5041,New Zealand,NZL,2024,0.087
5042,New Zealand,NZL,2025,0.087
5043,New Zealand,NZL,2026,0.087
5044,New Zealand,NZL,2027,0.087
5045,New Zealand,NZL,2028,0.087
5046,New Zealand,NZL,2029,0.087
5047,New Zealand,NZL,2030,0.087
5048,New Zealand,NZL,2031,0.087
5049,New Zealand,NZL,2032,0.087
5050,New Zealand,NZL,2033,0.087
5051,New Zealand,NZL,2034,0.087
5052,New Zealand,NZL,2035,0.087
5053,New Zealand,NZL,2036,0.087
5054,New Zealand,NZL,2037,0.087
5055,New Zealand,NZL,2038,0.087
5056,New Zealand,NZL,2039,0.087
5057,New Zealand,NZL,2040,0.087
5058,New Zealand,NZL,2041,0.087
5059,New Zealand,NZL,2042,0.087
5060,New Zealand,NZL,2043,0.087
5061,New Zealand,NZL,2044,0.087
5062,New Zealand,NZL,2045,0.087
5063,New Zealand,NZL,2046,0.087
5064,New Zealand,NZL,2047,0.087
5065,New Zealand,NZL,2048,0.087
5066,New Zealand,NZL,2049,0.087
5067,New Zealand,NZL,2050,0.087
5068,OECD members,OED,2023,0.087
5069,OECD members,OED,2024,0.087
5070,OECD members,OED,2025,0.087
5071,OECD members,OED,2026,0.087
5072,OECD members,OED,2027,0.087
5073,OECD members,OED,2028,0.087
5074,OECD members,OED,2029,0.087
5075,OECD members,OED,2030,0.087
5076,OECD members,OED,2031,0.087
5077,OECD members,OED,2032,0.087
5078,OECD members,OED,2033,0.087
5079,OECD members,OED,2034,0.087
5080,OECD members,OED,2035,0.087
5081,OECD members,OED,2036,0.087
5082,OECD members,OED,2037,0.087
5083,OECD members,OED,2038,0.087
5084,OECD members,OED,2039,0.087
5085,OECD members,OED,2040,0.087
5086,OECD members,OED,2041,0.087
5087,OECD members,OED,2042,0.087
5088,OECD members,OED,2043,0.087
5089,OECD members,OED,2044,0.087
5090,OECD members,OED,2045,0.087
5091,OECD members,OED,2046,0.087
5092,OECD members,OED,2047,0.087
5093,OECD members,OED,2048,0.087
5094,OECD members,OED,2049,0.087
5095,OECD members,OED,2050,0.087
5096,Oman,OMN,2023,0.087
5097,Oman,OMN,2024,0.087
5098,Oman,OMN,2025,0.087
5099,Oman,OMN,2026,0.087
5100,Oman,OMN,2027,0.087
5101,Oman,OMN,2028,0.087
5102,Oman,OMN,2029,0.087
5103,Oman,OMN,2030,0.087
5104,Oman,OMN,2031,0.087
5105,Oman,OMN,2032,0.087
5106,Oman,OMN,2033,0.087
5107,Oman,OMN,2034,0.087
5108,Oman,OMN,2035,0.087
5109,Oman,OMN,2036,0.087
5110,Oman,OMN,2037,0.087
5111,Oman,OMN,2038,0.087
5112,Oman,OMN,2039,0.087
5113,Oman,OMN,2040,0.087
5114,Oman,OMN,2041,0.087
5115,Oman,OMN,2042,0.087
5116,Oman,OMN,2043,0.087
5117,Oman,OMN,2044,0.087
5118,Oman,OMN,2045,0.087
5119,Oman,OMN,2046,0.087
5120,Oman,OMN,2047,0.087
5121,Oman,OMN,2048,0.087
5122,Oman,OMN,2049,0.087
5123,Oman,OMN,2050,0.087
5124,Other small states,OSS,2023,0.087
5125,Other small states,OSS,2024,0.087
5126,Other small states,OSS,2025,0.087
5127,Other small states,OSS,2026,0.087
5128,Other small states,OSS,2027,0.087
5129,Other small states,OSS,2028,0.087
5130,Other small states,OSS,2029,0.087
5131,Other small states,OSS,2030,0.087
5132,Other small states,OSS,2031,0.087
5133,Other small states,OSS,2032,0.087
5134,Other small states,OSS,2033,0.087
5135,Other small states,OSS,2034,0.087
5136,Other small states,OSS,2035,0.087
5137,Other small states,OSS,2036,0.087
5138,Other small states,OSS,2037,0.087
5139,Other small states,OSS,2038,0.087
5140,Other small states,OSS,2039,0.087
5141,Other small states,OSS,2040,0.087
5142,Other small states,OSS,2041,0.087
5143,Other small states,OSS,2042,0.087
5144,Other small states,OSS,2043,0.087
5145,Other small states,OSS,2044,0.087
5146,Other small states,OSS,2045,0.087
5147,Other small states,OSS,2046,0.087
5148,Other small states,OSS,2047,0.087
5149,Other small states,OSS,2048,0.087
5150,Other small states,OSS,2049,0.087
5151,Other small states,OSS,2050,0.087
5152,Pakistan,PAK,2023,0.087
5153,Pakistan,PAK,2024,0.087
5154,Pakistan,PAK,2025,0.087
5155,Pakistan,PAK,2026,0.087
5156,Pakistan,PAK,2027,0.087
5157,Pakistan,PAK,2028,0.087
5158,Pakistan,PAK,2029,0.087
5159,Pakistan,PAK,2030,0.087
5160,Pakistan,PAK,2031,0.087
5161,Pakistan,PAK,2032,0.087
5162,Pakistan,PAK,2033,0.087
5163,Pakistan,PAK,2034,0.087
5164,Pakistan,PAK,2035,0.087
5165,Pakistan,PAK,2036,0.087
5166,Pakistan,PAK,2037,0.087
5167,Pakistan,PAK,2038,0.087
5168,Pakistan,PAK,2039,0.087
5169,Pakistan,PAK,2040,0.087
5170,Pakistan,PAK,2041,0.087
5171,Pakistan,PAK,2042,0.087
5172,Pakistan,PAK,2043,0.087
5173,Pakistan,PAK,2044,0.087
5174,Pakistan,PAK,2045,0.087
5175,Pakistan,PAK,2046,0.087
5176,Pakistan,PAK,2047,0.087
5177,Pakistan,PAK,2048,0.087
5178,Pakistan,PAK,2049,0.087
5179,Pakistan,PAK,2050,0.087
5180,Panama,PAN,2023,0.087
5181,Panama,PAN,2024,0.087
5182,Panama,PAN,2025,0.087
5183,Panama,PAN,2026,0.087
5184,Panama,PAN,2027,0.087
5185,Panama,PAN,2028,0.087
5186,Panama,PAN,2029,0.087
5187,Panama,PAN,2030,0.087
5188,Panama,PAN,2031,0.087
5189,Panama,PAN,2032,0.087
5190,Panama,PAN,2033,0.087
5191,Panama,PAN,2034,0.087
5192,Panama,PAN,2035,0.087
5193,Panama,PAN,2036,0.087
5194,Panama,PAN,2037,0.087
5195,Panama,PAN,2038,0.087
5196,Panama,PAN,2039,0.087
5197,Panama,PAN,2040,0.087
5198,Panama,PAN,2041,0.087
5199,Panama,PAN,2042,0.087
5200,Panama,PAN,2043,0.087
5201,Panama,PAN,2044,0.087
5202,Panama,PAN,2045,0.087
5203,Panama,PAN,2046,0.087
5204,Panama,PAN,2047,0.087
5205,Panama,PAN,2048,0.087
5206,Panama,PAN,2049,0.087
5207,Panama,PAN,2050,0.087
5208,Peru,PER,2023,0.087
5209,Peru,PER,2024,0.087
5210,Peru,PER,2025,0.087
5211,Peru,PER,2026,0.087
5212,Peru,PER,2027,0.087
5213,Peru,PER,2028,0.087
5214,Peru,PER,2029,0.087
5215,Peru,PER,2030,0.087
5216,Peru,PER,2031,0.087
5217,Peru,PER,2032,0.087
5218,Peru,PER,2033,0.087
5219,Peru,PER,2034,0.087
5220,Peru,PER,2035,0.087
5221,Peru,PER,2036,0.087
5222,Peru,PER,2037,0.087
5223,Peru,PER,2038,0.087
5224,Peru,PER,2039,0.087
5225,Peru,PER,2040,0.087
5226,Peru,PER,2041,0.087
5227,Peru,PER,2042,0.087
5228,Peru,PER,2043,0.087
5229,Peru,PER,2044,0.087
5230,Peru,PER,2045,0.087
5231,Peru,PER,2046,0.087
5232,Peru,PER,2047,0.087
5233,Peru,PER,2048,0.087
5234,Peru,PER,2049,0.087
5235,Peru,PER,2050,0.087
5236,Philippines,PHL,2023,0.087
5237,Philippines,PHL,2024,0.087
5238,Philippines,PHL,2025,0.087
5239,Philippines,PHL,2026,0.087
5240,Philippines,PHL,2027,0.087
5241,Philippines,PHL,2028,0.087
5242,Philippines,PHL,2029,0.087
5243,Philippines,PHL,2030,0.087
5244,Philippines,PHL,2031,0.087
5245,Philippines,PHL,2032,0.087
5246,Philippines,PHL,2033,0.087
5247,Philippines,PHL,2034,0.087
5248,Philippines,PHL,2035,0.087
5249,Philippines,PHL,2036,0.087
5250,Philippines,PHL,2037,0.087
5251,Philippines,PHL,2038,0.087
5252,Philippines,PHL,2039,0.087
5253,Philippines,PHL,2040,0.087
5254,Philippines,PHL,2041,0.087
5255,Philippines,PHL,2042,0.087
5256,Philippines,PHL,2043,0.087
5257,Philippines,PHL,2044,0.087
5258,Philippines,PHL,2045,0.087
5259,Philippines,PHL,2046,0.087
5260,Philippines,PHL,2047,0.087
5261,Philippines,PHL,2048,0.087
5262,Philippines,PHL,2049,0.087
5263,Philippines,PHL,2050,0.087
5264,Palau,PLW,2023,0.087
5265,Palau,PLW,2024,0.087
5266,Palau,PLW,2025,0.087
5267,Palau,PLW,2026,0.087
5268,Palau,PLW,2027,0.087
5269,Palau,PLW,2028,0.087
5270,Palau,PLW,2029,0.087
5271,Palau,PLW,2030,0.087
5272,Palau,PLW,2031,0.087
5273,Palau,PLW,2032,0.087
5274,Palau,PLW,2033,0.087
5275,Palau,PLW,2034,0.087
5276,Palau,PLW,2035,0.087
5277,Palau,PLW,2036,0.087
5278,Palau,PLW,2037,0.087
5279,Palau,PLW,2038,0.087
5280,Palau,PLW,2039,0.087
5281,Palau,PLW,2040,0.087
5282,Palau,PLW,2041,0.087
5283,Palau,PLW,2042,0.087
5284,Palau,PLW,2043,0.087
5285,Palau,PLW,2044,0.087
5286,Palau,PLW,2045,0.087
5287,Palau,PLW,2046,0.087
5288,Palau,PLW,2047,0.087
5289,Palau,PLW,2048,0.087
5290,Palau,PLW,2049,0.087
5291,Palau,PLW,2050,0.087
5292,Papua New Guinea,PNG,2023,0.087
5293,Papua New Guinea,PNG,2024,0.087
5294,Papua New Guinea,PNG,2025,0.087
5295,Papua New Guinea,PNG,2026,0.087
5296,Papua New Guinea,PNG,2027,0.087
5297,Papua New Guinea,PNG,2028,0.087
5298,Papua New Guinea,PNG,2029,0.087
5299,Papua New Guinea,PNG,2030,0.087
5300,Papua New Guinea,PNG,2031,0.087
5301,Papua New Guinea,PNG,2032,0.087
5302,Papua New Guinea,PNG,2033,0.087
5303,Papua New Guinea,PNG,2034,0.087
5304,Papua New Guinea,PNG,2035,0.087
5305,Papua New Guinea,PNG,2036,0.087
5306,Papua New Guinea,PNG,2037,0.087
5307,Papua New Guinea,PNG,2038,0.087
5308,Papua New Guinea,PNG,2039,0.087
5309,Papua New Guinea,PNG,2040,0.087
5310,Papua New Guinea,PNG,2041,0.087
5311,Papua New Guinea,PNG,2042,0.087
5312,Papua New Guinea,PNG,2043,0.087
5313,Papua New Guinea,PNG,2044,0.087
5314,Papua New Guinea,PNG,2045,0.087
5315,Papua New Guinea,PNG,2046,0.087
5316,Papua New Guinea,PNG,2047,0.087
5317,Papua New Guinea,PNG,2048,0.087
5318,Papua New Guinea,PNG,2049,0.087
5319,Papua New Guinea,PNG,2050,0.087
5320,Poland,POL,2023,0.087
5321,Poland,POL,2024,0.087
5322,Poland,POL,2025,0.087
5323,Poland,POL,2026,0.087
5324,Poland,POL,2027,0.087
5325,Poland,POL,2028,0.087
5326,Poland,POL,2029,0.087
5327,Poland,POL,2030,0.087
5328,Poland,POL,2031,0.087
5329,Poland,POL,2032,0.087
5330,Poland,POL,2033,0.087
5331,Poland,POL,2034,0.087
5332,Poland,POL,2035,0.087
5333,Poland,POL,2036,0.087
5334,Poland,POL,2037,0.087
5335,Poland,POL,2038,0.087
5336,Poland,POL,2039,0.087
5337,Poland,POL,2040,0.087
5338,Poland,POL,2041,0.087
5339,Poland,POL,2042,0.087
5340,Poland,POL,2043,0.087
5341,Poland,POL,2044,0.087
5342,Poland,POL,2045,0.087
5343,Poland,POL,2046,0.087
5344,Poland,POL,2047,0.087
5345,Poland,POL,2048,0.087
5346,Poland,POL,2049,0.087
5347,Poland,POL,2050,0.087
5348,Pre-demographic dividend,PRE,2023,0.087
5349,Pre-demographic dividend,PRE,2024,0.087
5350,Pre-demographic dividend,PRE,2025,0.087
5351,Pre-demographic dividend,PRE,2026,0.087
5352,Pre-demographic dividend,PRE,2027,0.087
5353,Pre-demographic dividend,PRE,2028,0.087
5354,Pre-demographic dividend,PRE,2029,0.087
5355,Pre-demographic dividend,PRE,2030,0.087
5356,Pre-demographic dividend,PRE,2031,0.087
5357,Pre-demographic dividend,PRE,2032,0.087
5358,Pre-demographic dividend,PRE,2033,0.087
5359,Pre-demographic dividend,PRE,2034,0.087
5360,Pre-demographic dividend,PRE,2035,0.087
5361,Pre-demographic dividend,PRE,2036,0.087
5362,Pre-demographic dividend,PRE,2037,0.087
5363,Pre-demographic dividend,PRE,2038,0.087
5364,Pre-demographic dividend,PRE,2039,0.087
5365,Pre-demographic dividend,PRE,2040,0.087
5366,Pre-demographic dividend,PRE,2041,0.087
5367,Pre-demographic dividend,PRE,2042,0.087
5368,Pre-demographic dividend,PRE,2043,0.087
5369,Pre-demographic dividend,PRE,2044,0.087
5370,Pre-demographic dividend,PRE,2045,0.087
5371,Pre-demographic dividend,PRE,2046,0.087
5372,Pre-demographic dividend,PRE,2047,0.087
5373,Pre-demographic dividend,PRE,2048,0.087
5374,Pre-demographic dividend,PRE,2049,0.087
5375,Pre-demographic dividend,PRE,2050,0.087
5376,Puerto Rico,PRI,2023,0.087
5377,Puerto Rico,PRI,2024,0.087
5378,Puerto Rico,PRI,2025,0.087
5379,Puerto Rico,PRI,2026,0.087
5380,Puerto Rico,PRI,2027,0.087
5381,Puerto Rico,PRI,2028,0.087
5382,Puerto Rico,PRI,2029,0.087
5383,Puerto Rico,PRI,2030,0.087
5384,Puerto Rico,PRI,2031,0.087
5385,Puerto Rico,PRI,2032,0.087
5386,Puerto Rico,PRI,2033,0.087
5387,Puerto Rico,PRI,2034,0.087
5388,Puerto Rico,PRI,2035,0.087
5389,Puerto Rico,PRI,2036,0.087
5390,Puerto Rico,PRI,2037,0.087
5391,Puerto Rico,PRI,2038,0.087
5392,Puerto Rico,PRI,2039,0.087
5393,Puerto Rico,PRI,2040,0.087
5394,Puerto Rico,PRI,2041,0.087
5395,Puerto Rico,PRI,2042,0.087
5396,Puerto Rico,PRI,2043,0.087
5397,Puerto Rico,PRI,2044,0.087
5398,Puerto Rico,PRI,2045,0.087
5399,Puerto Rico,PRI,2046,0.087
5400,Puerto Rico,PRI,2047,0.087
5401,Puerto Rico,PRI,2048,0.087
5402,Puerto Rico,PRI,2049,0.087
5403,Puerto Rico,PRI,2050,0.087
5404,"Korea, Dem. People's Rep.",PRK,2023,0.087
5405,"Korea, Dem. People's Rep.",PRK,2024,0.087
5406,"Korea, Dem. People's Rep.",PRK,2025,0.087
5407,"Korea, Dem. People's Rep.",PRK,2026,0.087
5408,"Korea, Dem. People's Rep.",PRK,2027,0.087
5409,"Korea, Dem. People's Rep.",PRK,2028,0.087
5410,"Korea, Dem. People's Rep.",PRK,2029,0.087
5411,"Korea, Dem. People's Rep.",PRK,2030,0.087
5412,"Korea, Dem. People's Rep.",PRK,2031,0.087
5413,"Korea, Dem. People's Rep.",PRK,2032,0.087
5414,"Korea, Dem. People's Rep.",PRK,2033,0.087
5415,"Korea, Dem. People's Rep.",PRK,2034,0.087
5416,"Korea, Dem. People's Rep.",PRK,2035,0.087
5417,"Korea, Dem. People's Rep.",PRK,2036,0.087
5418,"Korea, Dem. People's Rep.",PRK,2037,0.087
5419,"Korea, Dem. People's Rep.",PRK,2038,0.087
5420,"Korea, Dem. People's Rep.",PRK,2039,0.087
5421,"Korea, Dem. People's Rep.",PRK,2040,0.087
5422,"Korea, Dem. People's Rep.",PRK,2041,0.087
5423,"Korea, Dem. People's Rep.",PRK,2042,0.087
5424,"Korea, Dem. People's Rep.",PRK,2043,0.087
5425,"Korea, Dem. People's Rep.",PRK,2044,0.087
5426,"Korea, Dem. People's Rep.",PRK,2045,0.087
5427,"Korea, Dem. People's Rep.",PRK,2046,0.087
5428,"Korea, Dem. People's Rep.",PRK,2047,0.087
5429,"Korea, Dem. People's Rep.",PRK,2048,0.087
5430,"Korea, Dem. People's Rep.",PRK,2049,0.087
5431,"Korea, Dem. People's Rep.",PRK,2050,0.087
5432,Portugal,PRT,2023,0.087
5433,Portugal,PRT,2024,0.087
5434,Portugal,PRT,2025,0.087
5435,Portugal,PRT,2026,0.087
5436,Portugal,PRT,2027,0.087
5437,Portugal,PRT,2028,0.087
5438,Portugal,PRT,2029,0.087
5439,Portugal,PRT,2030,0.087
5440,Portugal,PRT,2031,0.087
5441,Portugal,PRT,2032,0.087
5442,Portugal,PRT,2033,0.087
5443,Portugal,PRT,2034,0.087
5444,Portugal,PRT,2035,0.087
5445,Portugal,PRT,2036,0.087
