,Nation,iso_code3,Year,frac_scoe_heat_energy_other_se_coal
2693,"Gambia, The",GMB,2047,0.0581930696526838
2694,"Gambia, The",GMB,2048,0.0581930696526838
2695,"Gambia, The",GMB,2049,0.0581930696526838
2696,"Gambia, The",GMB,2050,0.0581930696526838
2697,Guinea-Bissau,GNB,2020,0.0581930696526838
2698,Guinea-Bissau,GNB,2021,0.0581930696526838
2699,Guinea-Bissau,GNB,2022,0.0581930696526838
2700,Guinea-Bissau,GNB,2023,0.0581930696526838
2701,Guinea-Bissau,GNB,2024,0.0581930696526838
2702,Guinea-Bissau,GNB,2025,0.0581930696526838
2703,Guinea-Bissau,GNB,2026,0.0581930696526838
2704,Guinea-Bissau,GNB,2027,0.0581930696526838
2705,Guinea-Bissau,GNB,2028,0.0581930696526838
2706,Guinea-Bissau,GNB,2029,0.0581930696526838
2707,Guinea-Bissau,GNB,2030,0.0581930696526838
2708,Guinea-Bissau,GNB,2031,0.0581930696526838
2709,Guinea-Bissau,GNB,2032,0.0581930696526838
2710,Guinea-Bissau,GNB,2033,0.0581930696526838
2711,Guinea-Bissau,GNB,2034,0.0581930696526838
2712,Guinea-Bissau,GNB,2035,0.0581930696526838
2713,Guinea-Bissau,GNB,2036,0.0581930696526838
2714,Guinea-Bissau,GNB,2037,0.0581930696526838
2715,Guinea-Bissau,GNB,2038,0.0581930696526838
2716,Guinea-Bissau,GNB,2039,0.0581930696526838
2717,Guinea-Bissau,GNB,2040,0.0581930696526838
2718,Guinea-Bissau,GNB,2041,0.0581930696526838
2719,Guinea-Bissau,GNB,2042,0.0581930696526838
2720,Guinea-Bissau,GNB,2043,0.0581930696526838
2721,Guinea-Bissau,GNB,2044,0.0581930696526838
2722,Guinea-Bissau,GNB,2045,0.0581930696526838
2723,Guinea-Bissau,GNB,2046,0.0581930696526838
2724,Guinea-Bissau,GNB,2047,0.0581930696526838
2725,Guinea-Bissau,GNB,2048,0.0581930696526838
2726,Guinea-Bissau,GNB,2049,0.0581930696526838
2727,Guinea-Bissau,GNB,2050,0.0581930696526838
2728,Equatorial Guinea,GNQ,2020,0.0581930696526838
2729,Equatorial Guinea,GNQ,2021,0.0581930696526838
2730,Equatorial Guinea,GNQ,2022,0.0581930696526838
2731,Equatorial Guinea,GNQ,2023,0.0581930696526838
2732,Equatorial Guinea,GNQ,2024,0.0581930696526838
2733,Equatorial Guinea,GNQ,2025,0.0581930696526838
2734,Equatorial Guinea,GNQ,2026,0.0581930696526838
2735,Equatorial Guinea,GNQ,2027,0.0581930696526838
2736,Equatorial Guinea,GNQ,2028,0.0581930696526838
2737,Equatorial Guinea,GNQ,2029,0.0581930696526838
2738,Equatorial Guinea,GNQ,2030,0.0581930696526838
2739,Equatorial Guinea,GNQ,2031,0.0581930696526838
2740,Equatorial Guinea,GNQ,2032,0.0581930696526838
2741,Equatorial Guinea,GNQ,2033,0.0581930696526838
2742,Equatorial Guinea,GNQ,2034,0.0581930696526838
2743,Equatorial Guinea,GNQ,2035,0.0581930696526838
2744,Equatorial Guinea,GNQ,2036,0.0581930696526838
2745,Equatorial Guinea,GNQ,2037,0.0581930696526838
2746,Equatorial Guinea,GNQ,2038,0.0581930696526838
2747,Equatorial Guinea,GNQ,2039,0.0581930696526838
2748,Equatorial Guinea,GNQ,2040,0.0581930696526838
2749,Equatorial Guinea,GNQ,2041,0.0581930696526838
2750,Equatorial Guinea,GNQ,2042,0.0581930696526838
2751,Equatorial Guinea,GNQ,2043,0.0581930696526838
2752,Equatorial Guinea,GNQ,2044,0.0581930696526838
2753,Equatorial Guinea,GNQ,2045,0.0581930696526838
2754,Equatorial Guinea,GNQ,2046,0.0581930696526838
2755,Equatorial Guinea,GNQ,2047,0.0581930696526838
2756,Equatorial Guinea,GNQ,2048,0.0581930696526838
2757,Equatorial Guinea,GNQ,2049,0.0581930696526838
2758,Equatorial Guinea,GNQ,2050,0.0581930696526838
2759,Greece,GRC,2020,0.0003904167652887
2760,Greece,GRC,2021,0.0003904167652887
2761,Greece,GRC,2022,0.0003904167652887
2762,Greece,GRC,2023,0.0003904167652887
2763,Greece,GRC,2024,0.0003904167652887
2764,Greece,GRC,2025,0.0003904167652887
2765,Greece,GRC,2026,0.0003904167652887
2766,Greece,GRC,2027,0.0003904167652887
2767,Greece,GRC,2028,0.0003904167652887
2768,Greece,GRC,2029,0.0003904167652887
2769,Greece,GRC,2030,0.0003904167652887
2770,Greece,GRC,2031,0.0003904167652887
2771,Greece,GRC,2032,0.0003904167652887
2772,Greece,GRC,2033,0.0003904167652887
2773,Greece,GRC,2034,0.0003904167652887
2774,Greece,GRC,2035,0.0003904167652887
2775,Greece,GRC,2036,0.0003904167652887
2776,Greece,GRC,2037,0.0003904167652887
2777,Greece,GRC,2038,0.0003904167652887
2778,Greece,GRC,2039,0.0003904167652887
2779,Greece,GRC,2040,0.0003904167652887
2780,Greece,GRC,2041,0.0003904167652887
2781,Greece,GRC,2042,0.0003904167652887
2782,Greece,GRC,2043,0.0003904167652887
2783,Greece,GRC,2044,0.0003904167652887
2784,Greece,GRC,2045,0.0003904167652887
2785,Greece,GRC,2046,0.0003904167652887
2786,Greece,GRC,2047,0.0003904167652887
2787,Greece,GRC,2048,0.0003904167652887
2788,Greece,GRC,2049,0.0003904167652887
2789,Greece,GRC,2050,0.0003904167652887
2790,Grenada,GRD,2020,0.0581930696526838
2791,Grenada,GRD,2021,0.0581930696526838
2792,Grenada,GRD,2022,0.0581930696526838
2793,Grenada,GRD,2023,0.0581930696526838
2794,Grenada,GRD,2024,0.0581930696526838
2795,Grenada,GRD,2025,0.0581930696526838
2796,Grenada,GRD,2026,0.0581930696526838
2797,Grenada,GRD,2027,0.0581930696526838
2798,Grenada,GRD,2028,0.0581930696526838
2799,Grenada,GRD,2029,0.0581930696526838
2800,Grenada,GRD,2030,0.0581930696526838
2801,Grenada,GRD,2031,0.0581930696526838
2802,Grenada,GRD,2032,0.0581930696526838
2803,Grenada,GRD,2033,0.0581930696526838
2804,Grenada,GRD,2034,0.0581930696526838
2805,Grenada,GRD,2035,0.0581930696526838
2806,Grenada,GRD,2036,0.0581930696526838
2807,Grenada,GRD,2037,0.0581930696526838
2808,Grenada,GRD,2038,0.0581930696526838
2809,Grenada,GRD,2039,0.0581930696526838
2810,Grenada,GRD,2040,0.0581930696526838
2811,Grenada,GRD,2041,0.0581930696526838
2812,Grenada,GRD,2042,0.0581930696526838
2813,Grenada,GRD,2043,0.0581930696526838
2814,Grenada,GRD,2044,0.0581930696526838
2815,Grenada,GRD,2045,0.0581930696526838
2816,Grenada,GRD,2046,0.0581930696526838
2817,Grenada,GRD,2047,0.0581930696526838
2818,Grenada,GRD,2048,0.0581930696526838
2819,Grenada,GRD,2049,0.0581930696526838
2820,Grenada,GRD,2050,0.0581930696526838
2821,Greenland,GRL,2020,0.0581930696526838
2822,Greenland,GRL,2021,0.0581930696526838
2823,Greenland,GRL,2022,0.0581930696526838
2824,Greenland,GRL,2023,0.0581930696526838
2825,Greenland,GRL,2024,0.0581930696526838
2826,Greenland,GRL,2025,0.0581930696526838
2827,Greenland,GRL,2026,0.0581930696526838
2828,Greenland,GRL,2027,0.0581930696526838
2829,Greenland,GRL,2028,0.0581930696526838
2830,Greenland,GRL,2029,0.0581930696526838
2831,Greenland,GRL,2030,0.0581930696526838
2832,Greenland,GRL,2031,0.0581930696526838
2833,Greenland,GRL,2032,0.0581930696526838
2834,Greenland,GRL,2033,0.0581930696526838
2835,Greenland,GRL,2034,0.0581930696526838
2836,Greenland,GRL,2035,0.0581930696526838
2837,Greenland,GRL,2036,0.0581930696526838
2838,Greenland,GRL,2037,0.0581930696526838
2839,Greenland,GRL,2038,0.0581930696526838
2840,Greenland,GRL,2039,0.0581930696526838
2841,Greenland,GRL,2040,0.0581930696526838
2842,Greenland,GRL,2041,0.0581930696526838
2843,Greenland,GRL,2042,0.0581930696526838
2844,Greenland,GRL,2043,0.0581930696526838
2845,Greenland,GRL,2044,0.0581930696526838
2846,Greenland,GRL,2045,0.0581930696526838
2847,Greenland,GRL,2046,0.0581930696526838
2848,Greenland,GRL,2047,0.0581930696526838
2849,Greenland,GRL,2048,0.0581930696526838
2850,Greenland,GRL,2049,0.0581930696526838
2851,Greenland,GRL,2050,0.0581930696526838
2852,Guatemala,GTM,2020,0.0581930696526838
2853,Guatemala,GTM,2021,0.0581930696526838
2854,Guatemala,GTM,2022,0.0581930696526838
2855,Guatemala,GTM,2023,0.0581930696526838
2856,Guatemala,GTM,2024,0.0581930696526838
2857,Guatemala,GTM,2025,0.0581930696526838
2858,Guatemala,GTM,2026,0.0581930696526838
2859,Guatemala,GTM,2027,0.0581930696526838
2860,Guatemala,GTM,2028,0.0581930696526838
2861,Guatemala,GTM,2029,0.0581930696526838
2862,Guatemala,GTM,2030,0.0581930696526838
2863,Guatemala,GTM,2031,0.0581930696526838
2864,Guatemala,GTM,2032,0.0581930696526838
2865,Guatemala,GTM,2033,0.0581930696526838
2866,Guatemala,GTM,2034,0.0581930696526838
2867,Guatemala,GTM,2035,0.0581930696526838
2868,Guatemala,GTM,2036,0.0581930696526838
2869,Guatemala,GTM,2037,0.0581930696526838
2870,Guatemala,GTM,2038,0.0581930696526838
2871,Guatemala,GTM,2039,0.0581930696526838
2872,Guatemala,GTM,2040,0.0581930696526838
2873,Guatemala,GTM,2041,0.0581930696526838
2874,Guatemala,GTM,2042,0.0581930696526838
2875,Guatemala,GTM,2043,0.0581930696526838
2876,Guatemala,GTM,2044,0.0581930696526838
2877,Guatemala,GTM,2045,0.0581930696526838
2878,Guatemala,GTM,2046,0.0581930696526838
2879,Guatemala,GTM,2047,0.0581930696526838
2880,Guatemala,GTM,2048,0.0581930696526838
2881,Guatemala,GTM,2049,0.0581930696526838
2882,Guatemala,GTM,2050,0.0581930696526838
2883,Guam,GUM,2020,0.0581930696526838
2884,Guam,GUM,2021,0.0581930696526838
2885,Guam,GUM,2022,0.0581930696526838
2886,Guam,GUM,2023,0.0581930696526838
2887,Guam,GUM,2024,0.0581930696526838
2888,Guam,GUM,2025,0.0581930696526838
2889,Guam,GUM,2026,0.0581930696526838
2890,Guam,GUM,2027,0.0581930696526838
2891,Guam,GUM,2028,0.0581930696526838
2892,Guam,GUM,2029,0.0581930696526838
2893,Guam,GUM,2030,0.0581930696526838
2894,Guam,GUM,2031,0.0581930696526838
2895,Guam,GUM,2032,0.0581930696526838
2896,Guam,GUM,2033,0.0581930696526838
2897,Guam,GUM,2034,0.0581930696526838
2898,Guam,GUM,2035,0.0581930696526838
2899,Guam,GUM,2036,0.0581930696526838
2900,Guam,GUM,2037,0.0581930696526838
2901,Guam,GUM,2038,0.0581930696526838
2902,Guam,GUM,2039,0.0581930696526838
2903,Guam,GUM,2040,0.0581930696526838
2904,Guam,GUM,2041,0.0581930696526838
2905,Guam,GUM,2042,0.0581930696526838
2906,Guam,GUM,2043,0.0581930696526838
2907,Guam,GUM,2044,0.0581930696526838
2908,Guam,GUM,2045,0.0581930696526838
2909,Guam,GUM,2046,0.0581930696526838
2910,Guam,GUM,2047,0.0581930696526838
2911,Guam,GUM,2048,0.0581930696526838
2912,Guam,GUM,2049,0.0581930696526838
2913,Guam,GUM,2050,0.0581930696526838
2914,Guyana,GUY,2020,0.0581930696526838
2915,Guyana,GUY,2021,0.0581930696526838
2916,Guyana,GUY,2022,0.0581930696526838
2917,Guyana,GUY,2023,0.0581930696526838
2918,Guyana,GUY,2024,0.0581930696526838
2919,Guyana,GUY,2025,0.0581930696526838
2920,Guyana,GUY,2026,0.0581930696526838
2921,Guyana,GUY,2027,0.0581930696526838
2922,Guyana,GUY,2028,0.0581930696526838
2923,Guyana,GUY,2029,0.0581930696526838
2924,Guyana,GUY,2030,0.0581930696526838
2925,Guyana,GUY,2031,0.0581930696526838
2926,Guyana,GUY,2032,0.0581930696526838
2927,Guyana,GUY,2033,0.0581930696526838
2928,Guyana,GUY,2034,0.0581930696526838
2929,Guyana,GUY,2035,0.0581930696526838
2930,Guyana,GUY,2036,0.0581930696526838
2931,Guyana,GUY,2037,0.0581930696526838
2932,Guyana,GUY,2038,0.0581930696526838
2933,Guyana,GUY,2039,0.0581930696526838
2934,Guyana,GUY,2040,0.0581930696526838
2935,Guyana,GUY,2041,0.0581930696526838
2936,Guyana,GUY,2042,0.0581930696526838
2937,Guyana,GUY,2043,0.0581930696526838
2938,Guyana,GUY,2044,0.0581930696526838
2939,Guyana,GUY,2045,0.0581930696526838
2940,Guyana,GUY,2046,0.0581930696526838
2941,Guyana,GUY,2047,0.0581930696526838
2942,Guyana,GUY,2048,0.0581930696526838
2943,Guyana,GUY,2049,0.0581930696526838
2944,Guyana,GUY,2050,0.0581930696526838
2945,High income,HIC,2020,0.0581930696526838
2946,High income,HIC,2021,0.0581930696526838
2947,High income,HIC,2022,0.0581930696526838
2948,High income,HIC,2023,0.0581930696526838
2949,High income,HIC,2024,0.0581930696526838
2950,High income,HIC,2025,0.0581930696526838
2951,High income,HIC,2026,0.0581930696526838
2952,High income,HIC,2027,0.0581930696526838
2953,High income,HIC,2028,0.0581930696526838
2954,High income,HIC,2029,0.0581930696526838
2955,High income,HIC,2030,0.0581930696526838
2956,High income,HIC,2031,0.0581930696526838
2957,High income,HIC,2032,0.0581930696526838
2958,High income,HIC,2033,0.0581930696526838
2959,High income,HIC,2034,0.0581930696526838
2960,High income,HIC,2035,0.0581930696526838
2961,High income,HIC,2036,0.0581930696526838
2962,High income,HIC,2037,0.0581930696526838
2963,High income,HIC,2038,0.0581930696526838
2964,High income,HIC,2039,0.0581930696526838
2965,High income,HIC,2040,0.0581930696526838
2966,High income,HIC,2041,0.0581930696526838
2967,High income,HIC,2042,0.0581930696526838
2968,High income,HIC,2043,0.0581930696526838
2969,High income,HIC,2044,0.0581930696526838
2970,High income,HIC,2045,0.0581930696526838
2971,High income,HIC,2046,0.0581930696526838
2972,High income,HIC,2047,0.0581930696526838
2973,High income,HIC,2048,0.0581930696526838
2974,High income,HIC,2049,0.0581930696526838
2975,High income,HIC,2050,0.0581930696526838
2976,"Hong Kong SAR, China",HKG,2020,0.0581930696526838
2977,"Hong Kong SAR, China",HKG,2021,0.0581930696526838
2978,"Hong Kong SAR, China",HKG,2022,0.0581930696526838
2979,"Hong Kong SAR, China",HKG,2023,0.0581930696526838
2980,"Hong Kong SAR, China",HKG,2024,0.0581930696526838
2981,"Hong Kong SAR, China",HKG,2025,0.0581930696526838
2982,"Hong Kong SAR, China",HKG,2026,0.0581930696526838
2983,"Hong Kong SAR, China",HKG,2027,0.0581930696526838
2984,"Hong Kong SAR, China",HKG,2028,0.0581930696526838
2985,"Hong Kong SAR, China",HKG,2029,0.0581930696526838
2986,"Hong Kong SAR, China",HKG,2030,0.0581930696526838
2987,"Hong Kong SAR, China",HKG,2031,0.0581930696526838
2988,"Hong Kong SAR, China",HKG,2032,0.0581930696526838
2989,"Hong Kong SAR, China",HKG,2033,0.0581930696526838
2990,"Hong Kong SAR, China",HKG,2034,0.0581930696526838
2991,"Hong Kong SAR, China",HKG,2035,0.0581930696526838
2992,"Hong Kong SAR, China",HKG,2036,0.0581930696526838
2993,"Hong Kong SAR, China",HKG,2037,0.0581930696526838
2994,"Hong Kong SAR, China",HKG,2038,0.0581930696526838
2995,"Hong Kong SAR, China",HKG,2039,0.0581930696526838
2996,"Hong Kong SAR, China",HKG,2040,0.0581930696526838
2997,"Hong Kong SAR, China",HKG,2041,0.0581930696526838
2998,"Hong Kong SAR, China",HKG,2042,0.0581930696526838
2999,"Hong Kong SAR, China",HKG,2043,0.0581930696526838
3000,"Hong Kong SAR, China",HKG,2044,0.0581930696526838
3001,"Hong Kong SAR, China",HKG,2045,0.0581930696526838
3002,"Hong Kong SAR, China",HKG,2046,0.0581930696526838
3003,"Hong Kong SAR, China",HKG,2047,0.0581930696526838
3004,"Hong Kong SAR, China",HKG,2048,0.0581930696526838
3005,"Hong Kong SAR, China",HKG,2049,0.0581930696526838
3006,"Hong Kong SAR, China",HKG,2050,0.0581930696526838
3007,Honduras,HND,2020,0.0581930696526838
3008,Honduras,HND,2021,0.0581930696526838
3009,Honduras,HND,2022,0.0581930696526838
3010,Honduras,HND,2023,0.0581930696526838
3011,Honduras,HND,2024,0.0581930696526838
3012,Honduras,HND,2025,0.0581930696526838
3013,Honduras,HND,2026,0.0581930696526838
3014,Honduras,HND,2027,0.0581930696526838
3015,Honduras,HND,2028,0.0581930696526838
3016,Honduras,HND,2029,0.0581930696526838
3017,Honduras,HND,2030,0.0581930696526838
3018,Honduras,HND,2031,0.0581930696526838
3019,Honduras,HND,2032,0.0581930696526838
3020,Honduras,HND,2033,0.0581930696526838
3021,Honduras,HND,2034,0.0581930696526838
3022,Honduras,HND,2035,0.0581930696526838
3023,Honduras,HND,2036,0.0581930696526838
3024,Honduras,HND,2037,0.0581930696526838
3025,Honduras,HND,2038,0.0581930696526838
3026,Honduras,HND,2039,0.0581930696526838
3027,Honduras,HND,2040,0.0581930696526838
3028,Honduras,HND,2041,0.0581930696526838
3029,Honduras,HND,2042,0.0581930696526838
3030,Honduras,HND,2043,0.0581930696526838
3031,Honduras,HND,2044,0.0581930696526838
3032,Honduras,HND,2045,0.0581930696526838
3033,Honduras,HND,2046,0.0581930696526838
3034,Honduras,HND,2047,0.0581930696526838
3035,Honduras,HND,2048,0.0581930696526838
3036,Honduras,HND,2049,0.0581930696526838
3037,Honduras,HND,2050,0.0581930696526838
3038,Heavily indebted poor countries (HIPC),HPC,2020,0.0581930696526838
3039,Heavily indebted poor countries (HIPC),HPC,2021,0.0581930696526838
3040,Heavily indebted poor countries (HIPC),HPC,2022,0.0581930696526838
3041,Heavily indebted poor countries (HIPC),HPC,2023,0.0581930696526838
3042,Heavily indebted poor countries (HIPC),HPC,2024,0.0581930696526838
3043,Heavily indebted poor countries (HIPC),HPC,2025,0.0581930696526838
3044,Heavily indebted poor countries (HIPC),HPC,2026,0.0581930696526838
3045,Heavily indebted poor countries (HIPC),HPC,2027,0.0581930696526838
3046,Heavily indebted poor countries (HIPC),HPC,2028,0.0581930696526838
3047,Heavily indebted poor countries (HIPC),HPC,2029,0.0581930696526838
3048,Heavily indebted poor countries (HIPC),HPC,2030,0.0581930696526838
3049,Heavily indebted poor countries (HIPC),HPC,2031,0.0581930696526838
3050,Heavily indebted poor countries (HIPC),HPC,2032,0.0581930696526838
3051,Heavily indebted poor countries (HIPC),HPC,2033,0.0581930696526838
3052,Heavily indebted poor countries (HIPC),HPC,2034,0.0581930696526838
3053,Heavily indebted poor countries (HIPC),HPC,2035,0.0581930696526838
3054,Heavily indebted poor countries (HIPC),HPC,2036,0.0581930696526838
3055,Heavily indebted poor countries (HIPC),HPC,2037,0.0581930696526838
3056,Heavily indebted poor countries (HIPC),HPC,2038,0.0581930696526838
3057,Heavily indebted poor countries (HIPC),HPC,2039,0.0581930696526838
3058,Heavily indebted poor countries (HIPC),HPC,2040,0.0581930696526838
3059,Heavily indebted poor countries (HIPC),HPC,2041,0.0581930696526838
3060,Heavily indebted poor countries (HIPC),HPC,2042,0.0581930696526838
3061,Heavily indebted poor countries (HIPC),HPC,2043,0.0581930696526838
3062,Heavily indebted poor countries (HIPC),HPC,2044,0.0581930696526838
3063,Heavily indebted poor countries (HIPC),HPC,2045,0.0581930696526838
3064,Heavily indebted poor countries (HIPC),HPC,2046,0.0581930696526838
3065,Heavily indebted poor countries (HIPC),HPC,2047,0.0581930696526838
3066,Heavily indebted poor countries (HIPC),HPC,2048,0.0581930696526838
3067,Heavily indebted poor countries (HIPC),HPC,2049,0.0581930696526838
3068,Heavily indebted poor countries (HIPC),HPC,2050,0.0581930696526838
3069,Croatia,HRV,2020,0.0581930696526838
3070,Croatia,HRV,2021,0.0581930696526838
3071,Croatia,HRV,2022,0.0581930696526838
3072,Croatia,HRV,2023,0.0581930696526838
3073,Croatia,HRV,2024,0.0581930696526838
3074,Croatia,HRV,2025,0.0581930696526838
3075,Croatia,HRV,2026,0.0581930696526838
3076,Croatia,HRV,2027,0.0581930696526838
3077,Croatia,HRV,2028,0.0581930696526838
3078,Croatia,HRV,2029,0.0581930696526838
3079,Croatia,HRV,2030,0.0581930696526838
3080,Croatia,HRV,2031,0.0581930696526838
3081,Croatia,HRV,2032,0.0581930696526838
3082,Croatia,HRV,2033,0.0581930696526838
3083,Croatia,HRV,2034,0.0581930696526838
3084,Croatia,HRV,2035,0.0581930696526838
3085,Croatia,HRV,2036,0.0581930696526838
3086,Croatia,HRV,2037,0.0581930696526838
3087,Croatia,HRV,2038,0.0581930696526838
3088,Croatia,HRV,2039,0.0581930696526838
3089,Croatia,HRV,2040,0.0581930696526838
3090,Croatia,HRV,2041,0.0581930696526838
3091,Croatia,HRV,2042,0.0581930696526838
3092,Croatia,HRV,2043,0.0581930696526838
3093,Croatia,HRV,2044,0.0581930696526838
3094,Croatia,HRV,2045,0.0581930696526838
3095,Croatia,HRV,2046,0.0581930696526838
3096,Croatia,HRV,2047,0.0581930696526838
3097,Croatia,HRV,2048,0.0581930696526838
3098,Croatia,HRV,2049,0.0581930696526838
3099,Croatia,HRV,2050,0.0581930696526838
3100,Haiti,HTI,2020,0.0581930696526838
3101,Haiti,HTI,2021,0.0581930696526838
3102,Haiti,HTI,2022,0.0581930696526838
3103,Haiti,HTI,2023,0.0581930696526838
3104,Haiti,HTI,2024,0.0581930696526838
3105,Haiti,HTI,2025,0.0581930696526838
3106,Haiti,HTI,2026,0.0581930696526838
3107,Haiti,HTI,2027,0.0581930696526838
3108,Haiti,HTI,2028,0.0581930696526838
3109,Haiti,HTI,2029,0.0581930696526838
3110,Haiti,HTI,2030,0.0581930696526838
3111,Haiti,HTI,2031,0.0581930696526838
3112,Haiti,HTI,2032,0.0581930696526838
3113,Haiti,HTI,2033,0.0581930696526838
3114,Haiti,HTI,2034,0.0581930696526838
3115,Haiti,HTI,2035,0.0581930696526838
3116,Haiti,HTI,2036,0.0581930696526838
3117,Haiti,HTI,2037,0.0581930696526838
3118,Haiti,HTI,2038,0.0581930696526838
3119,Haiti,HTI,2039,0.0581930696526838
3120,Haiti,HTI,2040,0.0581930696526838
3121,Haiti,HTI,2041,0.0581930696526838
3122,Haiti,HTI,2042,0.0581930696526838
3123,Haiti,HTI,2043,0.0581930696526838
3124,Haiti,HTI,2044,0.0581930696526838
3125,Haiti,HTI,2045,0.0581930696526838
3126,Haiti,HTI,2046,0.0581930696526838
3127,Haiti,HTI,2047,0.0581930696526838
3128,Haiti,HTI,2048,0.0581930696526838
3129,Haiti,HTI,2049,0.0581930696526838
3130,Haiti,HTI,2050,0.0581930696526838
3131,Hungary,HUN,2020,0.0039343501629266
3132,Hungary,HUN,2021,0.0039343501629266
3133,Hungary,HUN,2022,0.0039343501629266
3134,Hungary,HUN,2023,0.0039343501629266
3135,Hungary,HUN,2024,0.0039343501629266
3136,Hungary,HUN,2025,0.0039343501629266
3137,Hungary,HUN,2026,0.0039343501629266
3138,Hungary,HUN,2027,0.0039343501629266
3139,Hungary,HUN,2028,0.0039343501629266
3140,Hungary,HUN,2029,0.0039343501629266
3141,Hungary,HUN,2030,0.0039343501629266
