,Nation,iso_code3,Year,fuelefficiency_trns_rail_passenger_diesel_km_per_litre
6463,East Asia & Pacific (IDA & IBRD countries),TEA,2046,3.2
6464,East Asia & Pacific (IDA & IBRD countries),TEA,2047,3.2
6465,East Asia & Pacific (IDA & IBRD countries),TEA,2048,3.2
6466,East Asia & Pacific (IDA & IBRD countries),TEA,2049,3.2
6467,East Asia & Pacific (IDA & IBRD countries),TEA,2050,3.2
6468,Europe & Central Asia (IDA & IBRD countries),TEC,2023,3.2
6469,Europe & Central Asia (IDA & IBRD countries),TEC,2024,3.2
6470,Europe & Central Asia (IDA & IBRD countries),TEC,2025,3.2
6471,Europe & Central Asia (IDA & IBRD countries),TEC,2026,3.2
6472,Europe & Central Asia (IDA & IBRD countries),TEC,2027,3.2
6473,Europe & Central Asia (IDA & IBRD countries),TEC,2028,3.2
6474,Europe & Central Asia (IDA & IBRD countries),TEC,2029,3.2
6475,Europe & Central Asia (IDA & IBRD countries),TEC,2030,3.2
6476,Europe & Central Asia (IDA & IBRD countries),TEC,2031,3.2
6477,Europe & Central Asia (IDA & IBRD countries),TEC,2032,3.2
6478,Europe & Central Asia (IDA & IBRD countries),TEC,2033,3.2
6479,Europe & Central Asia (IDA & IBRD countries),TEC,2034,3.2
6480,Europe & Central Asia (IDA & IBRD countries),TEC,2035,3.2
6481,Europe & Central Asia (IDA & IBRD countries),TEC,2036,3.2
6482,Europe & Central Asia (IDA & IBRD countries),TEC,2037,3.2
6483,Europe & Central Asia (IDA & IBRD countries),TEC,2038,3.2
6484,Europe & Central Asia (IDA & IBRD countries),TEC,2039,3.2
6485,Europe & Central Asia (IDA & IBRD countries),TEC,2040,3.2
6486,Europe & Central Asia (IDA & IBRD countries),TEC,2041,3.2
6487,Europe & Central Asia (IDA & IBRD countries),TEC,2042,3.2
6488,Europe & Central Asia (IDA & IBRD countries),TEC,2043,3.2
6489,Europe & Central Asia (IDA & IBRD countries),TEC,2044,3.2
6490,Europe & Central Asia (IDA & IBRD countries),TEC,2045,3.2
6491,Europe & Central Asia (IDA & IBRD countries),TEC,2046,3.2
6492,Europe & Central Asia (IDA & IBRD countries),TEC,2047,3.2
6493,Europe & Central Asia (IDA & IBRD countries),TEC,2048,3.2
6494,Europe & Central Asia (IDA & IBRD countries),TEC,2049,3.2
6495,Europe & Central Asia (IDA & IBRD countries),TEC,2050,3.2
6496,Togo,TGO,2023,3.2
6497,Togo,TGO,2024,3.2
6498,Togo,TGO,2025,3.2
6499,Togo,TGO,2026,3.2
6500,Togo,TGO,2027,3.2
6501,Togo,TGO,2028,3.2
6502,Togo,TGO,2029,3.2
6503,Togo,TGO,2030,3.2
6504,Togo,TGO,2031,3.2
6505,Togo,TGO,2032,3.2
6506,Togo,TGO,2033,3.2
6507,Togo,TGO,2034,3.2
6508,Togo,TGO,2035,3.2
6509,Togo,TGO,2036,3.2
6510,Togo,TGO,2037,3.2
6511,Togo,TGO,2038,3.2
6512,Togo,TGO,2039,3.2
6513,Togo,TGO,2040,3.2
6514,Togo,TGO,2041,3.2
6515,Togo,TGO,2042,3.2
6516,Togo,TGO,2043,3.2
6517,Togo,TGO,2044,3.2
6518,Togo,TGO,2045,3.2
6519,Togo,TGO,2046,3.2
6520,Togo,TGO,2047,3.2
6521,Togo,TGO,2048,3.2
6522,Togo,TGO,2049,3.2
6523,Togo,TGO,2050,3.2
6524,Thailand,THA,2023,3.2
6525,Thailand,THA,2024,3.2
6526,Thailand,THA,2025,3.2
6527,Thailand,THA,2026,3.2
6528,Thailand,THA,2027,3.2
6529,Thailand,THA,2028,3.2
6530,Thailand,THA,2029,3.2
6531,Thailand,THA,2030,3.2
6532,Thailand,THA,2031,3.2
6533,Thailand,THA,2032,3.2
6534,Thailand,THA,2033,3.2
6535,Thailand,THA,2034,3.2
6536,Thailand,THA,2035,3.2
6537,Thailand,THA,2036,3.2
6538,Thailand,THA,2037,3.2
6539,Thailand,THA,2038,3.2
6540,Thailand,THA,2039,3.2
6541,Thailand,THA,2040,3.2
6542,Thailand,THA,2041,3.2
6543,Thailand,THA,2042,3.2
6544,Thailand,THA,2043,3.2
6545,Thailand,THA,2044,3.2
6546,Thailand,THA,2045,3.2
6547,Thailand,THA,2046,3.2
6548,Thailand,THA,2047,3.2
6549,Thailand,THA,2048,3.2
6550,Thailand,THA,2049,3.2
6551,Thailand,THA,2050,3.2
6552,Tajikistan,TJK,2023,3.2
6553,Tajikistan,TJK,2024,3.2
6554,Tajikistan,TJK,2025,3.2
6555,Tajikistan,TJK,2026,3.2
6556,Tajikistan,TJK,2027,3.2
6557,Tajikistan,TJK,2028,3.2
6558,Tajikistan,TJK,2029,3.2
6559,Tajikistan,TJK,2030,3.2
6560,Tajikistan,TJK,2031,3.2
6561,Tajikistan,TJK,2032,3.2
6562,Tajikistan,TJK,2033,3.2
6563,Tajikistan,TJK,2034,3.2
6564,Tajikistan,TJK,2035,3.2
6565,Tajikistan,TJK,2036,3.2
6566,Tajikistan,TJK,2037,3.2
6567,Tajikistan,TJK,2038,3.2
6568,Tajikistan,TJK,2039,3.2
6569,Tajikistan,TJK,2040,3.2
6570,Tajikistan,TJK,2041,3.2
6571,Tajikistan,TJK,2042,3.2
6572,Tajikistan,TJK,2043,3.2
6573,Tajikistan,TJK,2044,3.2
6574,Tajikistan,TJK,2045,3.2
6575,Tajikistan,TJK,2046,3.2
6576,Tajikistan,TJK,2047,3.2
6577,Tajikistan,TJK,2048,3.2
6578,Tajikistan,TJK,2049,3.2
6579,Tajikistan,TJK,2050,3.2
6580,Turkmenistan,TKM,2023,3.2
6581,Turkmenistan,TKM,2024,3.2
6582,Turkmenistan,TKM,2025,3.2
6583,Turkmenistan,TKM,2026,3.2
6584,Turkmenistan,TKM,2027,3.2
6585,Turkmenistan,TKM,2028,3.2
6586,Turkmenistan,TKM,2029,3.2
6587,Turkmenistan,TKM,2030,3.2
6588,Turkmenistan,TKM,2031,3.2
6589,Turkmenistan,TKM,2032,3.2
6590,Turkmenistan,TKM,2033,3.2
6591,Turkmenistan,TKM,2034,3.2
6592,Turkmenistan,TKM,2035,3.2
6593,Turkmenistan,TKM,2036,3.2
6594,Turkmenistan,TKM,2037,3.2
6595,Turkmenistan,TKM,2038,3.2
6596,Turkmenistan,TKM,2039,3.2
6597,Turkmenistan,TKM,2040,3.2
6598,Turkmenistan,TKM,2041,3.2
6599,Turkmenistan,TKM,2042,3.2
6600,Turkmenistan,TKM,2043,3.2
6601,Turkmenistan,TKM,2044,3.2
6602,Turkmenistan,TKM,2045,3.2
6603,Turkmenistan,TKM,2046,3.2
6604,Turkmenistan,TKM,2047,3.2
6605,Turkmenistan,TKM,2048,3.2
6606,Turkmenistan,TKM,2049,3.2
6607,Turkmenistan,TKM,2050,3.2
6608,Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,3.2
6609,Latin America & the Caribbean (IDA & IBRD countries),TLA,2024,3.2
6610,Latin America & the Caribbean (IDA & IBRD countries),TLA,2025,3.2
6611,Latin America & the Caribbean (IDA & IBRD countries),TLA,2026,3.2
6612,Latin America & the Caribbean (IDA & IBRD countries),TLA,2027,3.2
6613,Latin America & the Caribbean (IDA & IBRD countries),TLA,2028,3.2
6614,Latin America & the Caribbean (IDA & IBRD countries),TLA,2029,3.2
6615,Latin America & the Caribbean (IDA & IBRD countries),TLA,2030,3.2
6616,Latin America & the Caribbean (IDA & IBRD countries),TLA,2031,3.2
6617,Latin America & the Caribbean (IDA & IBRD countries),TLA,2032,3.2
6618,Latin America & the Caribbean (IDA & IBRD countries),TLA,2033,3.2
6619,Latin America & the Caribbean (IDA & IBRD countries),TLA,2034,3.2
6620,Latin America & the Caribbean (IDA & IBRD countries),TLA,2035,3.2
6621,Latin America & the Caribbean (IDA & IBRD countries),TLA,2036,3.2
6622,Latin America & the Caribbean (IDA & IBRD countries),TLA,2037,3.2
6623,Latin America & the Caribbean (IDA & IBRD countries),TLA,2038,3.2
6624,Latin America & the Caribbean (IDA & IBRD countries),TLA,2039,3.2
6625,Latin America & the Caribbean (IDA & IBRD countries),TLA,2040,3.2
6626,Latin America & the Caribbean (IDA & IBRD countries),TLA,2041,3.2
6627,Latin America & the Caribbean (IDA & IBRD countries),TLA,2042,3.2
6628,Latin America & the Caribbean (IDA & IBRD countries),TLA,2043,3.2
6629,Latin America & the Caribbean (IDA & IBRD countries),TLA,2044,3.2
6630,Latin America & the Caribbean (IDA & IBRD countries),TLA,2045,3.2
6631,Latin America & the Caribbean (IDA & IBRD countries),TLA,2046,3.2
6632,Latin America & the Caribbean (IDA & IBRD countries),TLA,2047,3.2
6633,Latin America & the Caribbean (IDA & IBRD countries),TLA,2048,3.2
6634,Latin America & the Caribbean (IDA & IBRD countries),TLA,2049,3.2
6635,Latin America & the Caribbean (IDA & IBRD countries),TLA,2050,3.2
6636,Timor-Leste,TLS,2023,3.2
6637,Timor-Leste,TLS,2024,3.2
6638,Timor-Leste,TLS,2025,3.2
6639,Timor-Leste,TLS,2026,3.2
6640,Timor-Leste,TLS,2027,3.2
6641,Timor-Leste,TLS,2028,3.2
6642,Timor-Leste,TLS,2029,3.2
6643,Timor-Leste,TLS,2030,3.2
6644,Timor-Leste,TLS,2031,3.2
6645,Timor-Leste,TLS,2032,3.2
6646,Timor-Leste,TLS,2033,3.2
6647,Timor-Leste,TLS,2034,3.2
6648,Timor-Leste,TLS,2035,3.2
6649,Timor-Leste,TLS,2036,3.2
6650,Timor-Leste,TLS,2037,3.2
6651,Timor-Leste,TLS,2038,3.2
6652,Timor-Leste,TLS,2039,3.2
6653,Timor-Leste,TLS,2040,3.2
6654,Timor-Leste,TLS,2041,3.2
6655,Timor-Leste,TLS,2042,3.2
6656,Timor-Leste,TLS,2043,3.2
6657,Timor-Leste,TLS,2044,3.2
6658,Timor-Leste,TLS,2045,3.2
6659,Timor-Leste,TLS,2046,3.2
6660,Timor-Leste,TLS,2047,3.2
6661,Timor-Leste,TLS,2048,3.2
6662,Timor-Leste,TLS,2049,3.2
6663,Timor-Leste,TLS,2050,3.2
6664,Middle East & North Africa (IDA & IBRD countries),TMN,2023,3.2
6665,Middle East & North Africa (IDA & IBRD countries),TMN,2024,3.2
6666,Middle East & North Africa (IDA & IBRD countries),TMN,2025,3.2
6667,Middle East & North Africa (IDA & IBRD countries),TMN,2026,3.2
6668,Middle East & North Africa (IDA & IBRD countries),TMN,2027,3.2
6669,Middle East & North Africa (IDA & IBRD countries),TMN,2028,3.2
6670,Middle East & North Africa (IDA & IBRD countries),TMN,2029,3.2
6671,Middle East & North Africa (IDA & IBRD countries),TMN,2030,3.2
6672,Middle East & North Africa (IDA & IBRD countries),TMN,2031,3.2
6673,Middle East & North Africa (IDA & IBRD countries),TMN,2032,3.2
6674,Middle East & North Africa (IDA & IBRD countries),TMN,2033,3.2
6675,Middle East & North Africa (IDA & IBRD countries),TMN,2034,3.2
6676,Middle East & North Africa (IDA & IBRD countries),TMN,2035,3.2
6677,Middle East & North Africa (IDA & IBRD countries),TMN,2036,3.2
6678,Middle East & North Africa (IDA & IBRD countries),TMN,2037,3.2
6679,Middle East & North Africa (IDA & IBRD countries),TMN,2038,3.2
6680,Middle East & North Africa (IDA & IBRD countries),TMN,2039,3.2
6681,Middle East & North Africa (IDA & IBRD countries),TMN,2040,3.2
6682,Middle East & North Africa (IDA & IBRD countries),TMN,2041,3.2
6683,Middle East & North Africa (IDA & IBRD countries),TMN,2042,3.2
6684,Middle East & North Africa (IDA & IBRD countries),TMN,2043,3.2
6685,Middle East & North Africa (IDA & IBRD countries),TMN,2044,3.2
6686,Middle East & North Africa (IDA & IBRD countries),TMN,2045,3.2
6687,Middle East & North Africa (IDA & IBRD countries),TMN,2046,3.2
6688,Middle East & North Africa (IDA & IBRD countries),TMN,2047,3.2
6689,Middle East & North Africa (IDA & IBRD countries),TMN,2048,3.2
6690,Middle East & North Africa (IDA & IBRD countries),TMN,2049,3.2
6691,Middle East & North Africa (IDA & IBRD countries),TMN,2050,3.2
6692,Tonga,TON,2023,3.2
6693,Tonga,TON,2024,3.2
6694,Tonga,TON,2025,3.2
6695,Tonga,TON,2026,3.2
6696,Tonga,TON,2027,3.2
6697,Tonga,TON,2028,3.2
6698,Tonga,TON,2029,3.2
6699,Tonga,TON,2030,3.2
6700,Tonga,TON,2031,3.2
6701,Tonga,TON,2032,3.2
6702,Tonga,TON,2033,3.2
6703,Tonga,TON,2034,3.2
6704,Tonga,TON,2035,3.2
6705,Tonga,TON,2036,3.2
6706,Tonga,TON,2037,3.2
6707,Tonga,TON,2038,3.2
6708,Tonga,TON,2039,3.2
6709,Tonga,TON,2040,3.2
6710,Tonga,TON,2041,3.2
6711,Tonga,TON,2042,3.2
6712,Tonga,TON,2043,3.2
6713,Tonga,TON,2044,3.2
6714,Tonga,TON,2045,3.2
6715,Tonga,TON,2046,3.2
6716,Tonga,TON,2047,3.2
6717,Tonga,TON,2048,3.2
6718,Tonga,TON,2049,3.2
6719,Tonga,TON,2050,3.2
6720,South Asia (IDA & IBRD),TSA,2023,3.2
6721,South Asia (IDA & IBRD),TSA,2024,3.2
6722,South Asia (IDA & IBRD),TSA,2025,3.2
6723,South Asia (IDA & IBRD),TSA,2026,3.2
6724,South Asia (IDA & IBRD),TSA,2027,3.2
6725,South Asia (IDA & IBRD),TSA,2028,3.2
6726,South Asia (IDA & IBRD),TSA,2029,3.2
6727,South Asia (IDA & IBRD),TSA,2030,3.2
6728,South Asia (IDA & IBRD),TSA,2031,3.2
6729,South Asia (IDA & IBRD),TSA,2032,3.2
6730,South Asia (IDA & IBRD),TSA,2033,3.2
6731,South Asia (IDA & IBRD),TSA,2034,3.2
6732,South Asia (IDA & IBRD),TSA,2035,3.2
6733,South Asia (IDA & IBRD),TSA,2036,3.2
6734,South Asia (IDA & IBRD),TSA,2037,3.2
6735,South Asia (IDA & IBRD),TSA,2038,3.2
6736,South Asia (IDA & IBRD),TSA,2039,3.2
6737,South Asia (IDA & IBRD),TSA,2040,3.2
6738,South Asia (IDA & IBRD),TSA,2041,3.2
6739,South Asia (IDA & IBRD),TSA,2042,3.2
6740,South Asia (IDA & IBRD),TSA,2043,3.2
6741,South Asia (IDA & IBRD),TSA,2044,3.2
6742,South Asia (IDA & IBRD),TSA,2045,3.2
6743,South Asia (IDA & IBRD),TSA,2046,3.2
6744,South Asia (IDA & IBRD),TSA,2047,3.2
6745,South Asia (IDA & IBRD),TSA,2048,3.2
6746,South Asia (IDA & IBRD),TSA,2049,3.2
6747,South Asia (IDA & IBRD),TSA,2050,3.2
6748,Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,3.2
6749,Sub-Saharan Africa (IDA & IBRD countries),TSS,2024,3.2
6750,Sub-Saharan Africa (IDA & IBRD countries),TSS,2025,3.2
6751,Sub-Saharan Africa (IDA & IBRD countries),TSS,2026,3.2
6752,Sub-Saharan Africa (IDA & IBRD countries),TSS,2027,3.2
6753,Sub-Saharan Africa (IDA & IBRD countries),TSS,2028,3.2
6754,Sub-Saharan Africa (IDA & IBRD countries),TSS,2029,3.2
6755,Sub-Saharan Africa (IDA & IBRD countries),TSS,2030,3.2
6756,Sub-Saharan Africa (IDA & IBRD countries),TSS,2031,3.2
6757,Sub-Saharan Africa (IDA & IBRD countries),TSS,2032,3.2
6758,Sub-Saharan Africa (IDA & IBRD countries),TSS,2033,3.2
6759,Sub-Saharan Africa (IDA & IBRD countries),TSS,2034,3.2
6760,Sub-Saharan Africa (IDA & IBRD countries),TSS,2035,3.2
6761,Sub-Saharan Africa (IDA & IBRD countries),TSS,2036,3.2
6762,Sub-Saharan Africa (IDA & IBRD countries),TSS,2037,3.2
6763,Sub-Saharan Africa (IDA & IBRD countries),TSS,2038,3.2
6764,Sub-Saharan Africa (IDA & IBRD countries),TSS,2039,3.2
6765,Sub-Saharan Africa (IDA & IBRD countries),TSS,2040,3.2
6766,Sub-Saharan Africa (IDA & IBRD countries),TSS,2041,3.2
6767,Sub-Saharan Africa (IDA & IBRD countries),TSS,2042,3.2
6768,Sub-Saharan Africa (IDA & IBRD countries),TSS,2043,3.2
6769,Sub-Saharan Africa (IDA & IBRD countries),TSS,2044,3.2
6770,Sub-Saharan Africa (IDA & IBRD countries),TSS,2045,3.2
6771,Sub-Saharan Africa (IDA & IBRD countries),TSS,2046,3.2
6772,Sub-Saharan Africa (IDA & IBRD countries),TSS,2047,3.2
6773,Sub-Saharan Africa (IDA & IBRD countries),TSS,2048,3.2
6774,Sub-Saharan Africa (IDA & IBRD countries),TSS,2049,3.2
6775,Sub-Saharan Africa (IDA & IBRD countries),TSS,2050,3.2
6776,Trinidad and Tobago,TTO,2023,3.2
6777,Trinidad and Tobago,TTO,2024,3.2
6778,Trinidad and Tobago,TTO,2025,3.2
6779,Trinidad and Tobago,TTO,2026,3.2
6780,Trinidad and Tobago,TTO,2027,3.2
6781,Trinidad and Tobago,TTO,2028,3.2
6782,Trinidad and Tobago,TTO,2029,3.2
6783,Trinidad and Tobago,TTO,2030,3.2
6784,Trinidad and Tobago,TTO,2031,3.2
6785,Trinidad and Tobago,TTO,2032,3.2
6786,Trinidad and Tobago,TTO,2033,3.2
6787,Trinidad and Tobago,TTO,2034,3.2
6788,Trinidad and Tobago,TTO,2035,3.2
6789,Trinidad and Tobago,TTO,2036,3.2
6790,Trinidad and Tobago,TTO,2037,3.2
6791,Trinidad and Tobago,TTO,2038,3.2
6792,Trinidad and Tobago,TTO,2039,3.2
6793,Trinidad and Tobago,TTO,2040,3.2
6794,Trinidad and Tobago,TTO,2041,3.2
6795,Trinidad and Tobago,TTO,2042,3.2
6796,Trinidad and Tobago,TTO,2043,3.2
6797,Trinidad and Tobago,TTO,2044,3.2
6798,Trinidad and Tobago,TTO,2045,3.2
6799,Trinidad and Tobago,TTO,2046,3.2
6800,Trinidad and Tobago,TTO,2047,3.2
6801,Trinidad and Tobago,TTO,2048,3.2
6802,Trinidad and Tobago,TTO,2049,3.2
6803,Trinidad and Tobago,TTO,2050,3.2
6804,Tunisia,TUN,2023,3.2
6805,Tunisia,TUN,2024,3.2
6806,Tunisia,TUN,2025,3.2
6807,Tunisia,TUN,2026,3.2
6808,Tunisia,TUN,2027,3.2
6809,Tunisia,TUN,2028,3.2
6810,Tunisia,TUN,2029,3.2
6811,Tunisia,TUN,2030,3.2
6812,Tunisia,TUN,2031,3.2
6813,Tunisia,TUN,2032,3.2
6814,Tunisia,TUN,2033,3.2
6815,Tunisia,TUN,2034,3.2
6816,Tunisia,TUN,2035,3.2
6817,Tunisia,TUN,2036,3.2
6818,Tunisia,TUN,2037,3.2
6819,Tunisia,TUN,2038,3.2
6820,Tunisia,TUN,2039,3.2
6821,Tunisia,TUN,2040,3.2
6822,Tunisia,TUN,2041,3.2
6823,Tunisia,TUN,2042,3.2
6824,Tunisia,TUN,2043,3.2
6825,Tunisia,TUN,2044,3.2
6826,Tunisia,TUN,2045,3.2
6827,Tunisia,TUN,2046,3.2
6828,Tunisia,TUN,2047,3.2
6829,Tunisia,TUN,2048,3.2
6830,Tunisia,TUN,2049,3.2
6831,Tunisia,TUN,2050,3.2
6832,Turkiye,TUR,2023,3.2
6833,Turkiye,TUR,2024,3.2
6834,Turkiye,TUR,2025,3.2
6835,Turkiye,TUR,2026,3.2
6836,Turkiye,TUR,2027,3.2
6837,Turkiye,TUR,2028,3.2
6838,Turkiye,TUR,2029,3.2
6839,Turkiye,TUR,2030,3.2
6840,Turkiye,TUR,2031,3.2
6841,Turkiye,TUR,2032,3.2
6842,Turkiye,TUR,2033,3.2
6843,Turkiye,TUR,2034,3.2
6844,Turkiye,TUR,2035,3.2
6845,Turkiye,TUR,2036,3.2
6846,Turkiye,TUR,2037,3.2
6847,Turkiye,TUR,2038,3.2
6848,Turkiye,TUR,2039,3.2
6849,Turkiye,TUR,2040,3.2
6850,Turkiye,TUR,2041,3.2
6851,Turkiye,TUR,2042,3.2
6852,Turkiye,TUR,2043,3.2
6853,Turkiye,TUR,2044,3.2
6854,Turkiye,TUR,2045,3.2
6855,Turkiye,TUR,2046,3.2
6856,Turkiye,TUR,2047,3.2
6857,Turkiye,TUR,2048,3.2
6858,Turkiye,TUR,2049,3.2
6859,Turkiye,TUR,2050,3.2
6860,Tuvalu,TUV,2023,3.2
6861,Tuvalu,TUV,2024,3.2
6862,Tuvalu,TUV,2025,3.2
6863,Tuvalu,TUV,2026,3.2
6864,Tuvalu,TUV,2027,3.2
6865,Tuvalu,TUV,2028,3.2
6866,Tuvalu,TUV,2029,3.2
6867,Tuvalu,TUV,2030,3.2
6868,Tuvalu,TUV,2031,3.2
6869,Tuvalu,TUV,2032,3.2
6870,Tuvalu,TUV,2033,3.2
6871,Tuvalu,TUV,2034,3.2
6872,Tuvalu,TUV,2035,3.2
6873,Tuvalu,TUV,2036,3.2
6874,Tuvalu,TUV,2037,3.2
6875,Tuvalu,TUV,2038,3.2
6876,Tuvalu,TUV,2039,3.2
6877,Tuvalu,TUV,2040,3.2
6878,Tuvalu,TUV,2041,3.2
6879,Tuvalu,TUV,2042,3.2
6880,Tuvalu,TUV,2043,3.2
6881,Tuvalu,TUV,2044,3.2
6882,Tuvalu,TUV,2045,3.2
6883,Tuvalu,TUV,2046,3.2
6884,Tuvalu,TUV,2047,3.2
6885,Tuvalu,TUV,2048,3.2
6886,Tuvalu,TUV,2049,3.2
6887,Tuvalu,TUV,2050,3.2
6888,Tanzania,TZA,2023,3.2
6889,Tanzania,TZA,2024,3.2
6890,Tanzania,TZA,2025,3.2
6891,Tanzania,TZA,2026,3.2
6892,Tanzania,TZA,2027,3.2
6893,Tanzania,TZA,2028,3.2
6894,Tanzania,TZA,2029,3.2
6895,Tanzania,TZA,2030,3.2
6896,Tanzania,TZA,2031,3.2
6897,Tanzania,TZA,2032,3.2
6898,Tanzania,TZA,2033,3.2
6899,Tanzania,TZA,2034,3.2
6900,Tanzania,TZA,2035,3.2
6901,Tanzania,TZA,2036,3.2
6902,Tanzania,TZA,2037,3.2
6903,Tanzania,TZA,2038,3.2
6904,Tanzania,TZA,2039,3.2
6905,Tanzania,TZA,2040,3.2
6906,Tanzania,TZA,2041,3.2
6907,Tanzania,TZA,2042,3.2
6908,Tanzania,TZA,2043,3.2
6909,Tanzania,TZA,2044,3.2
6910,Tanzania,TZA,2045,3.2
6911,Tanzania,TZA,2046,3.2
6912,Tanzania,TZA,2047,3.2
6913,Tanzania,TZA,2048,3.2
6914,Tanzania,TZA,2049,3.2
6915,Tanzania,TZA,2050,3.2
6916,Uganda,UGA,2023,3.2
6917,Uganda,UGA,2024,3.2
6918,Uganda,UGA,2025,3.2
6919,Uganda,UGA,2026,3.2
6920,Uganda,UGA,2027,3.2
6921,Uganda,UGA,2028,3.2
6922,Uganda,UGA,2029,3.2
6923,Uganda,UGA,2030,3.2
6924,Uganda,UGA,2031,3.2
6925,Uganda,UGA,2032,3.2
6926,Uganda,UGA,2033,3.2
6927,Uganda,UGA,2034,3.2
6928,Uganda,UGA,2035,3.2
6929,Uganda,UGA,2036,3.2
6930,Uganda,UGA,2037,3.2
6931,Uganda,UGA,2038,3.2
6932,Uganda,UGA,2039,3.2
6933,Uganda,UGA,2040,3.2
6934,Uganda,UGA,2041,3.2
6935,Uganda,UGA,2042,3.2
6936,Uganda,UGA,2043,3.2
6937,Uganda,UGA,2044,3.2
6938,Uganda,UGA,2045,3.2
6939,Uganda,UGA,2046,3.2
6940,Uganda,UGA,2047,3.2
6941,Uganda,UGA,2048,3.2
6942,Uganda,UGA,2049,3.2
6943,Uganda,UGA,2050,3.2
6944,Ukraine,UKR,2023,3.2
6945,Ukraine,UKR,2024,3.2
6946,Ukraine,UKR,2025,3.2
6947,Ukraine,UKR,2026,3.2
6948,Ukraine,UKR,2027,3.2
6949,Ukraine,UKR,2028,3.2
6950,Ukraine,UKR,2029,3.2
6951,Ukraine,UKR,2030,3.2
6952,Ukraine,UKR,2031,3.2
6953,Ukraine,UKR,2032,3.2
6954,Ukraine,UKR,2033,3.2
6955,Ukraine,UKR,2034,3.2
6956,Ukraine,UKR,2035,3.2
6957,Ukraine,UKR,2036,3.2
6958,Ukraine,UKR,2037,3.2
6959,Ukraine,UKR,2038,3.2
6960,Ukraine,UKR,2039,3.2
6961,Ukraine,UKR,2040,3.2
6962,Ukraine,UKR,2041,3.2
6963,Ukraine,UKR,2042,3.2
6964,Ukraine,UKR,2043,3.2
6965,Ukraine,UKR,2044,3.2
6966,Ukraine,UKR,2045,3.2
6967,Ukraine,UKR,2046,3.2
6968,Ukraine,UKR,2047,3.2
6969,Ukraine,UKR,2048,3.2
6970,Ukraine,UKR,2049,3.2
6971,Ukraine,UKR,2050,3.2
6972,Upper middle income,UMC,2023,3.2
6973,Upper middle income,UMC,2024,3.2
6974,Upper middle income,UMC,2025,3.2
6975,Upper middle income,UMC,2026,3.2
6976,Upper middle income,UMC,2027,3.2
6977,Upper middle income,UMC,2028,3.2
6978,Upper middle income,UMC,2029,3.2
6979,Upper middle income,UMC,2030,3.2
6980,Upper middle income,UMC,2031,3.2
6981,Upper middle income,UMC,2032,3.2
6982,Upper middle income,UMC,2033,3.2
6983,Upper middle income,UMC,2034,3.2
6984,Upper middle income,UMC,2035,3.2
6985,Upper middle income,UMC,2036,3.2
6986,Upper middle income,UMC,2037,3.2
6987,Upper middle income,UMC,2038,3.2
6988,Upper middle income,UMC,2039,3.2
6989,Upper middle income,UMC,2040,3.2
6990,Upper middle income,UMC,2041,3.2
6991,Upper middle income,UMC,2042,3.2
6992,Upper middle income,UMC,2043,3.2
6993,Upper middle income,UMC,2044,3.2
6994,Upper middle income,UMC,2045,3.2
6995,Upper middle income,UMC,2046,3.2
6996,Upper middle income,UMC,2047,3.2
6997,Upper middle income,UMC,2048,3.2
6998,Upper middle income,UMC,2049,3.2
6999,Upper middle income,UMC,2050,3.2
7000,Uruguay,URY,2023,3.2
7001,Uruguay,URY,2024,3.2
7002,Uruguay,URY,2025,3.2
7003,Uruguay,URY,2026,3.2
7004,Uruguay,URY,2027,3.2
7005,Uruguay,URY,2028,3.2
7006,Uruguay,URY,2029,3.2
7007,Uruguay,URY,2030,3.2
7008,Uruguay,URY,2031,3.2
7009,Uruguay,URY,2032,3.2
7010,Uruguay,URY,2033,3.2
7011,Uruguay,URY,2034,3.2
7012,Uruguay,URY,2035,3.2
7013,Uruguay,URY,2036,3.2
7014,Uruguay,URY,2037,3.2
7015,Uruguay,URY,2038,3.2
7016,Uruguay,URY,2039,3.2
7017,Uruguay,URY,2040,3.2
7018,Uruguay,URY,2041,3.2
7019,Uruguay,URY,2042,3.2
7020,Uruguay,URY,2043,3.2
7021,Uruguay,URY,2044,3.2
7022,Uruguay,URY,2045,3.2
7023,Uruguay,URY,2046,3.2
7024,Uruguay,URY,2047,3.2
7025,Uruguay,URY,2048,3.2
7026,Uruguay,URY,2049,3.2
7027,Uruguay,URY,2050,3.2
7028,United States,USA,2023,3.2
7029,United States,USA,2024,3.2
7030,United States,USA,2025,3.2
7031,United States,USA,2026,3.2
7032,United States,USA,2027,3.2
7033,United States,USA,2028,3.2
7034,United States,USA,2029,3.2
7035,United States,USA,2030,3.2
7036,United States,USA,2031,3.2
7037,United States,USA,2032,3.2
7038,United States,USA,2033,3.2
7039,United States,USA,2034,3.2
7040,United States,USA,2035,3.2
7041,United States,USA,2036,3.2
7042,United States,USA,2037,3.2
7043,United States,USA,2038,3.2
7044,United States,USA,2039,3.2
7045,United States,USA,2040,3.2
7046,United States,USA,2041,3.2
7047,United States,USA,2042,3.2
7048,United States,USA,2043,3.2
7049,United States,USA,2044,3.2
7050,United States,USA,2045,3.2
7051,United States,USA,2046,3.2
7052,United States,USA,2047,3.2
7053,United States,USA,2048,3.2
7054,United States,USA,2049,3.2
7055,United States,USA,2050,3.2
