,Nation,iso_code3,Year,fuelefficiency_trns_rail_freight_natural_gas_km_per_litre
1970,Spain,ESP,2033,3.76647834275
1971,Spain,ESP,2034,3.76647834275
1972,Spain,ESP,2035,3.76647834275
1973,Spain,ESP,2036,3.76647834275
1974,Spain,ESP,2037,3.76647834275
1975,Spain,ESP,2038,3.76647834275
1976,Spain,ESP,2039,3.76647834275
1977,Spain,ESP,2040,3.76647834275
1978,Spain,ESP,2041,3.76647834275
1979,Spain,ESP,2042,3.76647834275
1980,Spain,ESP,2043,3.76647834275
1981,Spain,ESP,2044,3.76647834275
1982,Spain,ESP,2045,3.76647834275
1983,Spain,ESP,2046,3.76647834275
1984,Spain,ESP,2047,3.76647834275
1985,Spain,ESP,2048,3.76647834275
1986,Spain,ESP,2049,3.76647834275
1987,Spain,ESP,2050,3.76647834275
1988,Estonia,EST,2023,3.76647834275
1989,Estonia,EST,2024,3.76647834275
1990,Estonia,EST,2025,3.76647834275
1991,Estonia,EST,2026,3.76647834275
1992,Estonia,EST,2027,3.76647834275
1993,Estonia,EST,2028,3.76647834275
1994,Estonia,EST,2029,3.76647834275
1995,Estonia,EST,2030,3.76647834275
1996,Estonia,EST,2031,3.76647834275
1997,Estonia,EST,2032,3.76647834275
1998,Estonia,EST,2033,3.76647834275
1999,Estonia,EST,2034,3.76647834275
2000,Estonia,EST,2035,3.76647834275
2001,Estonia,EST,2036,3.76647834275
2002,Estonia,EST,2037,3.76647834275
2003,Estonia,EST,2038,3.76647834275
2004,Estonia,EST,2039,3.76647834275
2005,Estonia,EST,2040,3.76647834275
2006,Estonia,EST,2041,3.76647834275
2007,Estonia,EST,2042,3.76647834275
2008,Estonia,EST,2043,3.76647834275
2009,Estonia,EST,2044,3.76647834275
2010,Estonia,EST,2045,3.76647834275
2011,Estonia,EST,2046,3.76647834275
2012,Estonia,EST,2047,3.76647834275
2013,Estonia,EST,2048,3.76647834275
2014,Estonia,EST,2049,3.76647834275
2015,Estonia,EST,2050,3.76647834275
2016,Ethiopia,ETH,2023,3.76647834275
2017,Ethiopia,ETH,2024,3.76647834275
2018,Ethiopia,ETH,2025,3.76647834275
2019,Ethiopia,ETH,2026,3.76647834275
2020,Ethiopia,ETH,2027,3.76647834275
2021,Ethiopia,ETH,2028,3.76647834275
2022,Ethiopia,ETH,2029,3.76647834275
2023,Ethiopia,ETH,2030,3.76647834275
2024,Ethiopia,ETH,2031,3.76647834275
2025,Ethiopia,ETH,2032,3.76647834275
2026,Ethiopia,ETH,2033,3.76647834275
2027,Ethiopia,ETH,2034,3.76647834275
2028,Ethiopia,ETH,2035,3.76647834275
2029,Ethiopia,ETH,2036,3.76647834275
2030,Ethiopia,ETH,2037,3.76647834275
2031,Ethiopia,ETH,2038,3.76647834275
2032,Ethiopia,ETH,2039,3.76647834275
2033,Ethiopia,ETH,2040,3.76647834275
2034,Ethiopia,ETH,2041,3.76647834275
2035,Ethiopia,ETH,2042,3.76647834275
2036,Ethiopia,ETH,2043,3.76647834275
2037,Ethiopia,ETH,2044,3.76647834275
2038,Ethiopia,ETH,2045,3.76647834275
2039,Ethiopia,ETH,2046,3.76647834275
2040,Ethiopia,ETH,2047,3.76647834275
2041,Ethiopia,ETH,2048,3.76647834275
2042,Ethiopia,ETH,2049,3.76647834275
2043,Ethiopia,ETH,2050,3.76647834275
2044,European Union,EUU,2023,3.76647834275
2045,European Union,EUU,2024,3.76647834275
2046,European Union,EUU,2025,3.76647834275
2047,European Union,EUU,2026,3.76647834275
2048,European Union,EUU,2027,3.76647834275
2049,European Union,EUU,2028,3.76647834275
2050,European Union,EUU,2029,3.76647834275
2051,European Union,EUU,2030,3.76647834275
2052,European Union,EUU,2031,3.76647834275
2053,European Union,EUU,2032,3.76647834275
2054,European Union,EUU,2033,3.76647834275
2055,European Union,EUU,2034,3.76647834275
2056,European Union,EUU,2035,3.76647834275
2057,European Union,EUU,2036,3.76647834275
2058,European Union,EUU,2037,3.76647834275
2059,European Union,EUU,2038,3.76647834275
2060,European Union,EUU,2039,3.76647834275
2061,European Union,EUU,2040,3.76647834275
2062,European Union,EUU,2041,3.76647834275
2063,European Union,EUU,2042,3.76647834275
2064,European Union,EUU,2043,3.76647834275
2065,European Union,EUU,2044,3.76647834275
2066,European Union,EUU,2045,3.76647834275
2067,European Union,EUU,2046,3.76647834275
2068,European Union,EUU,2047,3.76647834275
2069,European Union,EUU,2048,3.76647834275
2070,European Union,EUU,2049,3.76647834275
2071,European Union,EUU,2050,3.76647834275
2072,Fragile and conflict affected situations,FCS,2023,3.76647834275
2073,Fragile and conflict affected situations,FCS,2024,3.76647834275
2074,Fragile and conflict affected situations,FCS,2025,3.76647834275
2075,Fragile and conflict affected situations,FCS,2026,3.76647834275
2076,Fragile and conflict affected situations,FCS,2027,3.76647834275
2077,Fragile and conflict affected situations,FCS,2028,3.76647834275
2078,Fragile and conflict affected situations,FCS,2029,3.76647834275
2079,Fragile and conflict affected situations,FCS,2030,3.76647834275
2080,Fragile and conflict affected situations,FCS,2031,3.76647834275
2081,Fragile and conflict affected situations,FCS,2032,3.76647834275
2082,Fragile and conflict affected situations,FCS,2033,3.76647834275
2083,Fragile and conflict affected situations,FCS,2034,3.76647834275
2084,Fragile and conflict affected situations,FCS,2035,3.76647834275
2085,Fragile and conflict affected situations,FCS,2036,3.76647834275
2086,Fragile and conflict affected situations,FCS,2037,3.76647834275
2087,Fragile and conflict affected situations,FCS,2038,3.76647834275
2088,Fragile and conflict affected situations,FCS,2039,3.76647834275
2089,Fragile and conflict affected situations,FCS,2040,3.76647834275
2090,Fragile and conflict affected situations,FCS,2041,3.76647834275
2091,Fragile and conflict affected situations,FCS,2042,3.76647834275
2092,Fragile and conflict affected situations,FCS,2043,3.76647834275
2093,Fragile and conflict affected situations,FCS,2044,3.76647834275
2094,Fragile and conflict affected situations,FCS,2045,3.76647834275
2095,Fragile and conflict affected situations,FCS,2046,3.76647834275
2096,Fragile and conflict affected situations,FCS,2047,3.76647834275
2097,Fragile and conflict affected situations,FCS,2048,3.76647834275
2098,Fragile and conflict affected situations,FCS,2049,3.76647834275
2099,Fragile and conflict affected situations,FCS,2050,3.76647834275
2100,Finland,FIN,2023,3.76647834275
2101,Finland,FIN,2024,3.76647834275
2102,Finland,FIN,2025,3.76647834275
2103,Finland,FIN,2026,3.76647834275
2104,Finland,FIN,2027,3.76647834275
2105,Finland,FIN,2028,3.76647834275
2106,Finland,FIN,2029,3.76647834275
2107,Finland,FIN,2030,3.76647834275
2108,Finland,FIN,2031,3.76647834275
2109,Finland,FIN,2032,3.76647834275
2110,Finland,FIN,2033,3.76647834275
2111,Finland,FIN,2034,3.76647834275
2112,Finland,FIN,2035,3.76647834275
2113,Finland,FIN,2036,3.76647834275
2114,Finland,FIN,2037,3.76647834275
2115,Finland,FIN,2038,3.76647834275
2116,Finland,FIN,2039,3.76647834275
2117,Finland,FIN,2040,3.76647834275
2118,Finland,FIN,2041,3.76647834275
2119,Finland,FIN,2042,3.76647834275
2120,Finland,FIN,2043,3.76647834275
2121,Finland,FIN,2044,3.76647834275
2122,Finland,FIN,2045,3.76647834275
2123,Finland,FIN,2046,3.76647834275
2124,Finland,FIN,2047,3.76647834275
2125,Finland,FIN,2048,3.76647834275
2126,Finland,FIN,2049,3.76647834275
2127,Finland,FIN,2050,3.76647834275
2128,Fiji,FJI,2023,3.76647834275
2129,Fiji,FJI,2024,3.76647834275
2130,Fiji,FJI,2025,3.76647834275
2131,Fiji,FJI,2026,3.76647834275
2132,Fiji,FJI,2027,3.76647834275
2133,Fiji,FJI,2028,3.76647834275
2134,Fiji,FJI,2029,3.76647834275
2135,Fiji,FJI,2030,3.76647834275
2136,Fiji,FJI,2031,3.76647834275
2137,Fiji,FJI,2032,3.76647834275
2138,Fiji,FJI,2033,3.76647834275
2139,Fiji,FJI,2034,3.76647834275
2140,Fiji,FJI,2035,3.76647834275
2141,Fiji,FJI,2036,3.76647834275
2142,Fiji,FJI,2037,3.76647834275
2143,Fiji,FJI,2038,3.76647834275
2144,Fiji,FJI,2039,3.76647834275
2145,Fiji,FJI,2040,3.76647834275
2146,Fiji,FJI,2041,3.76647834275
2147,Fiji,FJI,2042,3.76647834275
2148,Fiji,FJI,2043,3.76647834275
2149,Fiji,FJI,2044,3.76647834275
2150,Fiji,FJI,2045,3.76647834275
2151,Fiji,FJI,2046,3.76647834275
2152,Fiji,FJI,2047,3.76647834275
2153,Fiji,FJI,2048,3.76647834275
2154,Fiji,FJI,2049,3.76647834275
2155,Fiji,FJI,2050,3.76647834275
2156,France,FRA,2023,3.76647834275
2157,France,FRA,2024,3.76647834275
2158,France,FRA,2025,3.76647834275
2159,France,FRA,2026,3.76647834275
2160,France,FRA,2027,3.76647834275
2161,France,FRA,2028,3.76647834275
2162,France,FRA,2029,3.76647834275
2163,France,FRA,2030,3.76647834275
2164,France,FRA,2031,3.76647834275
2165,France,FRA,2032,3.76647834275
2166,France,FRA,2033,3.76647834275
2167,France,FRA,2034,3.76647834275
2168,France,FRA,2035,3.76647834275
2169,France,FRA,2036,3.76647834275
2170,France,FRA,2037,3.76647834275
2171,France,FRA,2038,3.76647834275
2172,France,FRA,2039,3.76647834275
2173,France,FRA,2040,3.76647834275
2174,France,FRA,2041,3.76647834275
2175,France,FRA,2042,3.76647834275
2176,France,FRA,2043,3.76647834275
2177,France,FRA,2044,3.76647834275
2178,France,FRA,2045,3.76647834275
2179,France,FRA,2046,3.76647834275
2180,France,FRA,2047,3.76647834275
2181,France,FRA,2048,3.76647834275
2182,France,FRA,2049,3.76647834275
2183,France,FRA,2050,3.76647834275
2184,Faroe Islands,FRO,2023,3.76647834275
2185,Faroe Islands,FRO,2024,3.76647834275
2186,Faroe Islands,FRO,2025,3.76647834275
2187,Faroe Islands,FRO,2026,3.76647834275
2188,Faroe Islands,FRO,2027,3.76647834275
2189,Faroe Islands,FRO,2028,3.76647834275
2190,Faroe Islands,FRO,2029,3.76647834275
2191,Faroe Islands,FRO,2030,3.76647834275
2192,Faroe Islands,FRO,2031,3.76647834275
2193,Faroe Islands,FRO,2032,3.76647834275
2194,Faroe Islands,FRO,2033,3.76647834275
2195,Faroe Islands,FRO,2034,3.76647834275
2196,Faroe Islands,FRO,2035,3.76647834275
2197,Faroe Islands,FRO,2036,3.76647834275
2198,Faroe Islands,FRO,2037,3.76647834275
2199,Faroe Islands,FRO,2038,3.76647834275
2200,Faroe Islands,FRO,2039,3.76647834275
2201,Faroe Islands,FRO,2040,3.76647834275
2202,Faroe Islands,FRO,2041,3.76647834275
2203,Faroe Islands,FRO,2042,3.76647834275
2204,Faroe Islands,FRO,2043,3.76647834275
2205,Faroe Islands,FRO,2044,3.76647834275
2206,Faroe Islands,FRO,2045,3.76647834275
2207,Faroe Islands,FRO,2046,3.76647834275
2208,Faroe Islands,FRO,2047,3.76647834275
2209,Faroe Islands,FRO,2048,3.76647834275
2210,Faroe Islands,FRO,2049,3.76647834275
2211,Faroe Islands,FRO,2050,3.76647834275
2212,"Micronesia, Fed. Sts.",FSM,2023,3.76647834275
2213,"Micronesia, Fed. Sts.",FSM,2024,3.76647834275
2214,"Micronesia, Fed. Sts.",FSM,2025,3.76647834275
2215,"Micronesia, Fed. Sts.",FSM,2026,3.76647834275
2216,"Micronesia, Fed. Sts.",FSM,2027,3.76647834275
2217,"Micronesia, Fed. Sts.",FSM,2028,3.76647834275
2218,"Micronesia, Fed. Sts.",FSM,2029,3.76647834275
2219,"Micronesia, Fed. Sts.",FSM,2030,3.76647834275
2220,"Micronesia, Fed. Sts.",FSM,2031,3.76647834275
2221,"Micronesia, Fed. Sts.",FSM,2032,3.76647834275
2222,"Micronesia, Fed. Sts.",FSM,2033,3.76647834275
2223,"Micronesia, Fed. Sts.",FSM,2034,3.76647834275
2224,"Micronesia, Fed. Sts.",FSM,2035,3.76647834275
2225,"Micronesia, Fed. Sts.",FSM,2036,3.76647834275
2226,"Micronesia, Fed. Sts.",FSM,2037,3.76647834275
2227,"Micronesia, Fed. Sts.",FSM,2038,3.76647834275
2228,"Micronesia, Fed. Sts.",FSM,2039,3.76647834275
2229,"Micronesia, Fed. Sts.",FSM,2040,3.76647834275
2230,"Micronesia, Fed. Sts.",FSM,2041,3.76647834275
2231,"Micronesia, Fed. Sts.",FSM,2042,3.76647834275
2232,"Micronesia, Fed. Sts.",FSM,2043,3.76647834275
2233,"Micronesia, Fed. Sts.",FSM,2044,3.76647834275
2234,"Micronesia, Fed. Sts.",FSM,2045,3.76647834275
2235,"Micronesia, Fed. Sts.",FSM,2046,3.76647834275
2236,"Micronesia, Fed. Sts.",FSM,2047,3.76647834275
2237,"Micronesia, Fed. Sts.",FSM,2048,3.76647834275
2238,"Micronesia, Fed. Sts.",FSM,2049,3.76647834275
2239,"Micronesia, Fed. Sts.",FSM,2050,3.76647834275
2240,Gabon,GAB,2023,3.76647834275
2241,Gabon,GAB,2024,3.76647834275
2242,Gabon,GAB,2025,3.76647834275
2243,Gabon,GAB,2026,3.76647834275
2244,Gabon,GAB,2027,3.76647834275
2245,Gabon,GAB,2028,3.76647834275
2246,Gabon,GAB,2029,3.76647834275
2247,Gabon,GAB,2030,3.76647834275
2248,Gabon,GAB,2031,3.76647834275
2249,Gabon,GAB,2032,3.76647834275
2250,Gabon,GAB,2033,3.76647834275
2251,Gabon,GAB,2034,3.76647834275
2252,Gabon,GAB,2035,3.76647834275
2253,Gabon,GAB,2036,3.76647834275
2254,Gabon,GAB,2037,3.76647834275
2255,Gabon,GAB,2038,3.76647834275
2256,Gabon,GAB,2039,3.76647834275
2257,Gabon,GAB,2040,3.76647834275
2258,Gabon,GAB,2041,3.76647834275
2259,Gabon,GAB,2042,3.76647834275
2260,Gabon,GAB,2043,3.76647834275
2261,Gabon,GAB,2044,3.76647834275
2262,Gabon,GAB,2045,3.76647834275
2263,Gabon,GAB,2046,3.76647834275
2264,Gabon,GAB,2047,3.76647834275
2265,Gabon,GAB,2048,3.76647834275
2266,Gabon,GAB,2049,3.76647834275
2267,Gabon,GAB,2050,3.76647834275
2268,United Kingdom,GBR,2023,3.76647834275
2269,United Kingdom,GBR,2024,3.76647834275
2270,United Kingdom,GBR,2025,3.76647834275
2271,United Kingdom,GBR,2026,3.76647834275
2272,United Kingdom,GBR,2027,3.76647834275
2273,United Kingdom,GBR,2028,3.76647834275
2274,United Kingdom,GBR,2029,3.76647834275
2275,United Kingdom,GBR,2030,3.76647834275
2276,United Kingdom,GBR,2031,3.76647834275
2277,United Kingdom,GBR,2032,3.76647834275
2278,United Kingdom,GBR,2033,3.76647834275
2279,United Kingdom,GBR,2034,3.76647834275
2280,United Kingdom,GBR,2035,3.76647834275
2281,United Kingdom,GBR,2036,3.76647834275
2282,United Kingdom,GBR,2037,3.76647834275
2283,United Kingdom,GBR,2038,3.76647834275
2284,United Kingdom,GBR,2039,3.76647834275
2285,United Kingdom,GBR,2040,3.76647834275
2286,United Kingdom,GBR,2041,3.76647834275
2287,United Kingdom,GBR,2042,3.76647834275
2288,United Kingdom,GBR,2043,3.76647834275
2289,United Kingdom,GBR,2044,3.76647834275
2290,United Kingdom,GBR,2045,3.76647834275
2291,United Kingdom,GBR,2046,3.76647834275
2292,United Kingdom,GBR,2047,3.76647834275
2293,United Kingdom,GBR,2048,3.76647834275
2294,United Kingdom,GBR,2049,3.76647834275
2295,United Kingdom,GBR,2050,3.76647834275
2296,Georgia,GEO,2023,3.76647834275
2297,Georgia,GEO,2024,3.76647834275
2298,Georgia,GEO,2025,3.76647834275
2299,Georgia,GEO,2026,3.76647834275
2300,Georgia,GEO,2027,3.76647834275
2301,Georgia,GEO,2028,3.76647834275
2302,Georgia,GEO,2029,3.76647834275
2303,Georgia,GEO,2030,3.76647834275
2304,Georgia,GEO,2031,3.76647834275
2305,Georgia,GEO,2032,3.76647834275
2306,Georgia,GEO,2033,3.76647834275
2307,Georgia,GEO,2034,3.76647834275
2308,Georgia,GEO,2035,3.76647834275
2309,Georgia,GEO,2036,3.76647834275
2310,Georgia,GEO,2037,3.76647834275
2311,Georgia,GEO,2038,3.76647834275
2312,Georgia,GEO,2039,3.76647834275
2313,Georgia,GEO,2040,3.76647834275
2314,Georgia,GEO,2041,3.76647834275
2315,Georgia,GEO,2042,3.76647834275
2316,Georgia,GEO,2043,3.76647834275
2317,Georgia,GEO,2044,3.76647834275
2318,Georgia,GEO,2045,3.76647834275
2319,Georgia,GEO,2046,3.76647834275
2320,Georgia,GEO,2047,3.76647834275
2321,Georgia,GEO,2048,3.76647834275
2322,Georgia,GEO,2049,3.76647834275
2323,Georgia,GEO,2050,3.76647834275
2324,Ghana,GHA,2023,3.76647834275
2325,Ghana,GHA,2024,3.76647834275
2326,Ghana,GHA,2025,3.76647834275
2327,Ghana,GHA,2026,3.76647834275
2328,Ghana,GHA,2027,3.76647834275
2329,Ghana,GHA,2028,3.76647834275
2330,Ghana,GHA,2029,3.76647834275
2331,Ghana,GHA,2030,3.76647834275
2332,Ghana,GHA,2031,3.76647834275
2333,Ghana,GHA,2032,3.76647834275
2334,Ghana,GHA,2033,3.76647834275
2335,Ghana,GHA,2034,3.76647834275
2336,Ghana,GHA,2035,3.76647834275
2337,Ghana,GHA,2036,3.76647834275
2338,Ghana,GHA,2037,3.76647834275
2339,Ghana,GHA,2038,3.76647834275
2340,Ghana,GHA,2039,3.76647834275
2341,Ghana,GHA,2040,3.76647834275
2342,Ghana,GHA,2041,3.76647834275
2343,Ghana,GHA,2042,3.76647834275
2344,Ghana,GHA,2043,3.76647834275
2345,Ghana,GHA,2044,3.76647834275
2346,Ghana,GHA,2045,3.76647834275
2347,Ghana,GHA,2046,3.76647834275
2348,Ghana,GHA,2047,3.76647834275
2349,Ghana,GHA,2048,3.76647834275
2350,Ghana,GHA,2049,3.76647834275
2351,Ghana,GHA,2050,3.76647834275
2352,Gibraltar,GIB,2023,3.76647834275
2353,Gibraltar,GIB,2024,3.76647834275
2354,Gibraltar,GIB,2025,3.76647834275
2355,Gibraltar,GIB,2026,3.76647834275
2356,Gibraltar,GIB,2027,3.76647834275
2357,Gibraltar,GIB,2028,3.76647834275
2358,Gibraltar,GIB,2029,3.76647834275
2359,Gibraltar,GIB,2030,3.76647834275
2360,Gibraltar,GIB,2031,3.76647834275
2361,Gibraltar,GIB,2032,3.76647834275
2362,Gibraltar,GIB,2033,3.76647834275
2363,Gibraltar,GIB,2034,3.76647834275
2364,Gibraltar,GIB,2035,3.76647834275
2365,Gibraltar,GIB,2036,3.76647834275
2366,Gibraltar,GIB,2037,3.76647834275
2367,Gibraltar,GIB,2038,3.76647834275
2368,Gibraltar,GIB,2039,3.76647834275
2369,Gibraltar,GIB,2040,3.76647834275
2370,Gibraltar,GIB,2041,3.76647834275
2371,Gibraltar,GIB,2042,3.76647834275
2372,Gibraltar,GIB,2043,3.76647834275
2373,Gibraltar,GIB,2044,3.76647834275
2374,Gibraltar,GIB,2045,3.76647834275
2375,Gibraltar,GIB,2046,3.76647834275
2376,Gibraltar,GIB,2047,3.76647834275
2377,Gibraltar,GIB,2048,3.76647834275
2378,Gibraltar,GIB,2049,3.76647834275
2379,Gibraltar,GIB,2050,3.76647834275
2380,Guinea,GIN,2023,3.76647834275
2381,Guinea,GIN,2024,3.76647834275
2382,Guinea,GIN,2025,3.76647834275
2383,Guinea,GIN,2026,3.76647834275
2384,Guinea,GIN,2027,3.76647834275
2385,Guinea,GIN,2028,3.76647834275
2386,Guinea,GIN,2029,3.76647834275
2387,Guinea,GIN,2030,3.76647834275
2388,Guinea,GIN,2031,3.76647834275
2389,Guinea,GIN,2032,3.76647834275
2390,Guinea,GIN,2033,3.76647834275
2391,Guinea,GIN,2034,3.76647834275
2392,Guinea,GIN,2035,3.76647834275
2393,Guinea,GIN,2036,3.76647834275
2394,Guinea,GIN,2037,3.76647834275
2395,Guinea,GIN,2038,3.76647834275
2396,Guinea,GIN,2039,3.76647834275
2397,Guinea,GIN,2040,3.76647834275
2398,Guinea,GIN,2041,3.76647834275
2399,Guinea,GIN,2042,3.76647834275
2400,Guinea,GIN,2043,3.76647834275
2401,Guinea,GIN,2044,3.76647834275
2402,Guinea,GIN,2045,3.76647834275
2403,Guinea,GIN,2046,3.76647834275
2404,Guinea,GIN,2047,3.76647834275
2405,Guinea,GIN,2048,3.76647834275
2406,Guinea,GIN,2049,3.76647834275
2407,Guinea,GIN,2050,3.76647834275
2408,"Gambia, The",GMB,2023,3.76647834275
2409,"Gambia, The",GMB,2024,3.76647834275
2410,"Gambia, The",GMB,2025,3.76647834275
2411,"Gambia, The",GMB,2026,3.76647834275
2412,"Gambia, The",GMB,2027,3.76647834275
2413,"Gambia, The",GMB,2028,3.76647834275
2414,"Gambia, The",GMB,2029,3.76647834275
2415,"Gambia, The",GMB,2030,3.76647834275
2416,"Gambia, The",GMB,2031,3.76647834275
2417,"Gambia, The",GMB,2032,3.76647834275
2418,"Gambia, The",GMB,2033,3.76647834275
2419,"Gambia, The",GMB,2034,3.76647834275
2420,"Gambia, The",GMB,2035,3.76647834275
2421,"Gambia, The",GMB,2036,3.76647834275
2422,"Gambia, The",GMB,2037,3.76647834275
2423,"Gambia, The",GMB,2038,3.76647834275
2424,"Gambia, The",GMB,2039,3.76647834275
2425,"Gambia, The",GMB,2040,3.76647834275
2426,"Gambia, The",GMB,2041,3.76647834275
2427,"Gambia, The",GMB,2042,3.76647834275
2428,"Gambia, The",GMB,2043,3.76647834275
2429,"Gambia, The",GMB,2044,3.76647834275
2430,"Gambia, The",GMB,2045,3.76647834275
2431,"Gambia, The",GMB,2046,3.76647834275
2432,"Gambia, The",GMB,2047,3.76647834275
2433,"Gambia, The",GMB,2048,3.76647834275
2434,"Gambia, The",GMB,2049,3.76647834275
2435,"Gambia, The",GMB,2050,3.76647834275
2436,Guinea-Bissau,GNB,2023,3.76647834275
2437,Guinea-Bissau,GNB,2024,3.76647834275
2438,Guinea-Bissau,GNB,2025,3.76647834275
2439,Guinea-Bissau,GNB,2026,3.76647834275
2440,Guinea-Bissau,GNB,2027,3.76647834275
2441,Guinea-Bissau,GNB,2028,3.76647834275
2442,Guinea-Bissau,GNB,2029,3.76647834275
2443,Guinea-Bissau,GNB,2030,3.76647834275
2444,Guinea-Bissau,GNB,2031,3.76647834275
2445,Guinea-Bissau,GNB,2032,3.76647834275
2446,Guinea-Bissau,GNB,2033,3.76647834275
2447,Guinea-Bissau,GNB,2034,3.76647834275
2448,Guinea-Bissau,GNB,2035,3.76647834275
2449,Guinea-Bissau,GNB,2036,3.76647834275
2450,Guinea-Bissau,GNB,2037,3.76647834275
2451,Guinea-Bissau,GNB,2038,3.76647834275
2452,Guinea-Bissau,GNB,2039,3.76647834275
2453,Guinea-Bissau,GNB,2040,3.76647834275
2454,Guinea-Bissau,GNB,2041,3.76647834275
2455,Guinea-Bissau,GNB,2042,3.76647834275
2456,Guinea-Bissau,GNB,2043,3.76647834275
2457,Guinea-Bissau,GNB,2044,3.76647834275
2458,Guinea-Bissau,GNB,2045,3.76647834275
2459,Guinea-Bissau,GNB,2046,3.76647834275
2460,Guinea-Bissau,GNB,2047,3.76647834275
2461,Guinea-Bissau,GNB,2048,3.76647834275
2462,Guinea-Bissau,GNB,2049,3.76647834275
2463,Guinea-Bissau,GNB,2050,3.76647834275
2464,Equatorial Guinea,GNQ,2023,3.76647834275
2465,Equatorial Guinea,GNQ,2024,3.76647834275
2466,Equatorial Guinea,GNQ,2025,3.76647834275
2467,Equatorial Guinea,GNQ,2026,3.76647834275
2468,Equatorial Guinea,GNQ,2027,3.76647834275
2469,Equatorial Guinea,GNQ,2028,3.76647834275
2470,Equatorial Guinea,GNQ,2029,3.76647834275
2471,Equatorial Guinea,GNQ,2030,3.76647834275
2472,Equatorial Guinea,GNQ,2031,3.76647834275
2473,Equatorial Guinea,GNQ,2032,3.76647834275
2474,Equatorial Guinea,GNQ,2033,3.76647834275
2475,Equatorial Guinea,GNQ,2034,3.76647834275
2476,Equatorial Guinea,GNQ,2035,3.76647834275
2477,Equatorial Guinea,GNQ,2036,3.76647834275
2478,Equatorial Guinea,GNQ,2037,3.76647834275
2479,Equatorial Guinea,GNQ,2038,3.76647834275
