,Nation,iso_code3,Year,fuelefficiency_trns_public_diesel_km_per_litre
2345,Ghana,GHA,2044,2.5
2346,Ghana,GHA,2045,2.5
2347,Ghana,GHA,2046,2.5
2348,Ghana,GHA,2047,2.5
2349,Ghana,GHA,2048,2.5
2350,Ghana,GHA,2049,2.5
2351,Ghana,GHA,2050,2.5
2352,Gibraltar,GIB,2023,2.5
2353,Gibraltar,GIB,2024,2.5
2354,Gibraltar,GIB,2025,2.5
2355,Gibraltar,GIB,2026,2.5
2356,Gibraltar,GIB,2027,2.5
2357,Gibraltar,GIB,2028,2.5
2358,Gibraltar,GIB,2029,2.5
2359,Gibraltar,GIB,2030,2.5
2360,Gibraltar,GIB,2031,2.5
2361,Gibraltar,GIB,2032,2.5
2362,Gibraltar,GIB,2033,2.5
2363,Gibraltar,GIB,2034,2.5
2364,Gibraltar,GIB,2035,2.5
2365,Gibraltar,GIB,2036,2.5
2366,Gibraltar,GIB,2037,2.5
2367,Gibraltar,GIB,2038,2.5
2368,Gibraltar,GIB,2039,2.5
2369,Gibraltar,GIB,2040,2.5
2370,Gibraltar,GIB,2041,2.5
2371,Gibraltar,GIB,2042,2.5
2372,Gibraltar,GIB,2043,2.5
2373,Gibraltar,GIB,2044,2.5
2374,Gibraltar,GIB,2045,2.5
2375,Gibraltar,GIB,2046,2.5
2376,Gibraltar,GIB,2047,2.5
2377,Gibraltar,GIB,2048,2.5
2378,Gibraltar,GIB,2049,2.5
2379,Gibraltar,GIB,2050,2.5
2380,Guinea,GIN,2023,2.5
2381,Guinea,GIN,2024,2.5
2382,Guinea,GIN,2025,2.5
2383,Guinea,GIN,2026,2.5
2384,Guinea,GIN,2027,2.5
2385,Guinea,GIN,2028,2.5
2386,Guinea,GIN,2029,2.5
2387,Guinea,GIN,2030,2.5
2388,Guinea,GIN,2031,2.5
2389,Guinea,GIN,2032,2.5
2390,Guinea,GIN,2033,2.5
2391,Guinea,GIN,2034,2.5
2392,Guinea,GIN,2035,2.5
2393,Guinea,GIN,2036,2.5
2394,Guinea,GIN,2037,2.5
2395,Guinea,GIN,2038,2.5
2396,Guinea,GIN,2039,2.5
2397,Guinea,GIN,2040,2.5
2398,Guinea,GIN,2041,2.5
2399,Guinea,GIN,2042,2.5
2400,Guinea,GIN,2043,2.5
2401,Guinea,GIN,2044,2.5
2402,Guinea,GIN,2045,2.5
2403,Guinea,GIN,2046,2.5
2404,Guinea,GIN,2047,2.5
2405,Guinea,GIN,2048,2.5
2406,Guinea,GIN,2049,2.5
2407,Guinea,GIN,2050,2.5
2408,"Gambia, The",GMB,2023,2.5
2409,"Gambia, The",GMB,2024,2.5
2410,"Gambia, The",GMB,2025,2.5
2411,"Gambia, The",GMB,2026,2.5
2412,"Gambia, The",GMB,2027,2.5
2413,"Gambia, The",GMB,2028,2.5
2414,"Gambia, The",GMB,2029,2.5
2415,"Gambia, The",GMB,2030,2.5
2416,"Gambia, The",GMB,2031,2.5
2417,"Gambia, The",GMB,2032,2.5
2418,"Gambia, The",GMB,2033,2.5
2419,"Gambia, The",GMB,2034,2.5
2420,"Gambia, The",GMB,2035,2.5
2421,"Gambia, The",GMB,2036,2.5
2422,"Gambia, The",GMB,2037,2.5
2423,"Gambia, The",GMB,2038,2.5
2424,"Gambia, The",GMB,2039,2.5
2425,"Gambia, The",GMB,2040,2.5
2426,"Gambia, The",GMB,2041,2.5
2427,"Gambia, The",GMB,2042,2.5
2428,"Gambia, The",GMB,2043,2.5
2429,"Gambia, The",GMB,2044,2.5
2430,"Gambia, The",GMB,2045,2.5
2431,"Gambia, The",GMB,2046,2.5
2432,"Gambia, The",GMB,2047,2.5
2433,"Gambia, The",GMB,2048,2.5
2434,"Gambia, The",GMB,2049,2.5
2435,"Gambia, The",GMB,2050,2.5
2436,Guinea-Bissau,GNB,2023,2.5
2437,Guinea-Bissau,GNB,2024,2.5
2438,Guinea-Bissau,GNB,2025,2.5
2439,Guinea-Bissau,GNB,2026,2.5
2440,Guinea-Bissau,GNB,2027,2.5
2441,Guinea-Bissau,GNB,2028,2.5
2442,Guinea-Bissau,GNB,2029,2.5
2443,Guinea-Bissau,GNB,2030,2.5
2444,Guinea-Bissau,GNB,2031,2.5
2445,Guinea-Bissau,GNB,2032,2.5
2446,Guinea-Bissau,GNB,2033,2.5
2447,Guinea-Bissau,GNB,2034,2.5
2448,Guinea-Bissau,GNB,2035,2.5
2449,Guinea-Bissau,GNB,2036,2.5
2450,Guinea-Bissau,GNB,2037,2.5
2451,Guinea-Bissau,GNB,2038,2.5
2452,Guinea-Bissau,GNB,2039,2.5
2453,Guinea-Bissau,GNB,2040,2.5
2454,Guinea-Bissau,GNB,2041,2.5
2455,Guinea-Bissau,GNB,2042,2.5
2456,Guinea-Bissau,GNB,2043,2.5
2457,Guinea-Bissau,GNB,2044,2.5
2458,Guinea-Bissau,GNB,2045,2.5
2459,Guinea-Bissau,GNB,2046,2.5
2460,Guinea-Bissau,GNB,2047,2.5
2461,Guinea-Bissau,GNB,2048,2.5
2462,Guinea-Bissau,GNB,2049,2.5
2463,Guinea-Bissau,GNB,2050,2.5
2464,Equatorial Guinea,GNQ,2023,2.5
2465,Equatorial Guinea,GNQ,2024,2.5
2466,Equatorial Guinea,GNQ,2025,2.5
2467,Equatorial Guinea,GNQ,2026,2.5
2468,Equatorial Guinea,GNQ,2027,2.5
2469,Equatorial Guinea,GNQ,2028,2.5
2470,Equatorial Guinea,GNQ,2029,2.5
2471,Equatorial Guinea,GNQ,2030,2.5
2472,Equatorial Guinea,GNQ,2031,2.5
2473,Equatorial Guinea,GNQ,2032,2.5
2474,Equatorial Guinea,GNQ,2033,2.5
2475,Equatorial Guinea,GNQ,2034,2.5
2476,Equatorial Guinea,GNQ,2035,2.5
2477,Equatorial Guinea,GNQ,2036,2.5
2478,Equatorial Guinea,GNQ,2037,2.5
2479,Equatorial Guinea,GNQ,2038,2.5
2480,Equatorial Guinea,GNQ,2039,2.5
2481,Equatorial Guinea,GNQ,2040,2.5
2482,Equatorial Guinea,GNQ,2041,2.5
2483,Equatorial Guinea,GNQ,2042,2.5
2484,Equatorial Guinea,GNQ,2043,2.5
2485,Equatorial Guinea,GNQ,2044,2.5
2486,Equatorial Guinea,GNQ,2045,2.5
2487,Equatorial Guinea,GNQ,2046,2.5
2488,Equatorial Guinea,GNQ,2047,2.5
2489,Equatorial Guinea,GNQ,2048,2.5
2490,Equatorial Guinea,GNQ,2049,2.5
2491,Equatorial Guinea,GNQ,2050,2.5
2492,Greece,GRC,2023,2.5
2493,Greece,GRC,2024,2.5
2494,Greece,GRC,2025,2.5
2495,Greece,GRC,2026,2.5
2496,Greece,GRC,2027,2.5
2497,Greece,GRC,2028,2.5
2498,Greece,GRC,2029,2.5
2499,Greece,GRC,2030,2.5
2500,Greece,GRC,2031,2.5
2501,Greece,GRC,2032,2.5
2502,Greece,GRC,2033,2.5
2503,Greece,GRC,2034,2.5
2504,Greece,GRC,2035,2.5
2505,Greece,GRC,2036,2.5
2506,Greece,GRC,2037,2.5
2507,Greece,GRC,2038,2.5
2508,Greece,GRC,2039,2.5
2509,Greece,GRC,2040,2.5
2510,Greece,GRC,2041,2.5
2511,Greece,GRC,2042,2.5
2512,Greece,GRC,2043,2.5
2513,Greece,GRC,2044,2.5
2514,Greece,GRC,2045,2.5
2515,Greece,GRC,2046,2.5
2516,Greece,GRC,2047,2.5
2517,Greece,GRC,2048,2.5
2518,Greece,GRC,2049,2.5
2519,Greece,GRC,2050,2.5
2520,Grenada,GRD,2023,2.5
2521,Grenada,GRD,2024,2.5
2522,Grenada,GRD,2025,2.5
2523,Grenada,GRD,2026,2.5
2524,Grenada,GRD,2027,2.5
2525,Grenada,GRD,2028,2.5
2526,Grenada,GRD,2029,2.5
2527,Grenada,GRD,2030,2.5
2528,Grenada,GRD,2031,2.5
2529,Grenada,GRD,2032,2.5
2530,Grenada,GRD,2033,2.5
2531,Grenada,GRD,2034,2.5
2532,Grenada,GRD,2035,2.5
2533,Grenada,GRD,2036,2.5
2534,Grenada,GRD,2037,2.5
2535,Grenada,GRD,2038,2.5
2536,Grenada,GRD,2039,2.5
2537,Grenada,GRD,2040,2.5
2538,Grenada,GRD,2041,2.5
2539,Grenada,GRD,2042,2.5
2540,Grenada,GRD,2043,2.5
2541,Grenada,GRD,2044,2.5
2542,Grenada,GRD,2045,2.5
2543,Grenada,GRD,2046,2.5
2544,Grenada,GRD,2047,2.5
2545,Grenada,GRD,2048,2.5
2546,Grenada,GRD,2049,2.5
2547,Grenada,GRD,2050,2.5
2548,Greenland,GRL,2023,2.5
2549,Greenland,GRL,2024,2.5
2550,Greenland,GRL,2025,2.5
2551,Greenland,GRL,2026,2.5
2552,Greenland,GRL,2027,2.5
2553,Greenland,GRL,2028,2.5
2554,Greenland,GRL,2029,2.5
2555,Greenland,GRL,2030,2.5
2556,Greenland,GRL,2031,2.5
2557,Greenland,GRL,2032,2.5
2558,Greenland,GRL,2033,2.5
2559,Greenland,GRL,2034,2.5
2560,Greenland,GRL,2035,2.5
2561,Greenland,GRL,2036,2.5
2562,Greenland,GRL,2037,2.5
2563,Greenland,GRL,2038,2.5
2564,Greenland,GRL,2039,2.5
2565,Greenland,GRL,2040,2.5
2566,Greenland,GRL,2041,2.5
2567,Greenland,GRL,2042,2.5
2568,Greenland,GRL,2043,2.5
2569,Greenland,GRL,2044,2.5
2570,Greenland,GRL,2045,2.5
2571,Greenland,GRL,2046,2.5
2572,Greenland,GRL,2047,2.5
2573,Greenland,GRL,2048,2.5
2574,Greenland,GRL,2049,2.5
2575,Greenland,GRL,2050,2.5
2576,Guatemala,GTM,2023,2.5
2577,Guatemala,GTM,2024,2.5
2578,Guatemala,GTM,2025,2.5
2579,Guatemala,GTM,2026,2.5
2580,Guatemala,GTM,2027,2.5
2581,Guatemala,GTM,2028,2.5
2582,Guatemala,GTM,2029,2.5
2583,Guatemala,GTM,2030,2.5
2584,Guatemala,GTM,2031,2.5
2585,Guatemala,GTM,2032,2.5
2586,Guatemala,GTM,2033,2.5
2587,Guatemala,GTM,2034,2.5
2588,Guatemala,GTM,2035,2.5
2589,Guatemala,GTM,2036,2.5
2590,Guatemala,GTM,2037,2.5
2591,Guatemala,GTM,2038,2.5
2592,Guatemala,GTM,2039,2.5
2593,Guatemala,GTM,2040,2.5
2594,Guatemala,GTM,2041,2.5
2595,Guatemala,GTM,2042,2.5
2596,Guatemala,GTM,2043,2.5
2597,Guatemala,GTM,2044,2.5
2598,Guatemala,GTM,2045,2.5
2599,Guatemala,GTM,2046,2.5
2600,Guatemala,GTM,2047,2.5
2601,Guatemala,GTM,2048,2.5
2602,Guatemala,GTM,2049,2.5
2603,Guatemala,GTM,2050,2.5
2604,Guam,GUM,2023,2.5
2605,Guam,GUM,2024,2.5
2606,Guam,GUM,2025,2.5
2607,Guam,GUM,2026,2.5
2608,Guam,GUM,2027,2.5
2609,Guam,GUM,2028,2.5
2610,Guam,GUM,2029,2.5
2611,Guam,GUM,2030,2.5
2612,Guam,GUM,2031,2.5
2613,Guam,GUM,2032,2.5
2614,Guam,GUM,2033,2.5
2615,Guam,GUM,2034,2.5
2616,Guam,GUM,2035,2.5
2617,Guam,GUM,2036,2.5
2618,Guam,GUM,2037,2.5
2619,Guam,GUM,2038,2.5
2620,Guam,GUM,2039,2.5
2621,Guam,GUM,2040,2.5
2622,Guam,GUM,2041,2.5
2623,Guam,GUM,2042,2.5
2624,Guam,GUM,2043,2.5
2625,Guam,GUM,2044,2.5
2626,Guam,GUM,2045,2.5
2627,Guam,GUM,2046,2.5
2628,Guam,GUM,2047,2.5
2629,Guam,GUM,2048,2.5
2630,Guam,GUM,2049,2.5
2631,Guam,GUM,2050,2.5
2632,Guyana,GUY,2023,2.5
2633,Guyana,GUY,2024,2.5
2634,Guyana,GUY,2025,2.5
2635,Guyana,GUY,2026,2.5
2636,Guyana,GUY,2027,2.5
2637,Guyana,GUY,2028,2.5
2638,Guyana,GUY,2029,2.5
2639,Guyana,GUY,2030,2.5
2640,Guyana,GUY,2031,2.5
2641,Guyana,GUY,2032,2.5
2642,Guyana,GUY,2033,2.5
2643,Guyana,GUY,2034,2.5
2644,Guyana,GUY,2035,2.5
2645,Guyana,GUY,2036,2.5
2646,Guyana,GUY,2037,2.5
2647,Guyana,GUY,2038,2.5
2648,Guyana,GUY,2039,2.5
2649,Guyana,GUY,2040,2.5
2650,Guyana,GUY,2041,2.5
2651,Guyana,GUY,2042,2.5
2652,Guyana,GUY,2043,2.5
2653,Guyana,GUY,2044,2.5
2654,Guyana,GUY,2045,2.5
2655,Guyana,GUY,2046,2.5
2656,Guyana,GUY,2047,2.5
2657,Guyana,GUY,2048,2.5
2658,Guyana,GUY,2049,2.5
2659,Guyana,GUY,2050,2.5
2660,High income,HIC,2023,2.5
2661,High income,HIC,2024,2.5
2662,High income,HIC,2025,2.5
2663,High income,HIC,2026,2.5
2664,High income,HIC,2027,2.5
2665,High income,HIC,2028,2.5
2666,High income,HIC,2029,2.5
2667,High income,HIC,2030,2.5
2668,High income,HIC,2031,2.5
2669,High income,HIC,2032,2.5
2670,High income,HIC,2033,2.5
2671,High income,HIC,2034,2.5
2672,High income,HIC,2035,2.5
2673,High income,HIC,2036,2.5
2674,High income,HIC,2037,2.5
2675,High income,HIC,2038,2.5
2676,High income,HIC,2039,2.5
2677,High income,HIC,2040,2.5
2678,High income,HIC,2041,2.5
2679,High income,HIC,2042,2.5
2680,High income,HIC,2043,2.5
2681,High income,HIC,2044,2.5
2682,High income,HIC,2045,2.5
2683,High income,HIC,2046,2.5
2684,High income,HIC,2047,2.5
2685,High income,HIC,2048,2.5
2686,High income,HIC,2049,2.5
2687,High income,HIC,2050,2.5
2688,"Hong Kong SAR, China",HKG,2023,2.5
2689,"Hong Kong SAR, China",HKG,2024,2.5
2690,"Hong Kong SAR, China",HKG,2025,2.5
2691,"Hong Kong SAR, China",HKG,2026,2.5
2692,"Hong Kong SAR, China",HKG,2027,2.5
2693,"Hong Kong SAR, China",HKG,2028,2.5
2694,"Hong Kong SAR, China",HKG,2029,2.5
2695,"Hong Kong SAR, China",HKG,2030,2.5
2696,"Hong Kong SAR, China",HKG,2031,2.5
2697,"Hong Kong SAR, China",HKG,2032,2.5
2698,"Hong Kong SAR, China",HKG,2033,2.5
2699,"Hong Kong SAR, China",HKG,2034,2.5
2700,"Hong Kong SAR, China",HKG,2035,2.5
2701,"Hong Kong SAR, China",HKG,2036,2.5
2702,"Hong Kong SAR, China",HKG,2037,2.5
2703,"Hong Kong SAR, China",HKG,2038,2.5
2704,"Hong Kong SAR, China",HKG,2039,2.5
2705,"Hong Kong SAR, China",HKG,2040,2.5
2706,"Hong Kong SAR, China",HKG,2041,2.5
2707,"Hong Kong SAR, China",HKG,2042,2.5
2708,"Hong Kong SAR, China",HKG,2043,2.5
2709,"Hong Kong SAR, China",HKG,2044,2.5
2710,"Hong Kong SAR, China",HKG,2045,2.5
2711,"Hong Kong SAR, China",HKG,2046,2.5
2712,"Hong Kong SAR, China",HKG,2047,2.5
2713,"Hong Kong SAR, China",HKG,2048,2.5
2714,"Hong Kong SAR, China",HKG,2049,2.5
2715,"Hong Kong SAR, China",HKG,2050,2.5
2716,Honduras,HND,2023,2.5
2717,Honduras,HND,2024,2.5
2718,Honduras,HND,2025,2.5
2719,Honduras,HND,2026,2.5
2720,Honduras,HND,2027,2.5
2721,Honduras,HND,2028,2.5
2722,Honduras,HND,2029,2.5
2723,Honduras,HND,2030,2.5
2724,Honduras,HND,2031,2.5
2725,Honduras,HND,2032,2.5
2726,Honduras,HND,2033,2.5
2727,Honduras,HND,2034,2.5
2728,Honduras,HND,2035,2.5
2729,Honduras,HND,2036,2.5
2730,Honduras,HND,2037,2.5
2731,Honduras,HND,2038,2.5
2732,Honduras,HND,2039,2.5
2733,Honduras,HND,2040,2.5
2734,Honduras,HND,2041,2.5
2735,Honduras,HND,2042,2.5
2736,Honduras,HND,2043,2.5
2737,Honduras,HND,2044,2.5
2738,Honduras,HND,2045,2.5
2739,Honduras,HND,2046,2.5
2740,Honduras,HND,2047,2.5
2741,Honduras,HND,2048,2.5
2742,Honduras,HND,2049,2.5
2743,Honduras,HND,2050,2.5
2744,Heavily indebted poor countries (HIPC),HPC,2023,2.5
2745,Heavily indebted poor countries (HIPC),HPC,2024,2.5
2746,Heavily indebted poor countries (HIPC),HPC,2025,2.5
2747,Heavily indebted poor countries (HIPC),HPC,2026,2.5
2748,Heavily indebted poor countries (HIPC),HPC,2027,2.5
2749,Heavily indebted poor countries (HIPC),HPC,2028,2.5
2750,Heavily indebted poor countries (HIPC),HPC,2029,2.5
2751,Heavily indebted poor countries (HIPC),HPC,2030,2.5
2752,Heavily indebted poor countries (HIPC),HPC,2031,2.5
2753,Heavily indebted poor countries (HIPC),HPC,2032,2.5
2754,Heavily indebted poor countries (HIPC),HPC,2033,2.5
2755,Heavily indebted poor countries (HIPC),HPC,2034,2.5
2756,Heavily indebted poor countries (HIPC),HPC,2035,2.5
2757,Heavily indebted poor countries (HIPC),HPC,2036,2.5
2758,Heavily indebted poor countries (HIPC),HPC,2037,2.5
2759,Heavily indebted poor countries (HIPC),HPC,2038,2.5
2760,Heavily indebted poor countries (HIPC),HPC,2039,2.5
2761,Heavily indebted poor countries (HIPC),HPC,2040,2.5
2762,Heavily indebted poor countries (HIPC),HPC,2041,2.5
2763,Heavily indebted poor countries (HIPC),HPC,2042,2.5
2764,Heavily indebted poor countries (HIPC),HPC,2043,2.5
2765,Heavily indebted poor countries (HIPC),HPC,2044,2.5
2766,Heavily indebted poor countries (HIPC),HPC,2045,2.5
2767,Heavily indebted poor countries (HIPC),HPC,2046,2.5
2768,Heavily indebted poor countries (HIPC),HPC,2047,2.5
2769,Heavily indebted poor countries (HIPC),HPC,2048,2.5
2770,Heavily indebted poor countries (HIPC),HPC,2049,2.5
2771,Heavily indebted poor countries (HIPC),HPC,2050,2.5
2772,Croatia,HRV,2023,2.5
2773,Croatia,HRV,2024,2.5
2774,Croatia,HRV,2025,2.5
2775,Croatia,HRV,2026,2.5
2776,Croatia,HRV,2027,2.5
2777,Croatia,HRV,2028,2.5
2778,Croatia,HRV,2029,2.5
2779,Croatia,HRV,2030,2.5
2780,Croatia,HRV,2031,2.5
2781,Croatia,HRV,2032,2.5
2782,Croatia,HRV,2033,2.5
2783,Croatia,HRV,2034,2.5
2784,Croatia,HRV,2035,2.5
2785,Croatia,HRV,2036,2.5
2786,Croatia,HRV,2037,2.5
2787,Croatia,HRV,2038,2.5
2788,Croatia,HRV,2039,2.5
2789,Croatia,HRV,2040,2.5
2790,Croatia,HRV,2041,2.5
2791,Croatia,HRV,2042,2.5
2792,Croatia,HRV,2043,2.5
2793,Croatia,HRV,2044,2.5
2794,Croatia,HRV,2045,2.5
2795,Croatia,HRV,2046,2.5
2796,Croatia,HRV,2047,2.5
2797,Croatia,HRV,2048,2.5
2798,Croatia,HRV,2049,2.5
2799,Croatia,HRV,2050,2.5
2800,Haiti,HTI,2023,2.5
2801,Haiti,HTI,2024,2.5
2802,Haiti,HTI,2025,2.5
2803,Haiti,HTI,2026,2.5
2804,Haiti,HTI,2027,2.5
2805,Haiti,HTI,2028,2.5
2806,Haiti,HTI,2029,2.5
2807,Haiti,HTI,2030,2.5
2808,Haiti,HTI,2031,2.5
2809,Haiti,HTI,2032,2.5
2810,Haiti,HTI,2033,2.5
2811,Haiti,HTI,2034,2.5
2812,Haiti,HTI,2035,2.5
2813,Haiti,HTI,2036,2.5
2814,Haiti,HTI,2037,2.5
2815,Haiti,HTI,2038,2.5
2816,Haiti,HTI,2039,2.5
2817,Haiti,HTI,2040,2.5
2818,Haiti,HTI,2041,2.5
2819,Haiti,HTI,2042,2.5
2820,Haiti,HTI,2043,2.5
2821,Haiti,HTI,2044,2.5
2822,Haiti,HTI,2045,2.5
2823,Haiti,HTI,2046,2.5
2824,Haiti,HTI,2047,2.5
2825,Haiti,HTI,2048,2.5
2826,Haiti,HTI,2049,2.5
2827,Haiti,HTI,2050,2.5
2828,Hungary,HUN,2023,2.5
2829,Hungary,HUN,2024,2.5
2830,Hungary,HUN,2025,2.5
2831,Hungary,HUN,2026,2.5
2832,Hungary,HUN,2027,2.5
2833,Hungary,HUN,2028,2.5
2834,Hungary,HUN,2029,2.5
2835,Hungary,HUN,2030,2.5
2836,Hungary,HUN,2031,2.5
2837,Hungary,HUN,2032,2.5
2838,Hungary,HUN,2033,2.5
2839,Hungary,HUN,2034,2.5
2840,Hungary,HUN,2035,2.5
2841,Hungary,HUN,2036,2.5
2842,Hungary,HUN,2037,2.5
2843,Hungary,HUN,2038,2.5
2844,Hungary,HUN,2039,2.5
2845,Hungary,HUN,2040,2.5
2846,Hungary,HUN,2041,2.5
2847,Hungary,HUN,2042,2.5
2848,Hungary,HUN,2043,2.5
2849,Hungary,HUN,2044,2.5
2850,Hungary,HUN,2045,2.5
2851,Hungary,HUN,2046,2.5
2852,Hungary,HUN,2047,2.5
2853,Hungary,HUN,2048,2.5
2854,Hungary,HUN,2049,2.5
2855,Hungary,HUN,2050,2.5
2856,IBRD only,IBD,2023,2.5
2857,IBRD only,IBD,2024,2.5
2858,IBRD only,IBD,2025,2.5
2859,IBRD only,IBD,2026,2.5
2860,IBRD only,IBD,2027,2.5
2861,IBRD only,IBD,2028,2.5
2862,IBRD only,IBD,2029,2.5
2863,IBRD only,IBD,2030,2.5
2864,IBRD only,IBD,2031,2.5
2865,IBRD only,IBD,2032,2.5
2866,IBRD only,IBD,2033,2.5
2867,IBRD only,IBD,2034,2.5
2868,IBRD only,IBD,2035,2.5
2869,IBRD only,IBD,2036,2.5
2870,IBRD only,IBD,2037,2.5
2871,IBRD only,IBD,2038,2.5
2872,IBRD only,IBD,2039,2.5
2873,IBRD only,IBD,2040,2.5
2874,IBRD only,IBD,2041,2.5
2875,IBRD only,IBD,2042,2.5
2876,IBRD only,IBD,2043,2.5
2877,IBRD only,IBD,2044,2.5
2878,IBRD only,IBD,2045,2.5
2879,IBRD only,IBD,2046,2.5
2880,IBRD only,IBD,2047,2.5
2881,IBRD only,IBD,2048,2.5
2882,IBRD only,IBD,2049,2.5
2883,IBRD only,IBD,2050,2.5
2884,IDA & IBRD total,IBT,2023,2.5
2885,IDA & IBRD total,IBT,2024,2.5
2886,IDA & IBRD total,IBT,2025,2.5
2887,IDA & IBRD total,IBT,2026,2.5
2888,IDA & IBRD total,IBT,2027,2.5
2889,IDA & IBRD total,IBT,2028,2.5
2890,IDA & IBRD total,IBT,2029,2.5
2891,IDA & IBRD total,IBT,2030,2.5
2892,IDA & IBRD total,IBT,2031,2.5
2893,IDA & IBRD total,IBT,2032,2.5
2894,IDA & IBRD total,IBT,2033,2.5
2895,IDA & IBRD total,IBT,2034,2.5
2896,IDA & IBRD total,IBT,2035,2.5
2897,IDA & IBRD total,IBT,2036,2.5
2898,IDA & IBRD total,IBT,2037,2.5
2899,IDA & IBRD total,IBT,2038,2.5
2900,IDA & IBRD total,IBT,2039,2.5
2901,IDA & IBRD total,IBT,2040,2.5
2902,IDA & IBRD total,IBT,2041,2.5
2903,IDA & IBRD total,IBT,2042,2.5
2904,IDA & IBRD total,IBT,2043,2.5
2905,IDA & IBRD total,IBT,2044,2.5
2906,IDA & IBRD total,IBT,2045,2.5
2907,IDA & IBRD total,IBT,2046,2.5
2908,IDA & IBRD total,IBT,2047,2.5
2909,IDA & IBRD total,IBT,2048,2.5
2910,IDA & IBRD total,IBT,2049,2.5
2911,IDA & IBRD total,IBT,2050,2.5
2912,IDA total,IDA,2023,2.5
2913,IDA total,IDA,2024,2.5
2914,IDA total,IDA,2025,2.5
2915,IDA total,IDA,2026,2.5
2916,IDA total,IDA,2027,2.5
2917,IDA total,IDA,2028,2.5
2918,IDA total,IDA,2029,2.5
2919,IDA total,IDA,2030,2.5
2920,IDA total,IDA,2031,2.5
2921,IDA total,IDA,2032,2.5
2922,IDA total,IDA,2033,2.5
2923,IDA total,IDA,2034,2.5
2924,IDA total,IDA,2035,2.5
2925,IDA total,IDA,2036,2.5
2926,IDA total,IDA,2037,2.5
2927,IDA total,IDA,2038,2.5
2928,IDA total,IDA,2039,2.5
2929,IDA total,IDA,2040,2.5
2930,IDA total,IDA,2041,2.5
2931,IDA total,IDA,2042,2.5
2932,IDA total,IDA,2043,2.5
2933,IDA total,IDA,2044,2.5
2934,IDA total,IDA,2045,2.5
2935,IDA total,IDA,2046,2.5
2936,IDA total,IDA,2047,2.5
2937,IDA total,IDA,2048,2.5
2938,IDA total,IDA,2049,2.5
2939,IDA total,IDA,2050,2.5
2940,IDA blend,IDB,2023,2.5
2941,IDA blend,IDB,2024,2.5
2942,IDA blend,IDB,2025,2.5
2943,IDA blend,IDB,2026,2.5
2944,IDA blend,IDB,2027,2.5
2945,IDA blend,IDB,2028,2.5
2946,IDA blend,IDB,2029,2.5
2947,IDA blend,IDB,2030,2.5
2948,IDA blend,IDB,2031,2.5
2949,IDA blend,IDB,2032,2.5
2950,IDA blend,IDB,2033,2.5
2951,IDA blend,IDB,2034,2.5
2952,IDA blend,IDB,2035,2.5
2953,IDA blend,IDB,2036,2.5
2954,IDA blend,IDB,2037,2.5
2955,IDA blend,IDB,2038,2.5
2956,IDA blend,IDB,2039,2.5
2957,IDA blend,IDB,2040,2.5
2958,IDA blend,IDB,2041,2.5
2959,IDA blend,IDB,2042,2.5
2960,IDA blend,IDB,2043,2.5
2961,IDA blend,IDB,2044,2.5
2962,IDA blend,IDB,2045,2.5
2963,IDA blend,IDB,2046,2.5
2964,IDA blend,IDB,2047,2.5
2965,IDA blend,IDB,2048,2.5
2966,IDA blend,IDB,2049,2.5
2967,IDA blend,IDB,2050,2.5
2968,Indonesia,IDN,2023,2.5
2969,Indonesia,IDN,2024,2.5
2970,Indonesia,IDN,2025,2.5
2971,Indonesia,IDN,2026,2.5
2972,Indonesia,IDN,2027,2.5
2973,Indonesia,IDN,2028,2.5
2974,Indonesia,IDN,2029,2.5
2975,Indonesia,IDN,2030,2.5
2976,Indonesia,IDN,2031,2.5
2977,Indonesia,IDN,2032,2.5
2978,Indonesia,IDN,2033,2.5
2979,Indonesia,IDN,2034,2.5
2980,Indonesia,IDN,2035,2.5
2981,Indonesia,IDN,2036,2.5
2982,Indonesia,IDN,2037,2.5
2983,Indonesia,IDN,2038,2.5
2984,Indonesia,IDN,2039,2.5
2985,Indonesia,IDN,2040,2.5
2986,Indonesia,IDN,2041,2.5
2987,Indonesia,IDN,2042,2.5
2988,Indonesia,IDN,2043,2.5
2989,Indonesia,IDN,2044,2.5
2990,Indonesia,IDN,2045,2.5
2991,Indonesia,IDN,2046,2.5
2992,Indonesia,IDN,2047,2.5
2993,Indonesia,IDN,2048,2.5
2994,Indonesia,IDN,2049,2.5
2995,Indonesia,IDN,2050,2.5
2996,IDA only,IDX,2023,2.5
2997,IDA only,IDX,2024,2.5
2998,IDA only,IDX,2025,2.5
2999,IDA only,IDX,2026,2.5
3000,IDA only,IDX,2027,2.5
3001,IDA only,IDX,2028,2.5
3002,IDA only,IDX,2029,2.5
3003,IDA only,IDX,2030,2.5
3004,IDA only,IDX,2031,2.5
3005,IDA only,IDX,2032,2.5
3006,IDA only,IDX,2033,2.5
3007,IDA only,IDX,2034,2.5
3008,IDA only,IDX,2035,2.5
3009,IDA only,IDX,2036,2.5
3010,IDA only,IDX,2037,2.5
3011,IDA only,IDX,2038,2.5
3012,IDA only,IDX,2039,2.5
3013,IDA only,IDX,2040,2.5
3014,IDA only,IDX,2041,2.5
3015,IDA only,IDX,2042,2.5
3016,IDA only,IDX,2043,2.5
3017,IDA only,IDX,2044,2.5
3018,IDA only,IDX,2045,2.5
3019,IDA only,IDX,2046,2.5
