,Nation,iso_code3,Year,fuelefficiency_trns_rail_freight_diesel_km_per_litre
2215,"Micronesia, Fed. Sts.",FSM,2026,8.8
2216,"Micronesia, Fed. Sts.",FSM,2027,8.8
2217,"Micronesia, Fed. Sts.",FSM,2028,8.8
2218,"Micronesia, Fed. Sts.",FSM,2029,8.8
2219,"Micronesia, Fed. Sts.",FSM,2030,8.8
2220,"Micronesia, Fed. Sts.",FSM,2031,8.8
2221,"Micronesia, Fed. Sts.",FSM,2032,8.8
2222,"Micronesia, Fed. Sts.",FSM,2033,8.8
2223,"Micronesia, Fed. Sts.",FSM,2034,8.8
2224,"Micronesia, Fed. Sts.",FSM,2035,8.8
2225,"Micronesia, Fed. Sts.",FSM,2036,8.8
2226,"Micronesia, Fed. Sts.",FSM,2037,8.8
2227,"Micronesia, Fed. Sts.",FSM,2038,8.8
2228,"Micronesia, Fed. Sts.",FSM,2039,8.8
2229,"Micronesia, Fed. Sts.",FSM,2040,8.8
2230,"Micronesia, Fed. Sts.",FSM,2041,8.8
2231,"Micronesia, Fed. Sts.",FSM,2042,8.8
2232,"Micronesia, Fed. Sts.",FSM,2043,8.8
2233,"Micronesia, Fed. Sts.",FSM,2044,8.8
2234,"Micronesia, Fed. Sts.",FSM,2045,8.8
2235,"Micronesia, Fed. Sts.",FSM,2046,8.8
2236,"Micronesia, Fed. Sts.",FSM,2047,8.8
2237,"Micronesia, Fed. Sts.",FSM,2048,8.8
2238,"Micronesia, Fed. Sts.",FSM,2049,8.8
2239,"Micronesia, Fed. Sts.",FSM,2050,8.8
2240,Gabon,GAB,2023,8.8
2241,Gabon,GAB,2024,8.8
2242,Gabon,GAB,2025,8.8
2243,Gabon,GAB,2026,8.8
2244,Gabon,GAB,2027,8.8
2245,Gabon,GAB,2028,8.8
2246,Gabon,GAB,2029,8.8
2247,Gabon,GAB,2030,8.8
2248,Gabon,GAB,2031,8.8
2249,Gabon,GAB,2032,8.8
2250,Gabon,GAB,2033,8.8
2251,Gabon,GAB,2034,8.8
2252,Gabon,GAB,2035,8.8
2253,Gabon,GAB,2036,8.8
2254,Gabon,GAB,2037,8.8
2255,Gabon,GAB,2038,8.8
2256,Gabon,GAB,2039,8.8
2257,Gabon,GAB,2040,8.8
2258,Gabon,GAB,2041,8.8
2259,Gabon,GAB,2042,8.8
2260,Gabon,GAB,2043,8.8
2261,Gabon,GAB,2044,8.8
2262,Gabon,GAB,2045,8.8
2263,Gabon,GAB,2046,8.8
2264,Gabon,GAB,2047,8.8
2265,Gabon,GAB,2048,8.8
2266,Gabon,GAB,2049,8.8
2267,Gabon,GAB,2050,8.8
2268,United Kingdom,GBR,2023,8.8
2269,United Kingdom,GBR,2024,8.8
2270,United Kingdom,GBR,2025,8.8
2271,United Kingdom,GBR,2026,8.8
2272,United Kingdom,GBR,2027,8.8
2273,United Kingdom,GBR,2028,8.8
2274,United Kingdom,GBR,2029,8.8
2275,United Kingdom,GBR,2030,8.8
2276,United Kingdom,GBR,2031,8.8
2277,United Kingdom,GBR,2032,8.8
2278,United Kingdom,GBR,2033,8.8
2279,United Kingdom,GBR,2034,8.8
2280,United Kingdom,GBR,2035,8.8
2281,United Kingdom,GBR,2036,8.8
2282,United Kingdom,GBR,2037,8.8
2283,United Kingdom,GBR,2038,8.8
2284,United Kingdom,GBR,2039,8.8
2285,United Kingdom,GBR,2040,8.8
2286,United Kingdom,GBR,2041,8.8
2287,United Kingdom,GBR,2042,8.8
2288,United Kingdom,GBR,2043,8.8
2289,United Kingdom,GBR,2044,8.8
2290,United Kingdom,GBR,2045,8.8
2291,United Kingdom,GBR,2046,8.8
2292,United Kingdom,GBR,2047,8.8
2293,United Kingdom,GBR,2048,8.8
2294,United Kingdom,GBR,2049,8.8
2295,United Kingdom,GBR,2050,8.8
2296,Georgia,GEO,2023,8.8
2297,Georgia,GEO,2024,8.8
2298,Georgia,GEO,2025,8.8
2299,Georgia,GEO,2026,8.8
2300,Georgia,GEO,2027,8.8
2301,Georgia,GEO,2028,8.8
2302,Georgia,GEO,2029,8.8
2303,Georgia,GEO,2030,8.8
2304,Georgia,GEO,2031,8.8
2305,Georgia,GEO,2032,8.8
2306,Georgia,GEO,2033,8.8
2307,Georgia,GEO,2034,8.8
2308,Georgia,GEO,2035,8.8
2309,Georgia,GEO,2036,8.8
2310,Georgia,GEO,2037,8.8
2311,Georgia,GEO,2038,8.8
2312,Georgia,GEO,2039,8.8
2313,Georgia,GEO,2040,8.8
2314,Georgia,GEO,2041,8.8
2315,Georgia,GEO,2042,8.8
2316,Georgia,GEO,2043,8.8
2317,Georgia,GEO,2044,8.8
2318,Georgia,GEO,2045,8.8
2319,Georgia,GEO,2046,8.8
2320,Georgia,GEO,2047,8.8
2321,Georgia,GEO,2048,8.8
2322,Georgia,GEO,2049,8.8
2323,Georgia,GEO,2050,8.8
2324,Ghana,GHA,2023,8.8
2325,Ghana,GHA,2024,8.8
2326,Ghana,GHA,2025,8.8
2327,Ghana,GHA,2026,8.8
2328,Ghana,GHA,2027,8.8
2329,Ghana,GHA,2028,8.8
2330,Ghana,GHA,2029,8.8
2331,Ghana,GHA,2030,8.8
2332,Ghana,GHA,2031,8.8
2333,Ghana,GHA,2032,8.8
2334,Ghana,GHA,2033,8.8
2335,Ghana,GHA,2034,8.8
2336,Ghana,GHA,2035,8.8
2337,Ghana,GHA,2036,8.8
2338,Ghana,GHA,2037,8.8
2339,Ghana,GHA,2038,8.8
2340,Ghana,GHA,2039,8.8
2341,Ghana,GHA,2040,8.8
2342,Ghana,GHA,2041,8.8
2343,Ghana,GHA,2042,8.8
2344,Ghana,GHA,2043,8.8
2345,Ghana,GHA,2044,8.8
2346,Ghana,GHA,2045,8.8
2347,Ghana,GHA,2046,8.8
2348,Ghana,GHA,2047,8.8
2349,Ghana,GHA,2048,8.8
2350,Ghana,GHA,2049,8.8
2351,Ghana,GHA,2050,8.8
2352,Gibraltar,GIB,2023,8.8
2353,Gibraltar,GIB,2024,8.8
2354,Gibraltar,GIB,2025,8.8
2355,Gibraltar,GIB,2026,8.8
2356,Gibraltar,GIB,2027,8.8
2357,Gibraltar,GIB,2028,8.8
2358,Gibraltar,GIB,2029,8.8
2359,Gibraltar,GIB,2030,8.8
2360,Gibraltar,GIB,2031,8.8
2361,Gibraltar,GIB,2032,8.8
2362,Gibraltar,GIB,2033,8.8
2363,Gibraltar,GIB,2034,8.8
2364,Gibraltar,GIB,2035,8.8
2365,Gibraltar,GIB,2036,8.8
2366,Gibraltar,GIB,2037,8.8
2367,Gibraltar,GIB,2038,8.8
2368,Gibraltar,GIB,2039,8.8
2369,Gibraltar,GIB,2040,8.8
2370,Gibraltar,GIB,2041,8.8
2371,Gibraltar,GIB,2042,8.8
2372,Gibraltar,GIB,2043,8.8
2373,Gibraltar,GIB,2044,8.8
2374,Gibraltar,GIB,2045,8.8
2375,Gibraltar,GIB,2046,8.8
2376,Gibraltar,GIB,2047,8.8
2377,Gibraltar,GIB,2048,8.8
2378,Gibraltar,GIB,2049,8.8
2379,Gibraltar,GIB,2050,8.8
2380,Guinea,GIN,2023,8.8
2381,Guinea,GIN,2024,8.8
2382,Guinea,GIN,2025,8.8
2383,Guinea,GIN,2026,8.8
2384,Guinea,GIN,2027,8.8
2385,Guinea,GIN,2028,8.8
2386,Guinea,GIN,2029,8.8
2387,Guinea,GIN,2030,8.8
2388,Guinea,GIN,2031,8.8
2389,Guinea,GIN,2032,8.8
2390,Guinea,GIN,2033,8.8
2391,Guinea,GIN,2034,8.8
2392,Guinea,GIN,2035,8.8
2393,Guinea,GIN,2036,8.8
2394,Guinea,GIN,2037,8.8
2395,Guinea,GIN,2038,8.8
2396,Guinea,GIN,2039,8.8
2397,Guinea,GIN,2040,8.8
2398,Guinea,GIN,2041,8.8
2399,Guinea,GIN,2042,8.8
2400,Guinea,GIN,2043,8.8
2401,Guinea,GIN,2044,8.8
2402,Guinea,GIN,2045,8.8
2403,Guinea,GIN,2046,8.8
2404,Guinea,GIN,2047,8.8
2405,Guinea,GIN,2048,8.8
2406,Guinea,GIN,2049,8.8
2407,Guinea,GIN,2050,8.8
2408,"Gambia, The",GMB,2023,8.8
2409,"Gambia, The",GMB,2024,8.8
2410,"Gambia, The",GMB,2025,8.8
2411,"Gambia, The",GMB,2026,8.8
2412,"Gambia, The",GMB,2027,8.8
2413,"Gambia, The",GMB,2028,8.8
2414,"Gambia, The",GMB,2029,8.8
2415,"Gambia, The",GMB,2030,8.8
2416,"Gambia, The",GMB,2031,8.8
2417,"Gambia, The",GMB,2032,8.8
2418,"Gambia, The",GMB,2033,8.8
2419,"Gambia, The",GMB,2034,8.8
2420,"Gambia, The",GMB,2035,8.8
2421,"Gambia, The",GMB,2036,8.8
2422,"Gambia, The",GMB,2037,8.8
2423,"Gambia, The",GMB,2038,8.8
2424,"Gambia, The",GMB,2039,8.8
2425,"Gambia, The",GMB,2040,8.8
2426,"Gambia, The",GMB,2041,8.8
2427,"Gambia, The",GMB,2042,8.8
2428,"Gambia, The",GMB,2043,8.8
2429,"Gambia, The",GMB,2044,8.8
2430,"Gambia, The",GMB,2045,8.8
2431,"Gambia, The",GMB,2046,8.8
2432,"Gambia, The",GMB,2047,8.8
2433,"Gambia, The",GMB,2048,8.8
2434,"Gambia, The",GMB,2049,8.8
2435,"Gambia, The",GMB,2050,8.8
2436,Guinea-Bissau,GNB,2023,8.8
2437,Guinea-Bissau,GNB,2024,8.8
2438,Guinea-Bissau,GNB,2025,8.8
2439,Guinea-Bissau,GNB,2026,8.8
2440,Guinea-Bissau,GNB,2027,8.8
2441,Guinea-Bissau,GNB,2028,8.8
2442,Guinea-Bissau,GNB,2029,8.8
2443,Guinea-Bissau,GNB,2030,8.8
2444,Guinea-Bissau,GNB,2031,8.8
2445,Guinea-Bissau,GNB,2032,8.8
2446,Guinea-Bissau,GNB,2033,8.8
2447,Guinea-Bissau,GNB,2034,8.8
2448,Guinea-Bissau,GNB,2035,8.8
2449,Guinea-Bissau,GNB,2036,8.8
2450,Guinea-Bissau,GNB,2037,8.8
2451,Guinea-Bissau,GNB,2038,8.8
2452,Guinea-Bissau,GNB,2039,8.8
2453,Guinea-Bissau,GNB,2040,8.8
2454,Guinea-Bissau,GNB,2041,8.8
2455,Guinea-Bissau,GNB,2042,8.8
2456,Guinea-Bissau,GNB,2043,8.8
2457,Guinea-Bissau,GNB,2044,8.8
2458,Guinea-Bissau,GNB,2045,8.8
2459,Guinea-Bissau,GNB,2046,8.8
2460,Guinea-Bissau,GNB,2047,8.8
2461,Guinea-Bissau,GNB,2048,8.8
2462,Guinea-Bissau,GNB,2049,8.8
2463,Guinea-Bissau,GNB,2050,8.8
2464,Equatorial Guinea,GNQ,2023,8.8
2465,Equatorial Guinea,GNQ,2024,8.8
2466,Equatorial Guinea,GNQ,2025,8.8
2467,Equatorial Guinea,GNQ,2026,8.8
2468,Equatorial Guinea,GNQ,2027,8.8
2469,Equatorial Guinea,GNQ,2028,8.8
2470,Equatorial Guinea,GNQ,2029,8.8
2471,Equatorial Guinea,GNQ,2030,8.8
2472,Equatorial Guinea,GNQ,2031,8.8
2473,Equatorial Guinea,GNQ,2032,8.8
2474,Equatorial Guinea,GNQ,2033,8.8
2475,Equatorial Guinea,GNQ,2034,8.8
2476,Equatorial Guinea,GNQ,2035,8.8
2477,Equatorial Guinea,GNQ,2036,8.8
2478,Equatorial Guinea,GNQ,2037,8.8
2479,Equatorial Guinea,GNQ,2038,8.8
2480,Equatorial Guinea,GNQ,2039,8.8
2481,Equatorial Guinea,GNQ,2040,8.8
2482,Equatorial Guinea,GNQ,2041,8.8
2483,Equatorial Guinea,GNQ,2042,8.8
2484,Equatorial Guinea,GNQ,2043,8.8
2485,Equatorial Guinea,GNQ,2044,8.8
2486,Equatorial Guinea,GNQ,2045,8.8
2487,Equatorial Guinea,GNQ,2046,8.8
2488,Equatorial Guinea,GNQ,2047,8.8
2489,Equatorial Guinea,GNQ,2048,8.8
2490,Equatorial Guinea,GNQ,2049,8.8
2491,Equatorial Guinea,GNQ,2050,8.8
2492,Greece,GRC,2023,8.8
2493,Greece,GRC,2024,8.8
2494,Greece,GRC,2025,8.8
2495,Greece,GRC,2026,8.8
2496,Greece,GRC,2027,8.8
2497,Greece,GRC,2028,8.8
2498,Greece,GRC,2029,8.8
2499,Greece,GRC,2030,8.8
2500,Greece,GRC,2031,8.8
2501,Greece,GRC,2032,8.8
2502,Greece,GRC,2033,8.8
2503,Greece,GRC,2034,8.8
2504,Greece,GRC,2035,8.8
2505,Greece,GRC,2036,8.8
2506,Greece,GRC,2037,8.8
2507,Greece,GRC,2038,8.8
2508,Greece,GRC,2039,8.8
2509,Greece,GRC,2040,8.8
2510,Greece,GRC,2041,8.8
2511,Greece,GRC,2042,8.8
2512,Greece,GRC,2043,8.8
2513,Greece,GRC,2044,8.8
2514,Greece,GRC,2045,8.8
2515,Greece,GRC,2046,8.8
2516,Greece,GRC,2047,8.8
2517,Greece,GRC,2048,8.8
2518,Greece,GRC,2049,8.8
2519,Greece,GRC,2050,8.8
2520,Grenada,GRD,2023,8.8
2521,Grenada,GRD,2024,8.8
2522,Grenada,GRD,2025,8.8
2523,Grenada,GRD,2026,8.8
2524,Grenada,GRD,2027,8.8
2525,Grenada,GRD,2028,8.8
2526,Grenada,GRD,2029,8.8
2527,Grenada,GRD,2030,8.8
2528,Grenada,GRD,2031,8.8
2529,Grenada,GRD,2032,8.8
2530,Grenada,GRD,2033,8.8
2531,Grenada,GRD,2034,8.8
2532,Grenada,GRD,2035,8.8
2533,Grenada,GRD,2036,8.8
2534,Grenada,GRD,2037,8.8
2535,Grenada,GRD,2038,8.8
2536,Grenada,GRD,2039,8.8
2537,Grenada,GRD,2040,8.8
2538,Grenada,GRD,2041,8.8
2539,Grenada,GRD,2042,8.8
2540,Grenada,GRD,2043,8.8
2541,Grenada,GRD,2044,8.8
2542,Grenada,GRD,2045,8.8
2543,Grenada,GRD,2046,8.8
2544,Grenada,GRD,2047,8.8
2545,Grenada,GRD,2048,8.8
2546,Grenada,GRD,2049,8.8
2547,Grenada,GRD,2050,8.8
2548,Greenland,GRL,2023,8.8
2549,Greenland,GRL,2024,8.8
2550,Greenland,GRL,2025,8.8
2551,Greenland,GRL,2026,8.8
2552,Greenland,GRL,2027,8.8
2553,Greenland,GRL,2028,8.8
2554,Greenland,GRL,2029,8.8
2555,Greenland,GRL,2030,8.8
2556,Greenland,GRL,2031,8.8
2557,Greenland,GRL,2032,8.8
2558,Greenland,GRL,2033,8.8
2559,Greenland,GRL,2034,8.8
2560,Greenland,GRL,2035,8.8
2561,Greenland,GRL,2036,8.8
2562,Greenland,GRL,2037,8.8
2563,Greenland,GRL,2038,8.8
2564,Greenland,GRL,2039,8.8
2565,Greenland,GRL,2040,8.8
2566,Greenland,GRL,2041,8.8
2567,Greenland,GRL,2042,8.8
2568,Greenland,GRL,2043,8.8
2569,Greenland,GRL,2044,8.8
2570,Greenland,GRL,2045,8.8
2571,Greenland,GRL,2046,8.8
2572,Greenland,GRL,2047,8.8
2573,Greenland,GRL,2048,8.8
2574,Greenland,GRL,2049,8.8
2575,Greenland,GRL,2050,8.8
2576,Guatemala,GTM,2023,8.8
2577,Guatemala,GTM,2024,8.8
2578,Guatemala,GTM,2025,8.8
2579,Guatemala,GTM,2026,8.8
2580,Guatemala,GTM,2027,8.8
2581,Guatemala,GTM,2028,8.8
2582,Guatemala,GTM,2029,8.8
2583,Guatemala,GTM,2030,8.8
2584,Guatemala,GTM,2031,8.8
2585,Guatemala,GTM,2032,8.8
2586,Guatemala,GTM,2033,8.8
2587,Guatemala,GTM,2034,8.8
2588,Guatemala,GTM,2035,8.8
2589,Guatemala,GTM,2036,8.8
2590,Guatemala,GTM,2037,8.8
2591,Guatemala,GTM,2038,8.8
2592,Guatemala,GTM,2039,8.8
2593,Guatemala,GTM,2040,8.8
2594,Guatemala,GTM,2041,8.8
2595,Guatemala,GTM,2042,8.8
2596,Guatemala,GTM,2043,8.8
2597,Guatemala,GTM,2044,8.8
2598,Guatemala,GTM,2045,8.8
2599,Guatemala,GTM,2046,8.8
2600,Guatemala,GTM,2047,8.8
2601,Guatemala,GTM,2048,8.8
2602,Guatemala,GTM,2049,8.8
2603,Guatemala,GTM,2050,8.8
2604,Guam,GUM,2023,8.8
2605,Guam,GUM,2024,8.8
2606,Guam,GUM,2025,8.8
2607,Guam,GUM,2026,8.8
2608,Guam,GUM,2027,8.8
2609,Guam,GUM,2028,8.8
2610,Guam,GUM,2029,8.8
2611,Guam,GUM,2030,8.8
2612,Guam,GUM,2031,8.8
2613,Guam,GUM,2032,8.8
2614,Guam,GUM,2033,8.8
2615,Guam,GUM,2034,8.8
2616,Guam,GUM,2035,8.8
2617,Guam,GUM,2036,8.8
2618,Guam,GUM,2037,8.8
2619,Guam,GUM,2038,8.8
2620,Guam,GUM,2039,8.8
2621,Guam,GUM,2040,8.8
2622,Guam,GUM,2041,8.8
2623,Guam,GUM,2042,8.8
2624,Guam,GUM,2043,8.8
2625,Guam,GUM,2044,8.8
2626,Guam,GUM,2045,8.8
2627,Guam,GUM,2046,8.8
2628,Guam,GUM,2047,8.8
2629,Guam,GUM,2048,8.8
2630,Guam,GUM,2049,8.8
2631,Guam,GUM,2050,8.8
2632,Guyana,GUY,2023,8.8
2633,Guyana,GUY,2024,8.8
2634,Guyana,GUY,2025,8.8
2635,Guyana,GUY,2026,8.8
2636,Guyana,GUY,2027,8.8
2637,Guyana,GUY,2028,8.8
2638,Guyana,GUY,2029,8.8
2639,Guyana,GUY,2030,8.8
2640,Guyana,GUY,2031,8.8
2641,Guyana,GUY,2032,8.8
2642,Guyana,GUY,2033,8.8
2643,Guyana,GUY,2034,8.8
2644,Guyana,GUY,2035,8.8
2645,Guyana,GUY,2036,8.8
2646,Guyana,GUY,2037,8.8
2647,Guyana,GUY,2038,8.8
2648,Guyana,GUY,2039,8.8
2649,Guyana,GUY,2040,8.8
2650,Guyana,GUY,2041,8.8
2651,Guyana,GUY,2042,8.8
2652,Guyana,GUY,2043,8.8
2653,Guyana,GUY,2044,8.8
2654,Guyana,GUY,2045,8.8
2655,Guyana,GUY,2046,8.8
2656,Guyana,GUY,2047,8.8
2657,Guyana,GUY,2048,8.8
2658,Guyana,GUY,2049,8.8
2659,Guyana,GUY,2050,8.8
2660,High income,HIC,2023,8.8
2661,High income,HIC,2024,8.8
2662,High income,HIC,2025,8.8
2663,High income,HIC,2026,8.8
2664,High income,HIC,2027,8.8
2665,High income,HIC,2028,8.8
2666,High income,HIC,2029,8.8
2667,High income,HIC,2030,8.8
2668,High income,HIC,2031,8.8
2669,High income,HIC,2032,8.8
2670,High income,HIC,2033,8.8
2671,High income,HIC,2034,8.8
2672,High income,HIC,2035,8.8
2673,High income,HIC,2036,8.8
2674,High income,HIC,2037,8.8
2675,High income,HIC,2038,8.8
2676,High income,HIC,2039,8.8
2677,High income,HIC,2040,8.8
2678,High income,HIC,2041,8.8
2679,High income,HIC,2042,8.8
2680,High income,HIC,2043,8.8
2681,High income,HIC,2044,8.8
2682,High income,HIC,2045,8.8
2683,High income,HIC,2046,8.8
2684,High income,HIC,2047,8.8
2685,High income,HIC,2048,8.8
2686,High income,HIC,2049,8.8
2687,High income,HIC,2050,8.8
2688,"Hong Kong SAR, China",HKG,2023,8.8
2689,"Hong Kong SAR, China",HKG,2024,8.8
2690,"Hong Kong SAR, China",HKG,2025,8.8
2691,"Hong Kong SAR, China",HKG,2026,8.8
2692,"Hong Kong SAR, China",HKG,2027,8.8
2693,"Hong Kong SAR, China",HKG,2028,8.8
2694,"Hong Kong SAR, China",HKG,2029,8.8
2695,"Hong Kong SAR, China",HKG,2030,8.8
2696,"Hong Kong SAR, China",HKG,2031,8.8
2697,"Hong Kong SAR, China",HKG,2032,8.8
2698,"Hong Kong SAR, China",HKG,2033,8.8
2699,"Hong Kong SAR, China",HKG,2034,8.8
2700,"Hong Kong SAR, China",HKG,2035,8.8
2701,"Hong Kong SAR, China",HKG,2036,8.8
2702,"Hong Kong SAR, China",HKG,2037,8.8
2703,"Hong Kong SAR, China",HKG,2038,8.8
2704,"Hong Kong SAR, China",HKG,2039,8.8
2705,"Hong Kong SAR, China",HKG,2040,8.8
2706,"Hong Kong SAR, China",HKG,2041,8.8
2707,"Hong Kong SAR, China",HKG,2042,8.8
2708,"Hong Kong SAR, China",HKG,2043,8.8
2709,"Hong Kong SAR, China",HKG,2044,8.8
2710,"Hong Kong SAR, China",HKG,2045,8.8
2711,"Hong Kong SAR, China",HKG,2046,8.8
2712,"Hong Kong SAR, China",HKG,2047,8.8
2713,"Hong Kong SAR, China",HKG,2048,8.8
2714,"Hong Kong SAR, China",HKG,2049,8.8
2715,"Hong Kong SAR, China",HKG,2050,8.8
2716,Honduras,HND,2023,8.8
2717,Honduras,HND,2024,8.8
2718,Honduras,HND,2025,8.8
2719,Honduras,HND,2026,8.8
2720,Honduras,HND,2027,8.8
2721,Honduras,HND,2028,8.8
2722,Honduras,HND,2029,8.8
2723,Honduras,HND,2030,8.8
2724,Honduras,HND,2031,8.8
2725,Honduras,HND,2032,8.8
2726,Honduras,HND,2033,8.8
2727,Honduras,HND,2034,8.8
2728,Honduras,HND,2035,8.8
2729,Honduras,HND,2036,8.8
2730,Honduras,HND,2037,8.8
2731,Honduras,HND,2038,8.8
2732,Honduras,HND,2039,8.8
2733,Honduras,HND,2040,8.8
2734,Honduras,HND,2041,8.8
2735,Honduras,HND,2042,8.8
2736,Honduras,HND,2043,8.8
2737,Honduras,HND,2044,8.8
2738,Honduras,HND,2045,8.8
2739,Honduras,HND,2046,8.8
2740,Honduras,HND,2047,8.8
2741,Honduras,HND,2048,8.8
2742,Honduras,HND,2049,8.8
2743,Honduras,HND,2050,8.8
2744,Heavily indebted poor countries (HIPC),HPC,2023,8.8
2745,Heavily indebted poor countries (HIPC),HPC,2024,8.8
2746,Heavily indebted poor countries (HIPC),HPC,2025,8.8
2747,Heavily indebted poor countries (HIPC),HPC,2026,8.8
2748,Heavily indebted poor countries (HIPC),HPC,2027,8.8
2749,Heavily indebted poor countries (HIPC),HPC,2028,8.8
2750,Heavily indebted poor countries (HIPC),HPC,2029,8.8
2751,Heavily indebted poor countries (HIPC),HPC,2030,8.8
2752,Heavily indebted poor countries (HIPC),HPC,2031,8.8
2753,Heavily indebted poor countries (HIPC),HPC,2032,8.8
2754,Heavily indebted poor countries (HIPC),HPC,2033,8.8
2755,Heavily indebted poor countries (HIPC),HPC,2034,8.8
2756,Heavily indebted poor countries (HIPC),HPC,2035,8.8
2757,Heavily indebted poor countries (HIPC),HPC,2036,8.8
2758,Heavily indebted poor countries (HIPC),HPC,2037,8.8
2759,Heavily indebted poor countries (HIPC),HPC,2038,8.8
2760,Heavily indebted poor countries (HIPC),HPC,2039,8.8
2761,Heavily indebted poor countries (HIPC),HPC,2040,8.8
2762,Heavily indebted poor countries (HIPC),HPC,2041,8.8
2763,Heavily indebted poor countries (HIPC),HPC,2042,8.8
2764,Heavily indebted poor countries (HIPC),HPC,2043,8.8
2765,Heavily indebted poor countries (HIPC),HPC,2044,8.8
2766,Heavily indebted poor countries (HIPC),HPC,2045,8.8
2767,Heavily indebted poor countries (HIPC),HPC,2046,8.8
2768,Heavily indebted poor countries (HIPC),HPC,2047,8.8
2769,Heavily indebted poor countries (HIPC),HPC,2048,8.8
2770,Heavily indebted poor countries (HIPC),HPC,2049,8.8
2771,Heavily indebted poor countries (HIPC),HPC,2050,8.8
2772,Croatia,HRV,2023,8.8
2773,Croatia,HRV,2024,8.8
2774,Croatia,HRV,2025,8.8
2775,Croatia,HRV,2026,8.8
2776,Croatia,HRV,2027,8.8
2777,Croatia,HRV,2028,8.8
2778,Croatia,HRV,2029,8.8
2779,Croatia,HRV,2030,8.8
2780,Croatia,HRV,2031,8.8
2781,Croatia,HRV,2032,8.8
2782,Croatia,HRV,2033,8.8
2783,Croatia,HRV,2034,8.8
2784,Croatia,HRV,2035,8.8
2785,Croatia,HRV,2036,8.8
2786,Croatia,HRV,2037,8.8
2787,Croatia,HRV,2038,8.8
2788,Croatia,HRV,2039,8.8
2789,Croatia,HRV,2040,8.8
2790,Croatia,HRV,2041,8.8
2791,Croatia,HRV,2042,8.8
2792,Croatia,HRV,2043,8.8
2793,Croatia,HRV,2044,8.8
2794,Croatia,HRV,2045,8.8
2795,Croatia,HRV,2046,8.8
2796,Croatia,HRV,2047,8.8
2797,Croatia,HRV,2048,8.8
2798,Croatia,HRV,2049,8.8
2799,Croatia,HRV,2050,8.8
2800,Haiti,HTI,2023,8.8
2801,Haiti,HTI,2024,8.8
2802,Haiti,HTI,2025,8.8
2803,Haiti,HTI,2026,8.8
2804,Haiti,HTI,2027,8.8
2805,Haiti,HTI,2028,8.8
2806,Haiti,HTI,2029,8.8
2807,Haiti,HTI,2030,8.8
2808,Haiti,HTI,2031,8.8
2809,Haiti,HTI,2032,8.8
2810,Haiti,HTI,2033,8.8
2811,Haiti,HTI,2034,8.8
2812,Haiti,HTI,2035,8.8
2813,Haiti,HTI,2036,8.8
2814,Haiti,HTI,2037,8.8
2815,Haiti,HTI,2038,8.8
2816,Haiti,HTI,2039,8.8
2817,Haiti,HTI,2040,8.8
2818,Haiti,HTI,2041,8.8
2819,Haiti,HTI,2042,8.8
2820,Haiti,HTI,2043,8.8
2821,Haiti,HTI,2044,8.8
2822,Haiti,HTI,2045,8.8
2823,Haiti,HTI,2046,8.8
2824,Haiti,HTI,2047,8.8
2825,Haiti,HTI,2048,8.8
2826,Haiti,HTI,2049,8.8
2827,Haiti,HTI,2050,8.8
2828,Hungary,HUN,2023,8.8
2829,Hungary,HUN,2024,8.8
2830,Hungary,HUN,2025,8.8
2831,Hungary,HUN,2026,8.8
2832,Hungary,HUN,2027,8.8
2833,Hungary,HUN,2028,8.8
2834,Hungary,HUN,2029,8.8
2835,Hungary,HUN,2030,8.8
2836,Hungary,HUN,2031,8.8
2837,Hungary,HUN,2032,8.8
2838,Hungary,HUN,2033,8.8
2839,Hungary,HUN,2034,8.8
2840,Hungary,HUN,2035,8.8
2841,Hungary,HUN,2036,8.8
2842,Hungary,HUN,2037,8.8
2843,Hungary,HUN,2038,8.8
2844,Hungary,HUN,2039,8.8
2845,Hungary,HUN,2040,8.8
2846,Hungary,HUN,2041,8.8
2847,Hungary,HUN,2042,8.8
2848,Hungary,HUN,2043,8.8
2849,Hungary,HUN,2044,8.8
2850,Hungary,HUN,2045,8.8
2851,Hungary,HUN,2046,8.8
2852,Hungary,HUN,2047,8.8
2853,Hungary,HUN,2048,8.8
2854,Hungary,HUN,2049,8.8
2855,Hungary,HUN,2050,8.8
2856,IBRD only,IBD,2023,8.8
2857,IBRD only,IBD,2024,8.8
2858,IBRD only,IBD,2025,8.8
2859,IBRD only,IBD,2026,8.8
2860,IBRD only,IBD,2027,8.8
2861,IBRD only,IBD,2028,8.8
2862,IBRD only,IBD,2029,8.8
2863,IBRD only,IBD,2030,8.8
2864,IBRD only,IBD,2031,8.8
2865,IBRD only,IBD,2032,8.8
2866,IBRD only,IBD,2033,8.8
2867,IBRD only,IBD,2034,8.8
2868,IBRD only,IBD,2035,8.8
2869,IBRD only,IBD,2036,8.8
2870,IBRD only,IBD,2037,8.8
2871,IBRD only,IBD,2038,8.8
2872,IBRD only,IBD,2039,8.8
2873,IBRD only,IBD,2040,8.8
2874,IBRD only,IBD,2041,8.8
2875,IBRD only,IBD,2042,8.8
2876,IBRD only,IBD,2043,8.8
2877,IBRD only,IBD,2044,8.8
2878,IBRD only,IBD,2045,8.8
2879,IBRD only,IBD,2046,8.8
2880,IBRD only,IBD,2047,8.8
2881,IBRD only,IBD,2048,8.8
2882,IBRD only,IBD,2049,8.8
