"Value","LOCATION","TIME","INDICATOR","SUBJECT","MEASURE","FREQUENCY"
0,"PYF",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"PYF",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
13426.6218984883,"QAT",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
16892.5361181603,"QAT",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
19984.6254667726,"QAT",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22762.1783251254,"QAT",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
25271.005225206,"QAT",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
25990.8865868174,"QAT",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
26602.0645883662,"QAT",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
27133.0685161536,"QAT",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
27623.8646082839,"QAT",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
28103.9634374091,"QAT",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
26996.4495602752,"QAT",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
14719,"ROU",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
13472,"ROU",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
12941,"ROU",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
12264,"ROU",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
13673,"ROU",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
13535,"ROU",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
13782,"ROU",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
13076,"ROU",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
13312,"ROU",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
52054.5702795144,"ROU",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
55823.6726874874,"ROU",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2127835,"RUS",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2222389,"RUS",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2196217,"RUS",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2300532,"RUS",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2305945,"RUS",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2344087,"RUS",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2493428,"RUS",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2597778,"RUS",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2602493,"RUS",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2545348.6,"RUS",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
599526.719069119,"RUS",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"RWA",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"RWA",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"RWA",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"RWA",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"RWA",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"RWA",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"RWA",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"RWA",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"RWA",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"RWA",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"RWA",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
153407.215058109,"SAU",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
159030.32796515,"SAU",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
164674.916608795,"SAU",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
170152.418493881,"SAU",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
175327.151922203,"SAU",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
179358.641684152,"SAU",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
183106.785579999,"SAU",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
186624.668199019,"SAU",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
189996.79929859,"SAU",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
193297.388430828,"SAU",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
197443.085255717,"SAU",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
7371.12954594351,"SDN",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
7371.12954594351,"SDN",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
7371.12954594351,"SDN",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
1791.7292252553,"SDN",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3843.90739459555,"SDN",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4788.1868192258,"SDN",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
5850.14761258673,"SDN",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
7040.14156647127,"SDN",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
8362.43919945827,"SDN",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
9828.27200852723,"SDN",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
17464.2125414279,"SDN",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SEN",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SEN",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SEN",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SEN",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SEN",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SEN",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SEN",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SEN",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SEN",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SEN",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SEN",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
40766.6826647686,"SGP",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
42466.5362901803,"SGP",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
43880.107517312,"SGP",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
45162.7639554505,"SGP",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
46381.2930244615,"SGP",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
47257.3555626932,"SGP",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
47727.9511351801,"SGP",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
48316.1708823511,"SGP",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
49122.5656376205,"SGP",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
49434.1460403801,"SGP",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
50313.6340665707,"SGP",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLB",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLB",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLB",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLB",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLB",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLB",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLB",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLB",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLB",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLB",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLB",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLE",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLE",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLE",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLE",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLE",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLE",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLE",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLE",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLE",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLE",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLE",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLV",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLV",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLV",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLV",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLV",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLV",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLV",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLV",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLV",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLV",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SLV",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SOM",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SOM",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SOM",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SOM",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SOM",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SOM",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SOM",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SOM",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SOM",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SOM",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SOM",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3611,"SRB",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2769,"SRB",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3022,"SRB",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2988,"SRB",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3248,"SRB",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3087,"SRB",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3288,"SRB",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3186,"SRB",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2865,"SRB",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2747,"SRB",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
2925,"SRB",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"STP",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"STP",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"STP",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"STP",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"STP",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"STP",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"STP",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"STP",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"STP",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"STP",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"STP",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SUR",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SUR",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SUR",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SUR",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SUR",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SUR",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SUR",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SUR",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SUR",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SUR",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SUR",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3752,"SVN",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3470,"SVN",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
3799,"SVN",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4110,"SVN",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4175,"SVN",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4360,"SVN",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
5128,"SVN",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
5151,"SVN",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
5292,"SVN",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4726,"SVN",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
4937,"SVN",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22864,"SWE",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22043,"SWE",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
20970,"SWE",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21296,"SWE",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
20699,"SWE",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21406,"SWE",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21838,"SWE",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22794.306069132,"SWE",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22222.065674494,"SWE",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22093.897979015,"SWE",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
23246,"SWE",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SWZ",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SWZ",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SWZ",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SWZ",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SWZ",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SWZ",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SWZ",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SWZ",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SWZ",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SWZ",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"SWZ",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
31317.852322265,"SYR",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
28354.0785893458,"SYR",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
25069.6336830938,"SYR",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21911.8029481486,"SYR",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21702.9425162858,"SYR",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22097.9981929299,"SYR",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
22753.2156184705,"SYR",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
23814.8596601618,"SYR",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
25440.8515053694,"SYR",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
27739.3533217898,"SYR",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
44159.4210366038,"SYR",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TCD",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TCD",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TCD",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TCD",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TCD",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TCD",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TCD",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TCD",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TCD",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TCD",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TCD",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TGO",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TGO",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TGO",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TGO",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TGO",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TGO",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TGO",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TGO",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TGO",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TGO",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TGO",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
114448.79550363,"THA",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
119896.923943185,"THA",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
125345.850895056,"THA",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
130793.911998998,"THA",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
136228.418906285,"THA",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
141410.301478584,"THA",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
146571.547355997,"THA",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
151700.558646065,"THA",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
156773.641068796,"THA",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
161790.404657923,"THA",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
173269.069773351,"THA",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TJK",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TJK",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TJK",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TJK",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TJK",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TJK",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TJK",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TJK",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TJK",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TJK",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TJK",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TKM",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TKM",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TKM",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TKM",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TKM",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TKM",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TKM",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TKM",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TKM",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TKM",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TKM",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TLS",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TLS",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TLS",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TLS",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TLS",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TLS",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TLS",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TLS",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TLS",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TLS",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TLS",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TON",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TON",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TON",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TON",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TON",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TON",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TON",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TON",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TON",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TON",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TON",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TTO",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TTO",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TTO",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TTO",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TTO",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TTO",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TTO",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TTO",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TTO",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TTO",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"TTO",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
18488.9383457398,"TUN",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
20253.8903915749,"TUN",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
21963.1461410129,"TUN",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
23636.464079307,"TUN",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
25292.8928194528,"TUN",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
26167.0395988725,"TUN",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
27069.1318639293,"TUN",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
27990.0071987736,"TUN",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
28914.0141592953,"TUN",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
29828.8462795257,"TUN",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
29720.3034130014,"TUN",2021,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"UGA",2011,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"UGA",2012,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"UGA",2013,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"UGA",2014,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"UGA",2015,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"UGA",2016,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"UGA",2017,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"UGA",2018,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"UGA",2019,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
0,"UGA",2020,"FREIGHTTRANSP","RAIL","MLN_TONNEKM","A"
